x,y,region,station_id,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi_new,ndmi_new,ndwi_new,ndbi_new,ndvi_mean_new,ndmi_mean_new,ndwi_mean_new,ndbi_mean_new,ndvi_std_new,ndmi_std_new,ndwi_std_new,ndbi_std_new,lst_image_date,lst_lat,lst_lon,lst_day_new,lst_night_new,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean_new,lst_jan_night_mean_new,lst_feb_day_mean_new,lst_feb_night_mean_new,lst_mar_day_mean_new,lst_mar_night_mean_new,lst_apr_day_mean_new,lst_apr_night_mean_new,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan_new,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week_new,acc_rainfall_2week_new
10.594583,46.168049,Trentino-Alto Adige,2167,2023-06-06,2023,6,2023-06-02,46.16666823911653,10.593382987980382,-0.031445635748722715,0.8591160220994474,0.01232756090402116,-0.8591160220994474,-0.06498865963463285,0.618961238983486,0.05218170496840677,-0.618961238983486,0.0049420563007019965,0.04654744588003773,0.004856788990570422,0.04654744588003773,2023-05-30,46.16666823911653,10.593382987980382,13871.0,13671.0,46.16666823911653,10.593382987980382,13050.0,12934.4375,13201.45,13053.25,13417.2,13157.0,13382.6,13193.94117647059,2023-06-04,46.150211103107374,10.550048258673517,146.58419569558464,2023-05-30,2023-05-23,2023-05-30,2023-05-23,9.901934251189232,15.771391741931438
10.594583,46.186016,Trentino-Alto Adige,2168,2023-06-06,2023,6,2023-06-02,46.184634544798925,10.593382987980382,-0.04578313253012045,0.7551246537396121,0.08703170028818444,-0.7551246537396121,0.1907252888610886,0.21937281368523234,-0.0937546636129248,-0.21937281368523234,0.10776071212511416,0.0749948179795628,0.05307480289882354,0.0749948179795628,2023-05-30,46.184634544798925,10.593382987980382,14396.0,13761.0,46.184634544798925,10.593382987980382,13157.428571428569,13093.0,13312.529411764706,13283.0,13496.777777777776,13315.0,13527.8,13332.35294117647,2023-06-04,46.150211103107374,10.550048258673517,146.58419569558464,2023-05-30,2023-05-23,2023-05-30,2023-05-23,9.901934251189232,15.771391741931438
10.594583,46.203983,Trentino-Alto Adige,2169,2023-06-06,2023,6,2023-06-02,46.20260085048133,10.593382987980382,0.1884212395666844,0.06679419735373822,-0.2209450830140485,-0.06679419735373822,0.4151769352423445,0.2743079580768898,-0.27717078942759416,-0.2743079580768898,0.07757847869114907,0.11609814435617315,0.03330103890406769,0.11609814435617315,2023-05-30,46.20260085048132,10.593382987980382,14270.0,13624.0,46.20260085048132,10.593382987980382,13269.384615384617,13034.5,13524.25,13235.25,13807.4,13274.8125,14095.5,13309.75,2023-06-04,46.25021156053556,10.550048258673517,96.74098676088238,2023-05-30,2023-05-23,2023-05-30,2023-05-23,1.916806334257126,5.892052737229012
10.594583,46.22195,Trentino-Alto Adige,2170,2023-06-06,2023,6,2023-06-02,46.22056715616373,10.593382987980382,-0.06467529003867181,0.7716595099772671,0.06142111601766358,-0.7716595099772671,-0.06302343408352494,0.7687222412494547,0.056671387948491365,-0.7687222412494547,0.01901512455036423,0.1988761379704864,0.020135852123577862,0.1988761379704864,2023-05-30,46.22056715616371,10.593382987980382,13776.0,13697.0,46.22056715616371,10.593382987980382,13134.214285714286,12912.533333333333,13258.823529411766,13000.444444444443,13396.9,13087.333333333336,13426.875,13088.94117647059,2023-06-04,46.25021156053556,10.550048258673517,96.74098676088238,2023-05-30,2023-05-23,2023-05-30,2023-05-23,1.916806334257126,5.892052737229012
10.594583,46.239916,Trentino-Alto Adige,2171,2023-06-06,2023,6,2023-06-02,46.23853346184611,10.593382987980382,0.3288977600354845,0.03685758781796165,-0.32537049325370504,-0.03685758781796165,0.17830797370567225,0.201724628493488,-0.1875306318673276,-0.201724628493488,0.15891560671797372,0.181898111927607,0.1414123581425611,0.181898111927607,2023-05-30,46.2385334618461,10.593382987980382,14406.0,13477.0,46.2385334618461,10.593382987980382,13067.071428571431,12989.375,13236.388888888889,13107.666666666664,13450.818181818182,13200.733333333335,13520.125,13239.705882352939,2023-06-04,46.25021156053556,10.550048258673517,96.74098676088238,2023-05-30,2023-05-23,2023-05-30,2023-05-23,1.916806334257126,5.892052737229012
10.594583,46.257883,Trentino-Alto Adige,2172,2023-06-06,2023,6,2023-06-02,46.256499767528496,10.593382987980382,0.4002579535683576,0.12387853692201516,-0.3559533721898418,-0.12387853692201516,0.3808890596378858,0.0996841422925417,-0.3260698805771022,-0.0996841422925417,0.0799263517001104,0.08521260911189077,0.07670428815902944,0.08521260911189077,2023-05-30,46.256499767528496,10.593382987980382,14318.0,13531.0,46.256499767528496,10.593382987980382,13177.133333333333,13105.666666666664,13357.894736842105,13250.05882352941,13529.6,13295.833333333336,13651.4,13371.25,2023-06-04,46.25021156053556,10.550048258673517,96.74098676088238,2023-05-30,2023-05-23,2023-05-30,2023-05-23,1.916806334257126,5.892052737229012
10.594583,46.27585,Trentino-Alto Adige,2173,2023-06-06,2023,6,2023-06-02,46.27446607321089,10.593382987980382,,,,,0.1820356059073254,0.03217540312774613,-0.2173970437123178,-0.03217540312774613,0.06512971679651261,0.02939198971777315,0.0509008785771614,0.02939198971777315,2023-05-30,46.27446607321089,10.593382987980382,,,46.27446607321089,10.593382987980382,,,,,,,,,2023-06-04,46.25021156053556,10.550048258673517,96.74098676088238,2023-05-30,2023-05-23,2023-05-30,2023-05-23,1.916806334257126,5.892052737229012
10.594583,46.293816,Trentino-Alto Adige,2174,2023-06-06,2023,6,2023-06-02,46.29243237889328,10.593382987980382,,,,,,,,,,,,,2023-05-30,46.29243237889328,10.593382987980382,,,46.29243237889328,10.593382987980382,,,,,,,,,2023-06-04,46.25021156053556,10.550048258673517,96.74098676088238,2023-05-30,2023-05-23,2023-05-30,2023-05-23,1.916806334257126,5.892052737229012
10.594583,46.311783,Trentino-Alto Adige,2175,2023-06-06,2023,6,2023-06-02,46.31039868457568,10.593382987980382,,,,,,,,,,,,,2023-05-30,46.31039868457568,10.593382987980382,,,46.31039868457568,10.593382987980382,,,,,,,,,2023-06-04,46.35021201796374,10.550048258673517,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.594583,46.32975,Trentino-Alto Adige,2176,2023-06-06,2023,6,2023-06-02,46.32836499025807,10.593382987980382,,,,,,,,,,,,,2023-05-30,46.32836499025807,10.593382987980382,,,46.32836499025807,10.593382987980382,,,,,,,,,2023-06-04,46.35021201796374,10.550048258673517,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.594583,46.347716,Trentino-Alto Adige,2177,2023-06-06,2023,6,2023-06-02,46.34633129594046,10.593382987980382,,,,,,,,,,,,,2023-05-30,46.34633129594046,10.593382987980382,,,46.34633129594046,10.593382987980382,,,,,,,,,2023-06-04,46.35021201796374,10.550048258673517,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.594583,46.365683,Trentino-Alto Adige,2178,2023-06-06,2023,6,2023-06-02,46.36429760162285,10.593382987980382,,,,,,,,,,,,,2023-05-30,46.36429760162285,10.593382987980382,,,46.36429760162285,10.593382987980382,,,,,,,,,2023-06-04,46.35021201796374,10.550048258673517,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.594583,46.38365,Trentino-Alto Adige,2179,2023-06-06,2023,6,2023-06-02,46.38226390730525,10.593382987980382,,,,,,,,,,,,,2023-05-30,46.38226390730524,10.593382987980382,,,46.38226390730524,10.593382987980382,,,,,,,,,2023-06-04,46.35021201796374,10.550048258673517,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.620296,45.808716,Trentino-Alto Adige,2180,2023-06-06,2023,6,2023-06-02,45.8073421254687,10.620332446503973,0.33676092544987146,0.11948331539289565,-0.28832455868690005,-0.11948331539289565,0.4441519936939714,0.17455594982558312,-0.3577338053063494,-0.17455594982558312,0.06916765741833689,0.1016402966552899,0.05198976641481379,0.1016402966552899,2023-05-30,45.807342125468686,10.620332446503973,14650.0,14233.0,45.807342125468686,10.620332446503973,13577.066666666668,13379.066666666668,13708.153846153846,13548.1875,14141.0,13604.846153846154,14051.166666666664,13580.545454545454,2023-06-04,45.85020973082282,10.650048716101702,119.90055878407657,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0002136395632987842,2.596763470894075
10.620296,45.826682,Trentino-Alto Adige,2181,2023-06-06,2023,6,2023-06-02,45.82530843115109,10.620332446503973,0.3298701298701298,0.42024965325936203,-0.17791411042944788,-0.42024965325936203,0.33733787331871845,0.3924845398771137,-0.2005740092825958,-0.3924845398771137,0.05023132795373049,0.08127946588667663,0.027998455147631395,0.08127946588667663,2023-05-30,45.82530843115109,10.620332446503973,14770.0,14199.0,45.82530843115109,10.620332446503973,13698.294117647061,13584.727272727272,13874.94117647059,13706.307692307693,14089.875,13712.692307692307,14156.083333333336,13776.333333333336,2023-06-04,45.85020973082282,10.650048716101702,119.90055878407657,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0002136395632987842,2.596763470894075
10.620296,45.844649,Trentino-Alto Adige,2182,2023-06-06,2023,6,2023-06-02,45.84327473683349,10.620332446503973,0.6005481329222337,0.24953196041722386,-0.4581772784019975,-0.24953196041722386,0.5622614895476985,0.24290841230887825,-0.4196284271142762,-0.24290841230887825,0.04870643485646179,0.06228377036101392,0.06324213556553365,0.06228377036101392,2023-05-30,45.84327473683348,10.620332446503973,14809.0,14241.0,45.84327473683348,10.620332446503973,13750.533333333333,13611.833333333336,13944.176470588234,13731.928571428569,14177.4,13811.583333333336,14250.307692307693,13844.266666666665,2023-06-04,45.85020973082282,10.650048716101702,119.90055878407657,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0002136395632987842,2.596763470894075
10.620296,45.862616,Trentino-Alto Adige,2183,2023-06-06,2023,6,2023-06-02,45.86124104251588,10.620332446503973,0.4761609907120742,0.386046511627907,-0.2796564680622651,-0.386046511627907,0.5823061178947491,0.263962868513814,-0.4358795783115801,-0.263962868513814,0.043073460452113806,0.06012951326046645,0.06448318022889175,0.06012951326046645,2023-05-30,45.86124104251587,10.620332446503973,14755.0,14215.0,45.86124104251587,10.620332446503973,13721.923076923076,13545.75,13916.4375,13698.0,14065.0,13695.5,14182.3,13776.0625,2023-06-04,45.85020973082282,10.650048716101702,119.90055878407657,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0002136395632987842,2.596763470894075
10.620296,45.880582,Trentino-Alto Adige,2184,2023-06-06,2023,6,2023-06-02,45.879207348198264,10.620332446503973,0.6591619762351469,0.3104470239565325,-0.5086721637759455,-0.3104470239565325,0.6094640222821845,0.2731000761060035,-0.473751917984195,-0.2731000761060035,0.06588144004441246,0.0715476179066181,0.049817058513683406,0.0715476179066181,2023-05-30,45.879207348198264,10.620332446503973,14748.0,14238.0,45.879207348198264,10.620332446503973,13685.357142857143,13578.833333333336,13849.4375,13706.285714285714,14051.785714285714,13712.4,14173.333333333336,13810.25,2023-06-04,45.85020973082282,10.650048716101702,119.90055878407657,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0002136395632987842,2.596763470894075
10.620296,45.898549,Trentino-Alto Adige,2185,2023-06-06,2023,6,2023-06-02,45.89717365388066,10.620332446503973,0.3723404255319149,0.3757178014766202,-0.2326350606394708,-0.3757178014766202,0.35394463786864994,0.3267106798498657,-0.2325786502723756,-0.3267106798498657,0.0307974253240756,0.03562103515754673,0.032288260498499304,0.03562103515754673,2023-05-30,45.89717365388066,10.620332446503973,14896.0,,45.89717365388066,10.620332446503973,13671.642857142857,13609.0,13917.375,13721.933333333332,14189.25,13771.625,14312.6,13872.8,2023-06-04,45.85020973082282,10.650048716101702,119.90055878407657,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0002136395632987842,2.596763470894075
10.620296,45.916516,Trentino-Alto Adige,2186,2023-06-06,2023,6,2023-06-02,45.915139959563035,10.620332446503973,0.38181009561930174,0.10333806818181823,-0.3424065672931519,-0.10333806818181823,0.5901865698829242,0.28075947671934537,-0.4805262487241146,-0.28075947671934537,0.09065490380780553,0.07316744653608455,0.06883183741610828,0.07316744653608455,2023-05-30,45.915139959563035,10.620332446503973,14548.0,14197.0,45.91513995956304,10.620332446503973,13702.0,13630.3,13974.875,13697.266666666665,14226.46153846154,13796.384615384617,14412.0,13864.266666666665,2023-06-04,45.950210188251006,10.650048716101702,198.20181710249744,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.001922756084240973,0.3080973249161616
10.620296,45.934482,Trentino-Alto Adige,2187,2023-06-06,2023,6,2023-06-02,45.933106265245435,10.620332446503973,0.6759513534719498,0.3325015595757954,-0.5585552717986136,-0.3325015595757954,0.6659830348571377,0.3391094503982928,-0.534070308649264,-0.3391094503982928,0.028465251734301856,0.02150179335786464,0.02453912594511613,0.02150179335786464,2023-05-30,45.933106265245435,10.620332446503973,14553.0,14240.0,45.933106265245435,10.620332446503973,13631.357142857143,13564.416666666664,13956.3125,13691.0,14171.428571428569,13762.363636363636,14350.166666666664,13826.666666666664,2023-06-04,45.950210188251006,10.650048716101702,198.20181710249744,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.001922756084240973,0.3080973249161616
10.620296,45.952449,Trentino-Alto Adige,2188,2023-06-06,2023,6,2023-06-02,45.95107257092784,10.620332446503973,0.6634068683193086,0.34820276497695857,-0.5212146422628953,-0.34820276497695857,0.7280108879433214,0.34767866768919736,-0.5912755080119124,-0.34767866768919736,0.0097357115770393,0.010701526737515349,0.010278553807196649,0.010701526737515349,2023-05-30,45.95107257092784,10.620332446503973,14645.0,14231.0,45.95107257092784,10.620332446503973,13760.75,13508.384615384617,14056.928571428569,13674.333333333336,14276.166666666664,13647.2,14316.666666666664,13828.53846153846,2023-06-04,45.950210188251006,10.650048716101702,198.20181710249744,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.001922756084240973,0.3080973249161616
10.620296,45.970416,Trentino-Alto Adige,2189,2023-06-06,2023,6,2023-06-02,45.96903887661022,10.620332446503973,0.5078423060618906,0.08876645240281604,-0.4728778467908904,-0.08876645240281604,0.6049936777233077,0.2215797636493324,-0.511762844667577,-0.2215797636493324,0.039924535840375364,0.04415351311491597,0.024454113794489613,0.04415351311491597,2023-05-30,45.96903887661022,10.620332446503973,14710.0,13412.0,45.96903887661022,10.620332446503973,13498.636363636364,13289.25,13688.0,13385.2,13876.857142857143,13419.0,14193.857142857143,13578.666666666664,2023-06-04,45.950210188251006,10.650048716101702,198.20181710249744,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.001922756084240973,0.3080973249161616
10.620296,45.988383,Trentino-Alto Adige,2190,2023-06-06,2023,6,2023-06-02,45.98700518229261,10.620332446503973,0.5453972257250945,0.2598303777949113,-0.4159445407279029,-0.2598303777949113,0.5000191687012276,0.19243909785480284,-0.4041264626634961,-0.19243909785480284,0.07634560296496985,0.08734086475450581,0.054903103170421484,0.08734086475450581,2023-05-30,45.98700518229261,10.620332446503973,14601.0,14010.0,45.98700518229261,10.620332446503973,13401.181818181818,13328.625,13639.785714285714,13461.75,13867.875,13449.666666666664,14004.5,13608.416666666664,2023-06-04,45.950210188251006,10.650048716101702,198.20181710249744,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.001922756084240973,0.3080973249161616
10.620296,46.006349,Trentino-Alto Adige,2191,2023-06-06,2023,6,2023-06-02,46.004971487975006,10.620332446503973,0.17226245336844412,0.12771796495672366,-0.17768959435626105,-0.12771796495672366,0.1842918985776128,0.28394233992624873,-0.11078886310904867,-0.28394233992624873,0.0,0.0,0.0,0.0,2023-05-30,46.004971487975006,10.620332446503973,14366.0,13612.0,46.004971487975006,10.620332446503973,13269.384615384617,13185.0,13517.1875,13359.444444444443,13847.222222222224,13363.0,13584.0,13487.428571428569,2023-06-04,46.050210645679186,10.650048716101702,130.05239715287462,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0015999999595806003,1.5627998969284818
10.620296,46.024316,Trentino-Alto Adige,2192,2023-06-06,2023,6,2023-06-02,46.022937793657405,10.620332446503973,0.4911452184179457,0.1264214046822742,-0.4630755864465682,-0.1264214046822742,0.21684485085275146,0.4088361696972552,-0.09832258110536177,-0.4088361696972552,0.06325643921546187,0.13192592900627756,0.02749257072046825,0.13192592900627756,2023-05-30,46.0229377936574,10.620332446503973,14664.0,13996.0,46.0229377936574,10.620332446503973,13387.692307692307,13308.9375,13604.866666666667,13584.666666666664,13863.333333333336,13479.0,13990.0,13604.692307692307,2023-06-04,46.050210645679186,10.650048716101702,130.05239715287462,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0015999999595806003,1.5627998969284818
10.620296,46.042283,Trentino-Alto Adige,2193,2023-06-06,2023,6,2023-06-02,46.0409040993398,10.620332446503973,0.17768762677484784,-0.014094073696722756,-0.2075707154742097,0.014094073696722756,0.10530482977038796,0.2173533900152605,-0.109697933227345,-0.2173533900152605,0.0,0.0,0.0,0.0,2023-05-30,46.04090409933979,10.620332446503973,14686.0,13847.0,46.04090409933979,10.620332446503973,13325.833333333336,13221.5,13537.470588235294,13392.5,13696.2,13338.857142857143,13601.5,13495.125,2023-06-04,46.050210645679186,10.650048716101702,130.05239715287462,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0015999999595806003,1.5627998969284818
10.620296,46.060249,Trentino-Alto Adige,2194,2023-06-06,2023,6,2023-06-02,46.05887040502219,10.620332446503973,,,,,0.00953791374625175,0.4649270336997373,0.004133465174748086,-0.4649270336997373,0.01338618202552616,0.019182352848673558,0.006963496804513417,0.019182352848673558,2023-05-30,46.05887040502218,10.620332446503973,,13725.0,46.05887040502218,10.620332446503973,13290.307692307693,13076.0,13453.1875,13242.0,13681.125,13256.529411764706,13741.4,13308.823529411766,2023-06-04,46.050210645679186,10.650048716101702,130.05239715287462,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0015999999595806003,1.5627998969284818
10.620296,46.078216,Trentino-Alto Adige,2195,2023-06-06,2023,6,2023-06-02,46.076836710704576,10.620332446503973,0.022559241706161068,0.4168636721828212,-0.02782012195121952,-0.4168636721828212,0.0773809523809524,0.2416158536585366,-0.03989786147462498,-0.2416158536585366,0.0,0.0,0.0,0.0,2023-05-30,46.076836710704576,10.620332446503973,14470.0,13859.0,46.076836710704576,10.620332446503973,13240.846153846154,13149.777777777776,13385.1875,13290.333333333336,13581.3,13310.714285714286,13740.0,13419.5,2023-06-04,46.050210645679186,10.650048716101702,130.05239715287462,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0015999999595806003,1.5627998969284818
10.620296,46.096183,Trentino-Alto Adige,2196,2023-06-06,2023,6,2023-06-02,46.09480301638697,10.620332446503973,,,,,-0.033913656033007965,0.3741769252791297,0.018103712795335986,-0.3741769252791297,0.0,0.0,0.0,0.0,2023-05-30,46.09480301638697,10.620332446503973,,12910.0,46.09480301638697,10.620332446503973,13239.416666666664,13000.64705882353,13447.375,13140.833333333336,13610.545454545454,13179.916666666664,13638.4,13177.222222222224,2023-06-04,46.050210645679186,10.650048716101702,130.05239715287462,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0015999999595806003,1.5627998969284818
10.620296,46.114149,Trentino-Alto Adige,2197,2023-06-06,2023,6,2023-06-02,46.11276932206936,10.620332446503973,,,,,-0.03997242277617995,0.6398621726155341,0.03113460839880388,-0.6398621726155341,0.006742056774120517,0.05191629315673962,0.009442839903966292,0.05191629315673962,2023-05-30,46.11276932206936,10.620332446503973,,13455.0,46.11276932206936,10.620332446503973,13175.5,12997.3125,13391.25,13096.1875,13477.916666666664,13133.642857142857,13486.0,13181.684210526317,2023-06-04,46.150211103107374,10.650048716101702,139.9707951710443,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.104799993801862,4.2835999061353505
10.620296,46.132116,Trentino-Alto Adige,2198,2023-06-06,2023,6,2023-06-02,46.13073562775176,10.620332446503973,-0.017058972412047502,0.6835443037974684,-0.011617608752279287,-0.6835443037974684,-0.0924918389553863,0.6540326134861172,0.095008439836026,-0.6540326134861172,0.0,0.0,0.0,0.0,2023-05-30,46.13073562775176,10.620332446503973,13732.0,13268.0,46.13073562775176,10.620332446503973,13089.75,12934.0,13213.444444444443,13037.611111111111,13418.5,13112.6875,13392.0,13141.666666666664,2023-06-04,46.150211103107374,10.650048716101702,139.9707951710443,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.104799993801862,4.2835999061353505
10.620296,46.150083,Trentino-Alto Adige,2199,2023-06-06,2023,6,2023-06-02,46.148701933434154,10.620332446503973,-0.04817465568051967,0.8421604004190433,0.01987985384281911,-0.8421604004190433,-0.05164184542924366,0.8536505573902369,0.026536022299340104,-0.8536505573902369,0.005814156021734985,0.032404330255182336,0.0075206106070054065,0.032404330255182336,2023-05-30,46.148701933434154,10.620332446503973,13712.0,13174.0,46.148701933434154,10.620332446503973,13053.5,12885.466666666667,13232.8,13027.05882352941,13430.5,13078.5625,13481.375,13106.210526315792,2023-06-04,46.150211103107374,10.650048716101702,139.9707951710443,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.104799993801862,4.2835999061353505
10.620296,46.168049,Trentino-Alto Adige,2200,2023-06-06,2023,6,2023-06-02,46.16666823911653,10.620332446503973,0.02108359892130424,0.2979121221564351,-0.05097148624779206,-0.2979121221564351,0.006731210714936432,0.5226435659786721,-0.034580618680868445,-0.5226435659786721,0.05274509069412004,0.2613155731614647,0.05338196739089905,0.2613155731614647,2023-05-30,46.16666823911653,10.620332446503973,14496.0,13606.0,46.16666823911653,10.620332446503973,13149.642857142857,13042.375,13379.0,13223.9375,13536.454545454546,13273.3125,13702.8,13257.94117647059,2023-06-04,46.150211103107374,10.650048716101702,139.9707951710443,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.104799993801862,4.2835999061353505
10.620296,46.186016,Trentino-Alto Adige,2201,2023-06-06,2023,6,2023-06-02,46.184634544798925,10.620332446503973,0.1655801825293351,0.21549966009517327,-0.03953488372093023,-0.21549966009517327,0.1675563262670828,0.14230249669179204,-0.0947347663825954,-0.14230249669179204,0.05622981524469927,0.05772299035778178,0.055449133229989137,0.05772299035778178,2023-05-30,46.184634544798925,10.620332446503973,14632.0,13918.0,46.184634544798925,10.620332446503973,13278.615384615383,13233.46153846154,13478.0625,13369.533333333333,13609.888888888889,13385.5,13778.8,13444.857142857143,2023-06-04,46.150211103107374,10.650048716101702,139.9707951710443,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.104799993801862,4.2835999061353505
10.620296,46.203983,Trentino-Alto Adige,2202,2023-06-06,2023,6,2023-06-02,46.20260085048133,10.620332446503973,0.34345137717818996,0.2441436751691828,-0.19979919678714853,-0.2441436751691828,0.2155848726219685,0.12908976727992896,-0.15381382296950594,-0.12908976727992896,0.09604083854019996,0.06551105871694432,0.06204468400346672,0.06551105871694432,2023-05-30,46.20260085048132,10.620332446503973,14738.0,13890.0,46.20260085048132,10.620332446503973,13422.416666666664,13087.470588235294,13637.416666666664,13323.5,13837.333333333336,13333.615384615383,14090.2,13371.1875,2023-06-04,46.25021156053556,10.650048716101702,90.332998981934,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.5618446535047363,4.930547423719191
10.620296,46.22195,Trentino-Alto Adige,2203,2023-06-06,2023,6,2023-06-02,46.22056715616373,10.620332446503973,-0.04981787615578599,0.8616600790513833,0.02141166964852544,-0.8616600790513833,-0.05195483562905436,0.5796373642394453,0.03978157093081156,-0.5796373642394453,0.010213951151872649,0.12546635658799374,0.010968358599736895,0.12546635658799374,2023-05-30,46.22056715616371,10.620332446503973,13793.0,13371.0,46.22056715616371,10.620332446503973,13180.384615384617,12930.25,13280.888888888889,13031.944444444443,13427.75,13107.933333333332,13396.375,13107.764705882351,2023-06-04,46.25021156053556,10.650048716101702,90.332998981934,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.5618446535047363,4.930547423719191
10.620296,46.239916,Trentino-Alto Adige,2204,2023-06-06,2023,6,2023-06-02,46.23853346184611,10.620332446503973,0.058881417090372375,0.2004462625511343,-0.08086388749372175,-0.2004462625511343,0.09278594087549064,0.31556316527950273,-0.09501986154470267,-0.31556316527950273,0.1425641060072656,0.1829406523032248,0.10610549205041958,0.1829406523032248,2023-05-30,46.2385334618461,10.620332446503973,14250.0,13371.0,46.2385334618461,10.620332446503973,13085.384615384617,12928.8,13188.210526315792,13151.235294117649,13377.181818181818,13224.5,13490.285714285714,13214.882352941177,2023-06-04,46.25021156053556,10.650048716101702,90.332998981934,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.5618446535047363,4.930547423719191
10.620296,46.257883,Trentino-Alto Adige,2205,2023-06-06,2023,6,2023-06-02,46.256499767528496,10.620332446503973,0.6002616944717042,0.2907651715039577,-0.4477656111275525,-0.2907651715039577,0.5687905665742606,0.2667741486245633,-0.4331386035675988,-0.2667741486245633,0.05014421490128563,0.05425240800586621,0.042645113749241764,0.05425240800586621,2023-05-30,46.256499767528496,10.620332446503973,14359.0,13531.0,46.256499767528496,10.620332446503973,13281.5,13235.454545454546,13442.368421052632,13370.625,13585.125,13449.0,13842.0,13478.357142857143,2023-06-04,46.25021156053556,10.650048716101702,90.332998981934,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.5618446535047363,4.930547423719191
10.620296,46.27585,Trentino-Alto Adige,2206,2023-06-06,2023,6,2023-06-02,46.27446607321089,10.620332446503973,,,,,0.3142737019129703,0.15649278579356268,-0.27878911842912657,-0.15649278579356268,0.0,0.0,0.0,0.0,2023-05-30,46.27446607321089,10.620332446503973,,,46.27446607321089,10.620332446503973,,,,,,,,,2023-06-04,46.25021156053556,10.650048716101702,90.332998981934,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.5618446535047363,4.930547423719191
10.620296,46.293816,Trentino-Alto Adige,2207,2023-06-06,2023,6,2023-06-02,46.29243237889328,10.620332446503973,,,,,,,,,,,,,2023-05-30,46.29243237889328,10.620332446503973,,,46.29243237889328,10.620332446503973,,,,,,,,,2023-06-04,46.25021156053556,10.650048716101702,90.332998981934,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.5618446535047363,4.930547423719191
10.620296,46.311783,Trentino-Alto Adige,2208,2023-06-06,2023,6,2023-06-02,46.31039868457568,10.620332446503973,,,,,,,,,,,,,2023-05-30,46.31039868457568,10.620332446503973,,,46.31039868457568,10.620332446503973,,,,,,,,,2023-06-04,46.35021201796374,10.650048716101702,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.620296,46.32975,Trentino-Alto Adige,2209,2023-06-06,2023,6,2023-06-02,46.32836499025807,10.620332446503973,,,,,,,,,,,,,2023-05-30,46.32836499025807,10.620332446503973,,,46.32836499025807,10.620332446503973,,,,,,,,,2023-06-04,46.35021201796374,10.650048716101702,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.620296,46.347716,Trentino-Alto Adige,2210,2023-06-06,2023,6,2023-06-02,46.34633129594046,10.620332446503973,,,,,,,,,,,,,2023-05-30,46.34633129594046,10.620332446503973,,,46.34633129594046,10.620332446503973,,,,,,,,,2023-06-04,46.35021201796374,10.650048716101702,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
10.620296,46.365683,Trentino-Alto Adige,2211,2023-06-06,2023,6,2023-06-02,46.36429760162285,10.620332446503973,,,,,,,,,,,,,2023-05-30,46.36429760162285,10.620332446503973,,,46.36429760162285,10.620332446503973,,,,,,,,,2023-06-04,46.35021201796374,10.650048716101702,0.0,2023-05-30,2023-05-23,2023-05-30,2023-05-23,0.0,0.0
