Unnamed: 0,x,y,region,dt_placement,year,month,ndvi_new,ndmi_new,ndwi_new,ndbi_new,ndvi_mean_new,ndmi_mean_new,ndwi_mean_new,ndbi_mean_new,ndvi_std_new,ndmi_std_new,ndwi_std_new,ndbi_std_new,lst_day,lst_night,lst_jan_mean,lst_feb_mean,lst_mar_mean,lst_apr_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,acc_rainfall_jan_new,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week_new,acc_rainfall_2week_new
652,99.54107,13.535077,Thailand,2022-10-08,2022,10,0.4827213822894171,0.0598224623697414,-0.429835980213486,-0.0598224623697414,0.61357308156568,0.163420605791197,-0.5136398491810971,-0.163420605791197,0.0570091862347746,0.0515261960733105,0.0378080674231492,0.0515261960733105,15358.0,,15284.44,15323.166666666699,15393.545454545501,15557.0,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
653,99.54107,13.553044,Thailand,2022-10-08,2022,10,0.46942060085836895,0.21490352628077203,-0.387889536356727,-0.21490352628077203,0.43930702855340703,0.20546570753676602,-0.367234162188115,-0.20546570753676602,0.0236262058784607,0.0132418665682228,0.0161797316982081,0.0132418665682228,15329.0,,15273.56,15305.8571428571,15418.875,15528.875,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
654,99.54107,13.571011,Thailand,2022-10-08,2022,10,,,,,0.539361142513661,0.09374907086769199,-0.48931142140768796,-0.09374907086769199,0.060149301215891,0.0587397300114239,0.0222072720461583,0.0587397300114239,15378.0,,15327.7391304348,15341.0,15435.2,15528.777777777801,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
655,99.54107,13.588978,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15285.0,,15376.2380952381,15384.833333333301,15537.0,15560.9,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
656,99.54107,13.606944,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15368.545454545501,15414.5,15526.363636363601,15556.1818181818,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
657,99.54107,13.624911,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15308.3,15443.0,15585.2,15578.166666666699,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
658,99.54107,13.642878,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15279.6,15332.125,15497.1111111111,15554.75,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
659,99.54107,13.660844,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15295.421052631598,15351.0,15518.8888888889,15550.416666666699,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
660,99.54107,13.678811,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15272.2,15308.5,15397.2,15499.1,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
661,99.54107,13.696778,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15263.3,15274.1111111111,15341.0,15463.1,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
662,99.54107,13.714744,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15010.0,,15257.65,15269.4444444444,15360.4,15403.1818181818,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
663,99.54107,13.732711,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15034.0,,15140.2727272727,15166.4444444444,15279.4444444444,15287.9090909091,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
664,99.54107,13.750678,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15181.0,,15138.380952381001,15171.0,15294.1111111111,15320.1818181818,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
665,99.54107,13.768644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15284.0,,15248.6,15286.777777777801,15386.5555555556,15481.0,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
666,99.55952,13.211677,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
667,99.55952,13.229644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
668,99.55952,13.24761,Thailand,2022-10-08,2022,10,0.604770940634318,0.350981287083524,-0.48259454044578,-0.350981287083524,0.5881744370259699,0.333718214734246,-0.477785654920884,-0.333718214734246,0.025966007505832004,0.0187124967649781,0.0187469521273935,0.0187124967649781,,,14992.5,15018.8,15104.083333333301,15139.1818181818,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
669,99.55952,13.265577,Thailand,2022-10-08,2022,10,0.473010064043916,0.289547456948338,-0.39908755159678494,-0.289547456948338,0.533226266648081,0.312717750493757,-0.44179916298598604,-0.312717750493757,0.0428389060606398,0.0164007850563929,0.0302071454665668,0.0164007850563929,,,15037.333333333301,15052.285714285701,15149.6923076923,15201.333333333301,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
670,99.55952,13.283544,Thailand,2022-10-08,2022,10,0.628210905813429,0.272631208171891,-0.5420401195049079,-0.272631208171891,0.680765646148272,0.255869704384146,-0.5554209192503039,-0.255869704384146,0.0454917239278068,0.0283569582556951,0.0305959748752704,0.0283569582556951,,,15151.1428571429,15166.0,15213.166666666699,15312.1,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
671,99.55952,13.30151,Thailand,2022-10-08,2022,10,0.7496094621736221,0.26126126126126104,-0.601307189542484,-0.26126126126126104,0.45641345731026595,0.22659731127132396,-0.34228620355918393,-0.22659731127132396,0.0947082662328569,0.0402580066970842,0.0766973681472728,0.0402580066970842,15153.0,,15161.347826087,15125.4444444444,15247.833333333301,15329.1818181818,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
672,99.55952,13.319477,Thailand,2022-10-08,2022,10,0.5721184127650639,0.141811527904849,-0.47721444071809,-0.141811527904849,0.5861582377176351,0.188668917440734,-0.481819231209824,-0.188668917440734,0.073050720817179,0.0387397034344474,0.0635208272258165,0.0387397034344474,15307.0,,15186.041666666699,15146.5,15256.0909090909,15332.8,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
673,99.55952,13.337444,Thailand,2022-10-08,2022,10,0.39575645756457595,0.180647678501756,-0.30995670995671004,-0.180647678501756,0.537311297415044,0.21465182861789603,-0.43952452042339707,-0.21465182861789603,0.12030402560433699,0.0341826842737043,0.10191247027828901,0.0341826842737043,15163.0,,15117.166666666699,15056.1,15195.416666666699,15218.9090909091,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
674,99.55952,13.355411,Thailand,2022-10-08,2022,10,0.705008809463881,0.262628145386766,-0.5626297577854671,-0.262628145386766,0.728159675605807,0.267444228314572,-0.5797035523995551,-0.267444228314572,0.0231532800843784,0.0082667500586622,0.0238587033576564,0.0082667500586622,15136.0,,15051.8571428571,15015.25,15174.6,15157.5,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
675,99.55952,13.373377,Thailand,2022-10-08,2022,10,0.801024765157984,0.30004623208506703,-0.6396501457725949,-0.30004623208506703,0.587836335303514,0.209877758476864,-0.47949309106396004,-0.209877758476864,0.0328447814903419,0.0063594398868357,0.0227079303892898,0.0063594398868357,15102.0,,15016.0476190476,14991.222222222199,15137.363636363601,15129.7,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
676,99.55952,13.391344,Thailand,2022-10-08,2022,10,0.7023139462163851,0.122937293729373,-0.47974993204675204,-0.122937293729373,0.149299267080589,-0.213671624030082,-0.0160957404749957,0.213671624030082,0.8167526354819099,0.575547812536885,0.72788256476483,0.575547812536885,15106.0,,14996.0869565217,14983.5,15105.0,15174.714285714299,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
677,99.55952,13.409311,Thailand,2022-10-08,2022,10,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.555555555555556,1.0,0.0,0.0,0.4969039949999529,0.0,15252.0,,15098.6956521739,15040.375,15194.6923076923,15188.5,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
678,99.55952,13.427277,Thailand,2022-10-08,2022,10,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,15246.0,,15126.136363636399,15072.75,15222.0,15236.1818181818,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
679,99.55952,13.445244,Thailand,2022-10-08,2022,10,0.0,-1.0,0.0,1.0,0.570972158831584,0.277416960475042,-0.438361888842457,-0.277416960475042,0.0,0.0,0.0,0.0,15231.0,,15128.0,15100.1428571429,15232.25,15256.8181818182,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
680,99.55952,13.463211,Thailand,2022-10-08,2022,10,0.0236006051437216,0.20177619893428103,-0.03463567551036,-0.20177619893428103,0.460419427137275,0.205471970568498,-0.34998575637835694,-0.205471970568498,0.105230290376849,0.0564588126737609,0.0737709226187661,0.0564588126737609,15203.0,,15168.708333333301,15230.8,15219.0769230769,15301.8,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
681,99.55952,13.481177,Thailand,2022-10-08,2022,10,0.0321254176304292,0.048381482770623,-0.0543449724337097,-0.048381482770623,0.0316395970600978,0.048456327535049006,-0.0511003345511085,-0.048456327535049006,0.0004858205703314,7.484476442601651e-05,0.0032446378826011,7.484476442601651e-05,15326.0,,15286.0,15325.2,15306.636363636399,15401.777777777801,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
682,99.55952,13.499144,Thailand,2022-10-08,2022,10,0.575957984827855,0.251274131274131,-0.463247245800975,-0.251274131274131,0.491513657296248,0.265215860157408,-0.38154704735593,-0.265215860157408,0.0577249026852974,0.0417041715516102,0.0323056943098717,0.0417041715516102,15334.0,,15297.916666666699,15380.166666666699,15337.461538461499,15456.363636363601,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
683,99.55952,13.517111,Thailand,2022-10-08,2022,10,0.551974580118021,0.25583103764922,-0.4417035631456879,-0.25583103764922,0.532723558842635,0.248795508080214,-0.42258971670106704,-0.248795508080214,0.0561409628613047,0.028032207126551,0.0530256841498332,0.028032207126551,15367.0,,15282.48,15269.4444444444,15352.538461538501,15507.333333333301,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
684,99.55952,13.535077,Thailand,2022-10-08,2022,10,0.0472925457102672,0.5672191528545121,-0.0541497080162803,-0.5672191528545121,0.439365468806119,0.218974834459498,-0.34471869080351003,-0.218974834459498,0.0491030442585704,0.0394414850445768,0.0499385051454405,0.0394414850445768,15332.0,,15291.615384615401,15294.125,15400.5,15560.454545454499,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
685,99.55952,13.553044,Thailand,2022-10-08,2022,10,0.44803493449781606,0.12559402579769197,-0.39132867132867105,-0.12559402579769197,0.0521427880429526,0.553936276610944,-0.0563325563325564,-0.553936276610944,0.0,0.0,0.0,0.0,15328.0,,15303.4,15301.75,15428.5,15527.8888888889,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
686,99.55952,13.571011,Thailand,2022-10-08,2022,10,,,,,0.538753026732084,0.124509509047723,-0.476351214594779,-0.124509509047723,0.074290691249345,0.0577311238046893,0.0411240228798572,0.0577311238046893,15371.0,,15349.0476190476,15367.166666666699,15482.1428571429,15547.2,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
687,99.55952,13.588978,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15387.85,15407.285714285701,15527.8888888889,15581.4,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
688,99.55952,13.606944,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15276.0,,15380.05,15408.714285714299,15537.1,15580.454545454499,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
689,99.55952,13.624911,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15269.0952380952,15376.375,15565.1111111111,15582.166666666699,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
690,99.55952,13.642878,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15276.95,15346.125,15532.1111111111,15580.666666666699,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
691,99.55952,13.660844,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15263.65,15345.0,15458.222222222199,15501.363636363601,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
692,99.55952,13.678811,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15307.684210526299,15332.5,15386.4,15464.363636363601,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
693,99.55952,13.696778,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15294.6,15318.375,15360.2727272727,15421.1818181818,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
694,99.55952,13.714744,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15002.0,,15184.0,15205.1111111111,15275.1,15332.545454545501,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
695,99.55952,13.732711,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15062.0,,15224.454545454499,15272.0,15377.777777777801,15406.8181818182,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
696,99.55952,13.750678,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15246.0,,15191.15,15218.5555555556,15368.8888888889,15384.0909090909,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
697,99.55952,13.768644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15265.0,,15271.0476190476,15321.125,15482.777777777801,15469.636363636399,90.7,182.4,1529.9,3070.9192089316552,2022-10-01,2022-09-24,2022-10-01,2022-09-24,173.1100448679229,312.40834148322796
698,99.577971,13.19371,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,113.2,189.6,1616.7,0.0,2022-10-01,2022-09-24,2022-10-01,2022-09-24,0.0,0.0
699,99.577971,13.211677,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
700,99.577971,13.229644,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,,,,,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
701,99.577971,13.24761,Thailand,2022-10-08,2022,10,0.795955056179775,0.319900908340215,-0.6346901206790749,-0.319900908340215,0.7835262613279,0.294110052531725,-0.6179948575697071,-0.294110052531725,0.0061987934047489,0.0135773391230311,0.0080960138082025,0.0135773391230311,14760.0,,15031.15,15033.5,15082.538461538501,15169.375,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
702,99.577971,13.265577,Thailand,2022-10-08,2022,10,0.7727272727272729,0.292291594000698,-0.60528596187175,-0.292291594000698,0.775603994547154,0.294583057194334,-0.6108927103312951,-0.294583057194334,0.0091996822656778,0.0130285132488505,0.0110843780648956,0.0130285132488505,,,15043.714285714299,15062.333333333301,15145.9230769231,15210.2727272727,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
703,99.577971,13.283544,Thailand,2022-10-08,2022,10,0.6326626111371079,0.22830487590213,-0.513665943600868,-0.22830487590213,0.6787526221162641,0.24352270692866698,-0.549216120634426,-0.24352270692866698,0.029761004539585,0.0194446411891152,0.0202925479952831,0.0194446411891152,,,15184.2380952381,15201.0,15232.666666666699,15348.3,89.0,166.4,1579.3,1592.5571283660183,2022-10-01,2022-09-24,2022-10-01,2022-09-24,82.30268405508956,143.40873502985514
704,99.577971,13.30151,Thailand,2022-10-08,2022,10,0.744756016780746,0.248538473692526,-0.601864990877762,-0.248538473692526,0.464041822233214,0.219732842969964,-0.3527153086974029,-0.219732842969964,0.0396378951644901,0.0005251598967345,0.0330687390508334,0.0005251598967345,,,15185.4782608696,15230.1428571429,15238.545454545501,15375.0,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
705,99.577971,13.319477,Thailand,2022-10-08,2022,10,0.510570824524313,0.21230116648992603,-0.41310259579728104,-0.21230116648992603,0.44838145231846005,0.25440424322788396,-0.37243523316062205,-0.25440424322788396,0.0,0.0,0.0,0.0,15254.0,,15187.875,15134.5,15237.6923076923,15351.9,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
706,99.577971,13.337444,Thailand,2022-10-08,2022,10,0.539713724389559,0.229769110065008,-0.43989501312336,-0.229769110065008,0.646246547789746,0.27570366315233397,-0.508591322340488,-0.27570366315233397,0.0620691622119035,0.0333197127039464,0.0436396167655285,0.0333197127039464,15248.0,,15143.5909090909,15089.0,15208.7692307692,15262.9,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
707,99.577971,13.355411,Thailand,2022-10-08,2022,10,0.626869730758771,0.281216534589848,-0.47231110017228706,-0.281216534589848,0.6257597719306379,0.23927207845848802,-0.49320846684561404,-0.23927207845848802,0.0889087467430303,0.0300687345112408,0.0705027093069862,0.0300687345112408,15136.0,,15041.5,15011.375,15154.7272727273,15160.7,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
708,99.577971,13.373377,Thailand,2022-10-08,2022,10,0.7068567833927449,0.263190564866542,-0.5546218487394959,-0.263190564866542,0.7063118258716121,0.261401434804574,-0.553284277681407,-0.261401434804574,0.0089892504074285,0.0150025704351768,0.0099445290875711,0.0150025704351768,15120.0,,15014.2380952381,14973.25,15114.7272727273,15167.875,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
709,99.577971,13.391344,Thailand,2022-10-08,2022,10,-1.0,-1.0,1.0,1.0,0.588575907491792,0.230814494921,-0.4709254718412,-0.230814494921,0.0699686490078698,0.0189179231343281,0.0538285947012868,0.0189179231343281,15106.0,,15002.95,14961.375,15091.0,15107.0,84.9,151.5,1615.6,3237.725725974893,2022-10-01,2022-09-24,2022-10-01,2022-09-24,158.19134808610985,245.55894327566998
710,99.577971,13.409311,Thailand,2022-10-08,2022,10,0.5872850442939029,0.26468756487440304,-0.440529676046347,-0.26468756487440304,0.621823593344302,0.279398258324632,-0.482881621669256,-0.279398258324632,0.0367510246389273,0.0195022931019058,0.0412440536219009,0.0195022931019058,15199.0,,15072.863636363601,15003.5555555556,15132.9230769231,15148.625,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
711,99.577971,13.427277,Thailand,2022-10-08,2022,10,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,15236.0,,15098.782608695701,15062.25,15153.0,15204.3,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
712,99.577971,13.445244,Thailand,2022-10-08,2022,10,0.0,-1.0,0.0,1.0,0.41660802251935297,0.33532338308457693,-0.278095238095238,-0.33532338308457693,0.0,0.0,0.0,0.0,15264.0,,15141.3913043478,15090.5,15237.75,15248.454545454499,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
713,99.577971,13.463211,Thailand,2022-10-08,2022,10,0.5899791231732779,0.29589926833418395,-0.4796969108218379,-0.29589926833418395,0.596132352510509,0.29963900800406607,-0.458889980024284,-0.29963900800406607,0.0231340287474782,0.0054948354806911,0.0199220426846427,0.0054948354806911,15232.0,,15149.6818181818,15103.1428571429,15229.0,15258.2727272727,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
714,99.577971,13.481177,Thailand,2022-10-08,2022,10,0.774425934263845,0.275404530744337,-0.609556871554013,-0.275404530744337,0.5667937758766128,0.281995781074655,-0.4440411596537229,-0.281995781074655,0.0490874811554717,0.0098583948507557,0.0328589057420772,0.0098583948507557,15247.0,,15191.863636363601,15177.75,15261.083333333301,15313.7,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
715,99.577971,13.499144,Thailand,2022-10-08,2022,10,0.379209370424597,0.224702058504875,-0.284837463059786,-0.224702058504875,0.448548950020534,0.28243401030145,-0.323066385463175,-0.28243401030145,0.11266646940971699,0.0481700309781618,0.0914150720126622,0.0481700309781618,15311.0,,15226.0,15317.333333333301,15305.785714285701,15447.9,88.3,162.3,1707.8,3420.645071440169,2022-10-01,2022-09-24,2022-10-01,2022-09-24,165.91058149674703,243.79861312453866
716,99.577971,13.517111,Thailand,2022-10-08,2022,10,0.0,-1.0,0.0,1.0,0.503107880097369,0.26741824525559804,-0.40572041165053896,-0.26741824525559804,0.0208498811648255,0.0583061563785361,0.0122385621705852,0.0583061563785361,15354.0,,15282.0,15260.5555555556,15370.615384615401,15496.636363636399,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
717,99.577971,13.535077,Thailand,2022-10-08,2022,10,0.511935110081112,0.22012343370114104,-0.409680207433016,-0.22012343370114104,0.428826299114098,0.18863119459718,-0.346286288542367,-0.18863119459718,0.077420473224679,0.0216717030809217,0.0710653713600835,0.0216717030809217,15345.0,,15329.88,15329.1111111111,15454.0,15559.0,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
718,99.577971,13.553044,Thailand,2022-10-08,2022,10,0.457122267595484,0.261384903306301,-0.357654431512981,-0.261384903306301,0.182602031040429,0.100766898519708,-0.135602575896964,-0.100766898519708,0.0,0.0,0.0,0.0,,,15296.3913043478,15311.0,15426.125,15497.6,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
719,99.577971,13.571011,Thailand,2022-10-08,2022,10,,,,,0.0344743869871328,0.0293513709385191,-0.0455158876211508,-0.0293513709385191,0.0,0.0,0.0,0.0,,,15335.7619047619,15369.1428571429,15477.375,15526.1,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
720,99.577971,13.588978,Thailand,2022-10-08,2022,10,0.385449239107776,0.205951732897841,-0.33186372745491,-0.205951732897841,0.0448968937614201,0.0601165254237289,-0.0432629658587438,-0.0601165254237289,0.0,0.0,0.0,0.0,15272.0,,15313.8888888889,15290.5,15450.75,15510.3,85.5,168.8,1679.1,3365.837956500032,2022-10-01,2022-09-24,2022-10-01,2022-09-24,162.64577185201713,255.4442894206426
721,99.577971,13.606944,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,15241.0,,15284.6,15319.5,15409.6,15511.916666666699,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
722,99.577971,13.624911,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15236.7619047619,15307.666666666699,15454.125,15504.083333333301,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
723,99.577971,13.642878,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15263.714285714299,15336.5555555556,15475.5555555556,15528.666666666699,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
724,99.577971,13.660844,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15299.45,15321.8571428571,15394.75,15471.333333333301,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
725,99.577971,13.678811,Thailand,2022-10-08,2022,10,,,,,,,,,,,,,,,15353.473684210501,15397.375,15493.0,15536.7272727273,85.4,171.0,1595.4,3197.0149349014855,2022-10-01,2022-09-24,2022-10-01,2022-09-24,163.0855845545211,275.3721244039874
