x,y,region,dt_placement,year,month,ndvi_new,ndmi_new,ndwi_new,ndbi_new,ndvi_mean_new,ndmi_mean_new,ndwi_mean_new,ndbi_mean_new,ndvi_std_new,ndmi_std_new,ndwi_std_new,ndbi_std_new,lst_day_new,lst_night_new,lst_jan_day_mean_new,lst_jan_night_mean_new,lst_feb_day_mean_new,lst_feb_night_mean_new,lst_mar_day_mean_new,lst_mar_night_mean_new,lst_apr_day_mean_new,lst_apr_night_mean_new,acc_rainfall_jan_new,acc_rainfall_1week_new,acc_rainfall_2week_new,DISTANCE_TO_COAST,DISTANCE_TO_RIVER,SLOPE_mean_1km,ASPECT_mean_200m,ELEVATION_mean_1km,HILLSHADE_mean_1km,FS_AREA_1km,FLOW_ACCU_200m,landcover
12.488775,46.304742,Friuli-Venezia Giulia,2023-05-03,2023,5,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13812.3386558058,1802.54317495031,21,168.235014005602,1785.73569220632,134.726541916179,0.0,1.27527010804322,31.0
12.488775,46.322709,Friuli-Venezia Giulia,2023-05-03,2023,5,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15696.4386643798,949.718619479723,15,191.504661118668,1652.4852856341,189.66054778033,0.0,3.05865407697847,21.0
12.488775,46.340676,Friuli-Venezia Giulia,2023-05-03,2023,5,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16930.4867093549,915.094505217307,67,252.072092790721,1676.30976462943,193.629194666127,0.0,1.17240275972403,21.0
12.488775,46.358642,Friuli-Venezia Giulia,2023-05-03,2023,5,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,18054.2837453308,1236.16272922414,17,84.2334952329556,1789.09746182072,189.545717882563,0.0,1.34532589794328,15.0
12.488775,46.376609,Friuli-Venezia Giulia,2023-05-03,2023,5,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,19319.6679027954,52.5426211402543,29,241.472311596954,1324.54557375009,178.366371000043,0.0,205.004596414796,31.0
12.514443,45.963375,Friuli-Venezia Giulia,2023-05-03,2023,5,0.3532545749362984,0.0156467315716272,-0.3665497076023392,-0.0156467315716272,0.333107924771121,0.0184758540961365,-0.343236605587823,-0.0184758540961365,0.0512993422970026,0.0271980012974818,0.0424885632276457,0.0271980012974818,14887.0,14110.0,13965.125,13589.714285714286,14093.416666666664,13572.307692307691,14469.272727272728,13896.25,14624.0,13965.3,49.4180103779072,4.633208939107135,5.039329667808488,18151.3642262423,468.231917487405,3,139.665646272204,23.9871165466295,180.390459301656,0.0,1.00753212228622,31.0
12.514443,45.981342,Friuli-Venezia Giulia,2023-05-03,2023,5,0.1894546394417162,-0.1658510059815117,-0.2451298701298701,0.1658510059815117,0.3697843665989566,0.0169812677469291,-0.372406154373755,-0.0169812677469291,0.1036409591663289,0.1048272545173796,0.0721603481793443,0.1048272545173796,14844.0,14102.0,13985.0,13495.2,14129.615384615385,13529.142857142857,14475.923076923076,13878.375,14678.75,13949.0,49.4180103779072,4.633208939107135,5.039329667808488,17018.9573807505,473.317224272085,2,168.241146745586,26.8906921854278,180.780756898863,0.0,1.49640635380806,31.0
12.514443,45.999308,Friuli-Venezia Giulia,2023-05-03,2023,5,0.4036068072136144,-0.0021668472372698,-0.4053916581892166,0.0021668472372698,0.4425190789144757,0.0679126872266763,-0.4263714375650297,-0.0679126872266763,0.1011051412367115,0.1072924157157737,0.0694629033073476,0.1072924157157737,14785.0,14067.0,14001.777777777776,13556.25,14113.846153846154,13511.142857142857,14487.5,13855.875,14620.375,13895.4,49.4180103779072,4.633208939107135,5.039329667808488,16055.7213707486,1311.11619957405,2,173.778750377302,35.4513436851965,181.496560516737,0.0,2.68115504577925,31.0
12.514443,46.017275,Friuli-Venezia Giulia,2023-05-03,2023,5,0.4717893605588394,0.0823947836395969,-0.4325313807531382,-0.0823947836395969,0.4729312511581282,0.1210435087237488,-0.4397939349408629,-0.1210435087237488,0.1010909205229814,0.0531786056188696,0.0741273259314578,0.0531786056188696,14760.0,14078.0,14015.142857142857,13608.428571428569,14072.428571428569,13574.4,14503.444444444443,13841.444444444443,14588.0,13922.555555555557,215.03875604557103,7.950125568546355,11.204667366109788,15294.1729608904,84.719658942817,2,174.497324051346,47.4645689879225,181.447349797873,0.0,31.4937628264456,22.0
12.514443,46.035242,Friuli-Venezia Giulia,2023-05-03,2023,5,0.5706214689265537,0.1105193075898801,-0.4524555903866249,-0.1105193075898801,0.6201695620414837,0.1632839809780931,-0.4878494024953951,-0.1632839809780931,0.045354305151076,0.0451988689574747,0.0350573451686257,0.0451988689574747,14733.0,14029.0,13983.25,13652.166666666664,14096.428571428569,13675.4,14471.625,13853.7,14550.857142857143,13886.375,215.03875604557103,7.950125568546355,11.204667366109788,14765.2524428116,911.00466910125,2,271.325523870812,104.828381996286,183.007343855039,0.0,1.0,14.0
12.514443,46.053209,Friuli-Venezia Giulia,2023-05-03,2023,5,0.3860716700473293,-0.06860517946388,-0.3598673300165838,0.06860517946388,0.4218238566172665,-0.0269013158984904,-0.3824799193535949,0.0269013158984904,0.0653566862583767,0.0481046605032209,0.0383180844428516,0.0481046605032209,14707.0,13996.0,13947.571428571431,13637.8,14098.5,13672.142857142857,14466.571428571431,13850.9,14519.166666666664,13846.5,215.03875604557103,7.950125568546355,11.204667366109788,13812.4341048082,1035.45516312487,23,128.637907813536,344.975335473857,152.475696921902,0.0,2.45162522363157,14.0
