"dt_placement_original","Location","GPS","Culex sp.","Aedes","Anopheles","Total","y","x","dt_placement","region","year","month","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_day","lst_night","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","1990_landcover","2000_landcover","2006_landcover","2012_landcover","2018_landcover","acc_rainfall_jan_new","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week_new","acc_rainfall_2week_new"
2019-06-09,"Stari Tami","N44 52.140 E20 45.818",52,11,6,69,44.869,20.763633,2019-05-25,"Serbia",2019,5,0.306628123064216,-0.0914572864321608,-0.355903149775016,0.0914572864321608,0.55300208394101,0.303865697433634,-0.482791574194659,-0.303865697433634,0.19929934308064,0.218030306489206,0.164588787768056,0.218030306489206,14908,14367,13646.8,13139,14277.25,13517.1875,14850.7368421053,13692.9333333333,14944.5384615385,14000.4444444444,121,121,121,121,121,765.616555032721,2019-05-18,2019-05-11,2019-05-18,2019-05-11,136.140301102365,215.056083682983
2019-06-09,"Dolovo","N44 54.215 E20 52.885",62,5,0,67,44.903583,20.881417,2019-05-25,"Serbia",2019,5,0.361994840928633,0.227431228206122,-0.253660466956866,-0.227431228206122,0.376417627697741,0.222167038162293,-0.274213775789646,-0.222167038162293,0.179792811317335,0.0621133329072,0.186256357139127,0.0621133329072,14854,14444,13540.25,13211,14181.2,13568.2631578947,14861.0625,13777.75,15037.3846153846,14081.7,112,112,112,112,112,747.753266627143,2019-05-18,2019-05-11,2019-05-18,2019-05-11,128.020102577982,200.483956672018
2019-06-16,"Rit ispod mosta","N44 52.581 E20 37.879",48,1,2,51,44.87635,20.631317,2019-06-01,"Serbia",2019,6,0.398902821316614,0.203641267700607,-0.302444363371032,-0.203641267700607,0.412552489152709,0.193694352550916,-0.348242607543743,-0.193694352550916,0.0713679678006641,0.112710730204687,0.0436454789888355,0.112710730204687,14930,14563,13563.6666666667,13407.25,14191.3333333333,13660.125,14685.3888888889,13915,14839.7333333333,14178.1,112,112,112,112,112,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Karaula","N44 53.400 E20 38.100",171,0,1,172,44.89,20.635,2019-06-01,"Serbia",2019,6,0.309791332263242,0.13038961038961,-0.274502147598594,-0.13038961038961,0.303344933908218,0.124902805532452,-0.270686377886214,-0.124902805532452,0.0431436922332657,0.0258052899277921,0.0285573908716855,0.0258052899277921,14994,14439,13616.3333333333,13337.5,14204.6666666667,13638.4666666667,14728.75,13863.8181818182,14862.7142857143,14089.4,141,141,141,141,141,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Jabuka ","N44 56.830 E20 36.110",213,0,2,215,44.947167,20.601833,2019-06-01,"Serbia",2019,6,0.464769647696477,0.235193296514949,-0.387379679144385,-0.235193296514949,0.360646452575846,0.158157290041605,-0.312465595923393,-0.158157290041605,0.104056310236895,0.0882808967975542,0.0649654884490223,0.0882808967975542,14959,14444,13656.5,13438.8,14212.2727272727,13645,14761.6875,13838,14868.6666666667,14121.2222222222,311,311,324,324,311,858.562301637095,2019-05-25,2019-05-18,2019-05-25,2019-05-18,83.5034513047431,195.997575014771
2019-06-16,"Glogonj","N44 59 017 E20 31.365",110,10,3,123,44.983617,20.52275,2019-06-01,"Serbia",2019,6,0.468998410174881,0.089622641509434,-0.418265541059094,-0.089622641509434,0.482055930255971,0.159156285141324,-0.399108241758705,-0.159156285141324,0.0341652912428262,0.110245234169034,0.0349505847063473,0.110245234169034,14958,14464,13737,13340.8333333333,14213.6666666667,13638.875,14775.8333333333,13774.75,14892.1428571429,14111,112,112,112,112,112,850.664802598898,2019-05-25,2019-05-18,2019-05-25,2019-05-18,91.2668717755005,192.525322378875
2019-06-16,"Ka?arevo ","N44 57.748 E20 42.773",337,3,1,341,44.962467,20.712883,2019-06-01,"Serbia",2019,6,0.575271894676588,0.193149794060264,-0.482758620689655,-0.193149794060264,0.520743921457518,0.135195118087326,-0.4348756407736,-0.135195118087326,0.110626386302034,0.154095954030316,0.083667889062891,0.154095954030316,14968,14473,13586.8,13252.5,14192.9166666667,13582.9411764706,14841.6666666667,13706.5384615385,15000.5714285714,14032.8,112,112,112,112,112,850.069271123445,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.8630172201956,202.004723264981
2019-06-16,"Banatsko Novo Selo","N44 59.253 E20 46.888",4,1,0,5,44.98755,20.781467,2019-06-01,"Serbia",2019,6,0.493884682585906,0.120087336244541,-0.424208772903942,-0.120087336244541,0.482706180802648,0.112381557362912,-0.420870398804684,-0.112381557362912,0.0334477434835125,0.0252532760851161,0.0221617325586273,0.0252532760851161,14973,14483,13629.75,13291.8333333333,14198.6363636364,13581.5555555556,14832.6666666667,13767,14977.6666666667,14073.6666666667,112,112,112,112,112,850.069271123445,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.8630172201956,202.004723264981
2019-06-16,"Pan?evo Nadel","N44 53.741 E20 40.850",423,2,2,427,44.895683,20.680833,2019-06-01,"Serbia",2019,6,0.363308487617216,0.176836861768369,-0.317379182156134,-0.176836861768369,0.395976090473879,0.169775783275149,-0.346912606871063,-0.169775783275149,0.0959089091661598,0.0529346331389599,0.0810329396741868,0.0529346331389599,15056,14468,13637,13285.1666666667,14246,13562.0588235294,14835.2777777778,13702.0714285714,14986.3076923077,14019.7,211,211,211,211,211,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Kudeljarski nasip Roda","N44 53.470 E20 40.109",130,0,0,130,44.891167,20.668483,2019-06-01,"Serbia",2019,6,0.2683018161393,0.103976531942634,-0.251431738407537,-0.103976531942634,0.245674633307641,0.090242649990031,-0.23498175888577,-0.090242649990031,0.0184018569616452,0.0126995747499579,0.0134085569156887,0.0126995747499579,15063,14481,13617,13387.2,14220.8333333333,13593.4,14761.6111111111,13784.5833333333,14941.9230769231,13990.5454545455,112,112,112,112,112,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"SC na Misi","N44 52.860 E20 39.614",168,7,2,177,44.881,20.660233,2019-06-01,"Serbia",2019,6,0.241689750692521,0.0899696048632219,-0.235273854633138,-0.0899696048632219,0.433518502060841,0.131268844519361,-0.405446766433314,-0.131268844519361,0.0036958613776791,0.0004469267111417,0.0047603657469128,0.0004469267111417,15108,14538,13713.5,13363,14209.1666666667,13635.8666666667,14709.6470588235,13839.5384615385,14909.2857142857,14100.7272727273,112,112,112,112,112,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Valjevska ulica","N44 53.051 E20 38.538",30,1,0,31,44.884183,20.6423,2019-06-01,"Serbia",2019,6,0.444343065693431,0.115967571378216,-0.419412687738175,-0.115967571378216,0.389166591402191,0.0793417623383067,-0.37503899302609,-0.0793417623383067,0.0366879295607771,0.0473408119249098,0.024968750022002,0.0473408119249098,15059,14337,13704.5,13370.6666666667,14198.3333333333,13644.6470588235,14687.4444444444,13888,14900.9285714286,14162.6,112,112,112,112,112,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Brodoremont","N44 51.390 E20 38.367",3,10,2,15,44.8565,20.63945,2019-06-01,"Serbia",2019,6,0.205525606469003,0.0888618381010347,-0.196055490556577,-0.0888618381010347,0.413238050272287,0.207726224981668,-0.330175065303698,-0.207726224981668,0.147645128345841,0.0961163861911593,0.129212381827104,0.0961163861911593,14729,14268,13562.6,13271,14119.5,13611.25,14485.2777777778,13786.6666666667,14641.0666666667,14088.8,141,141,141,141,141,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Bolnica","N44 52.040 E20 39.165",3,0,0,3,44.867333,20.65275,2019-06-01,"Serbia",2019,6,0.340996168582376,0.157546602525556,-0.282905698100633,-0.157546602525556,0.327932090568611,0.134418292395688,-0.276197965858227,-0.134418292395688,0.0651002921097258,0.0644077400966485,0.0820697128816893,0.0644077400966485,15131,14337,13619,13376.5,14202.4615384615,13641.2352941176,14645.8823529412,13888.1666666667,14903.4285714286,14116.6363636364,112,112,112,112,112,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Fabrika stakla","N44 51.385 E20 39.450",185,5,0,190,44.856417,20.6575,2019-06-01,"Serbia",2019,6,0.230152949745084,0.0875724404378622,-0.186512118018967,-0.0875724404378622,0.306641414779881,0.107478909073932,-0.282099781969106,-0.107478909073932,0.0625107766518398,0.0779583834823286,0.0487735818401359,0.0779583834823286,15022,14218,13641,13257.8181818182,14170.5,13557.1764705882,14591.55,13786.6153846154,14848.5714285714,14067,121,121,121,121,121,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Vojlovica","N44 50.670 E20 40.240",86,2,3,91,44.8445,20.670667,2019-06-01,"Serbia",2019,6,0.331162790697674,0.140920869045246,-0.291807718348003,-0.140920869045246,0.326314901231802,0.119474106103055,-0.291293571882209,-0.119474106103055,0.0996634750514053,0.0457115816322099,0.079736232823464,0.0457115816322099,15034,14256,13652,13261.6,14187.7692307692,13577.2352941176,14607.2,13784.9230769231,14879.5714285714,14004.1,112,112,112,112,112,846.042836568411,2019-05-25,2019-05-18,2019-05-25,2019-05-18,75.3234169140924,199.600048304361
2019-06-16,"Star?evo","N44 48,375 E20 42.362",224,0,6,230,44.80625,20.706033,2019-06-01,"Serbia",2019,6,0.352310231023102,0.161999291031549,-0.279968762202265,-0.161999291031549,0.333911019553433,0.161695519394035,-0.266275304881855,-0.161695519394035,0.0913994585652695,0.0728605408167864,0.0481674217660076,0.0728605408167864,15129,14299,13557.4,13430.75,14270.2727272727,13572.3888888889,14836.8823529412,13748.5,15013.9285714286,14072.0909090909,112,112,112,112,112,842.688679093953,2019-05-25,2019-05-18,2019-05-25,2019-05-18,77.0721240612329,213.212425163598
2019-06-16,"Omoljica","N44 45.190 E20 44.360",217,3,0,220,44.753167,20.739333,2019-06-01,"Serbia",2019,6,0.332100591715976,0.140775930324624,-0.309104125022715,-0.140775930324624,0.290477865199838,0.124841859224462,-0.262009769322012,-0.124841859224462,0.089271728898379,0.0710179155567531,0.0572082076372562,0.0710179155567531,14592,14346,13586.6666666667,13343,14254.2727272727,13573.4705882353,14753.2105263158,13768.6428571429,14978.0714285714,14108.5833333333,112,112,112,112,112,854.603649154929,2019-05-25,2019-05-18,2019-05-25,2019-05-18,70.7570694677997,205.53288860523
2019-06-16,"Ivanovo","N44 44.055 E20 42.140",9,3,0,12,44.73425,20.702333,2019-06-01,"Serbia",2019,6,0.379733446160355,0.161945483698557,-0.340320591861899,-0.161945483698557,0.381786365447245,0.155649212267422,-0.336262141859839,-0.155649212267422,0.0488071457796047,0.0214784239010534,0.0325130673665771,0.0214784239010534,14681,14309,13645.25,13312.6666666667,14166.4166666667,13585,14628.9444444444,13790.6111111111,14837.1428571429,14090.1818181818,112,112,112,112,112,854.603649154929,2019-05-25,2019-05-18,2019-05-25,2019-05-18,70.7570694677997,205.53288860523
2019-06-16,"Banatski Brestovac","N44 43.565 E20 48.308",90,5,0,95,44.726083,20.805133,2019-06-01,"Serbia",2019,6,0.469756097560976,0.127408793264733,-0.415883458646617,-0.127408793264733,0.228894078121596,0.0878142776439715,-0.20854386805524,-0.0878142776439715,0.0567992712277528,0.0188065370396671,0.0359897219676096,0.0188065370396671,14762,14463,13581.25,13234,14259.9,13585.4,14853.4705882353,13749.5625,15016.3333333333,14082.4545454545,112,112,112,112,112,851.942229895546,2019-05-25,2019-05-18,2019-05-25,2019-05-18,79.7903362832143,211.808156523234
2019-06-16,"Stari Tami","N44 52.140 E20 45.818",95,52,1,148,44.869,20.763633,2019-06-01,"Serbia",2019,6,0.306628123064216,-0.0914572864321608,-0.355903149775016,0.0914572864321608,0.55300208394101,0.303865697433634,-0.482791574194659,-0.303865697433634,0.19929934308064,0.218030306489206,0.164588787768056,0.218030306489206,14908,14455,13646.8,13139,14277.25,13517.1875,14850.7368421053,13692.9333333333,14944.5384615385,14000.4444444444,121,121,121,121,121,842.688679093953,2019-05-25,2019-05-18,2019-05-25,2019-05-18,77.0721240612329,213.212425163598
2019-06-16,"Dolovo","N44 54.215 E20 52.885",50,10,0,60,44.903583,20.881417,2019-06-01,"Serbia",2019,6,0.361994840928633,0.227431228206122,-0.253660466956866,-0.227431228206122,0.376417627697741,0.222167038162293,-0.274213775789646,-0.222167038162293,0.179792811317335,0.0621133329072,0.186256357139127,0.0621133329072,14854,14497,13540.25,13211,14181.2,13568.2631578947,14861.0625,13777.75,15037.3846153846,14081.7,112,112,112,112,112,839.656161546066,2019-05-25,2019-05-18,2019-05-25,2019-05-18,91.9028949189233,219.922997496906
2019-07-06,"Rit ispod mosta","N44 52.581 E20 37.879",445,10,3,458,44.87635,20.631317,2019-06-21,"Serbia",2019,6,0.395607997377909,0.111169102296451,-0.327720611163081,-0.111169102296451,0.481655386474173,0.201931664424613,-0.387790306428493,-0.201931664424613,0.109574546524549,0.157524307637311,0.0569779134315304,0.157524307637311,15207,14898,13563.6666666667,13407.25,14191.3333333333,13660.125,14685.3888888889,13915,14839.7333333333,14178.1,112,112,112,112,112,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Karaula","N44 53.400 E20 38.100",260,18,2,280,44.89,20.635,2019-06-21,"Serbia",2019,6,0.527884615384615,0.22207267833109,-0.45081031727916,-0.22207267833109,0.47371088438962,0.175668461921543,-0.393318964561164,-0.175668461921543,0.137443121958387,0.0947904481897131,0.0995179001541802,0.0947904481897131,15208,14868,13616.3333333333,13337.5,14204.6666666667,13638.4666666667,14728.75,13863.8181818182,14862.7142857143,14089.4,141,141,141,141,141,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Jabuka ","N44 56.830 E20 36.110",385,20,8,413,44.947167,20.601833,2019-06-21,"Serbia",2019,6,0.701249636733508,0.368076653423697,-0.543776371308017,-0.368076653423697,0.58213119963723,0.266005238965265,-0.454421575932731,-0.266005238965265,0.087066894055171,0.132110180839002,0.0508987992089184,0.132110180839002,15113,14871,13656.5,13438.8,14212.2727272727,13645,14761.6875,13838,14868.6666666667,14121.2222222222,311,311,324,324,311,976.273337227598,2019-06-14,2019-06-07,2019-06-14,2019-06-07,90.1983459042385,100.609393823543
2019-07-06,"Glogonj","N44 59 017 E20 31.365",428,43,0,471,44.983617,20.52275,2019-06-21,"Serbia",2019,6,0.4495130702204,0.0589777195281782,-0.399307273626917,-0.0589777195281782,0.456225913783509,0.145802836483293,-0.369637589433875,-0.145802836483293,0.0443757949801945,0.121862659400957,0.0390810068775521,0.121862659400957,15078,14860,13737,13340.8333333333,14213.6666666667,13638.875,14775.8333333333,13774.75,14892.1428571429,14111,112,112,112,112,112,976.968918873128,2019-06-14,2019-06-07,2019-06-14,2019-06-07,94.4428218174726,111.818478939706
2019-07-06,"Ka?arevo ","N44 57.748 E20 42.773",522,54,4,580,44.962467,20.712883,2019-06-21,"Serbia",2019,6,0.647542857142857,0.260580622595313,-0.546117546117546,-0.260580622595313,0.625212851518347,0.234972452760987,-0.524494896668116,-0.234972452760987,0.0685560210230576,0.0713065909340576,0.0424267851718876,0.0713065909340576,15114,14743,13586.8,13252.5,14192.9166666667,13582.9411764706,14841.6666666667,13706.5384615385,15000.5714285714,14032.8,112,112,112,112,112,952.461270636123,2019-06-14,2019-06-07,2019-06-14,2019-06-07,76.2623608047143,86.0078137489036
2019-07-06,"Banatsko Novo Selo","N44 59.253 E20 46.888",430,20,0,450,44.98755,20.781467,2019-06-21,"Serbia",2019,6,0.501258178158027,0.0950807635829662,-0.440714803187636,-0.0950807635829662,0.491814931936793,0.0894871270510628,-0.435213133636927,-0.0894871270510628,0.0397816190764968,0.0258212688303358,0.0277606180705996,0.0258212688303358,15179,14775,13629.75,13291.8333333333,14198.6363636364,13581.5555555556,14832.6666666667,13767,14977.6666666667,14073.6666666667,112,112,112,112,112,952.461270636123,2019-06-14,2019-06-07,2019-06-14,2019-06-07,76.2623608047143,86.0078137489036
2019-07-06,"Pan?evo Nadel","N44 53.741 E20 40.850",510,13,7,530,44.895683,20.680833,2019-06-21,"Serbia",2019,6,0.543968871595331,0.183064997018485,-0.457394711067581,-0.183064997018485,0.570992799609982,0.191011557265003,-0.480709571676332,-0.191011557265003,0.0764312184963008,0.0573128133630108,0.0509248152053719,0.0573128133630108,15140,14718,13637,13285.1666666667,14246,13562.0588235294,14835.2777777778,13702.0714285714,14986.3076923077,14019.7,211,211,211,211,211,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Kudeljarski nasip Roda","N44 53.470 E20 40.109",220,12,0,232,44.891167,20.668483,2019-06-21,"Serbia",2019,6,0.5383502170767,0.165570175438596,-0.459162663006177,-0.165570175438596,0.503036077796954,0.147507020518167,-0.442955835094125,-0.147507020518167,0.111285336973928,0.0878980993475436,0.0751750135379267,0.0878980993475436,15218,14784,13617,13387.2,14220.8333333333,13593.4,14761.6111111111,13784.5833333333,14941.9230769231,13990.5454545455,112,112,112,112,112,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"SC na Misi","N44 52.860 E20 39.614",0,0,0,0,44.881,20.660233,2019-06-21,"Serbia",2019,6,0.504325699745547,0.173015873015873,-0.429746070133011,-0.173015873015873,0.457388890888223,0.153187775183695,-0.387287419071199,-0.153187775183695,0.0935993241892314,0.050054742364879,0.0926626302765516,0.050054742364879,15264,14856,13713.5,13363,14209.1666666667,13635.8666666667,14709.6470588235,13839.5384615385,14909.2857142857,14100.7272727273,112,112,112,112,112,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Valjevska ulica","N44 53.051 E20 38.538",235,4,0,239,44.884183,20.6423,2019-06-21,"Serbia",2019,6,0.309760745289011,0.0860252808988764,-0.296311818943839,-0.0860252808988764,0.280769353182115,0.0390662289612025,-0.266913235298686,-0.0390662289612025,0.0753128441901495,0.0455331741047766,0.0705549707601146,0.0455331741047766,15259,14871,13704.5,13370.6666666667,14198.3333333333,13644.6470588235,14687.4444444444,13888,14900.9285714286,14162.6,112,112,112,112,112,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Brodoremont","N44 51.390 E20 38.367",93,28,3,124,44.8565,20.63945,2019-06-21,"Serbia",2019,6,0.510422535211268,0.179239058720035,-0.40993952143045,-0.179239058720035,0.529636098338997,0.234083929695147,-0.418737134234205,-0.234083929695147,0.124812776870592,0.121690934645801,0.0986584374087723,0.121690934645801,14986,14785,13562.6,13271,14119.5,13611.25,14485.2777777778,13786.6666666667,14641.0666666667,14088.8,141,141,141,141,141,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Bolnica","N44 52.040 E20 39.165",97,12,0,109,44.867333,20.65275,2019-06-21,"Serbia",2019,6,0.200574437529919,0.0356503785271851,-0.211984536082474,-0.0356503785271851,0.290761493014231,0.0593290160721814,-0.27464605999266,-0.0593290160721814,0.137637112498454,0.0606468892904532,0.108219938383911,0.0606468892904532,15216,14858,13619,13376.5,14202.4615384615,13641.2352941176,14645.8823529412,13888.1666666667,14903.4285714286,14116.6363636364,112,112,112,112,112,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Fabrika stakla","N44 51.385 E20 39.450",670,38,0,708,44.856417,20.6575,2019-06-21,"Serbia",2019,6,0.26542750929368,-0.0131426362582141,-0.262611275964392,0.0131426362582141,0.397458681765243,0.0739482640371498,-0.364437672469837,-0.0739482640371498,0.103586262685698,0.0800524862995924,0.0722107340108349,0.0800524862995924,15134,14792,13641,13257.8181818182,14170.5,13557.1764705882,14591.55,13786.6153846154,14848.5714285714,14067,121,121,121,121,121,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Vojlovica","N44 50.670 E20 40.240",118,44,12,174,44.8445,20.670667,2019-06-21,"Serbia",2019,6,0.488584474885845,0.113895216400911,-0.433667236745663,-0.113895216400911,0.441588618614338,0.100532812060131,-0.398901223382774,-0.100532812060131,0.0636302447825324,0.0270992537918052,0.0520406408940166,0.0270992537918052,15164,14802,13652,13261.6,14187.7692307692,13577.2352941176,14607.2,13784.9230769231,14879.5714285714,14004.1,112,112,112,112,112,966.243313172634,2019-06-14,2019-06-07,2019-06-14,2019-06-07,95.6146407590713,106.281102045847
2019-07-06,"Star?evo","N44 48,375 E20 42.362",118,42,0,160,44.80625,20.706033,2019-06-21,"Serbia",2019,6,0.396295330028698,0.0455167024809533,-0.371604305484367,-0.0455167024809533,0.516619590242742,0.147602454721993,-0.449968472650225,-0.147602454721993,0.113928012846174,0.11833873463767,0.0760217780463407,0.11833873463767,15098,14769,13557.4,13430.75,14270.2727272727,13572.3888888889,14836.8823529412,13748.5,15013.9285714286,14072.0909090909,112,112,112,112,112,972.653265026915,2019-06-14,2019-06-07,2019-06-14,2019-06-07,113.049391038949,120.227289695002
2019-07-06,"Omoljica","N44 45.190 E20 44.360",87,115,3,205,44.753167,20.739333,2019-06-21,"Serbia",2019,6,0.609439834024896,0.214956930305403,-0.505214649527043,-0.214956930305403,0.584052432560225,0.213225015178777,-0.485355796308538,-0.213225015178777,0.0954805064856498,0.100686490822559,0.0599461861816942,0.100686490822559,15107,14796,13586.6666666667,13343,14254.2727272727,13573.4705882353,14753.2105263158,13768.6428571429,14978.0714285714,14108.5833333333,112,112,112,112,112,975.315574554608,2019-06-14,2019-06-07,2019-06-14,2019-06-07,103.333037184857,109.627241910624
2019-07-06,"Ivanovo","N44 44.055 E20 42.140",115,18,2,135,44.73425,20.702333,2019-06-21,"Serbia",2019,6,0.525494901019796,0.165978908757451,-0.42744877911872,-0.165978908757451,0.587266436402889,0.220901630817838,-0.474398662623494,-0.220901630817838,0.0529105141851918,0.059323359364103,0.0419887426966686,0.059323359364103,15024,14757,13645.25,13312.6666666667,14166.4166666667,13585,14628.9444444444,13790.6111111111,14837.1428571429,14090.1818181818,112,112,112,112,112,975.315574554608,2019-06-14,2019-06-07,2019-06-14,2019-06-07,103.333037184857,109.627241910624
2019-07-06,"Banatski Brestovac","N44 43.565 E20 48.308",75,65,1,141,44.726083,20.805133,2019-06-21,"Serbia",2019,6,0.488750338845215,0.0935882118677818,-0.425752855659398,-0.0935882118677818,0.56876226751301,0.177220722310024,-0.47600287020888,-0.177220722310024,0.0927935402167068,0.0953264117671767,0.0560148007391956,0.0953264117671767,15055,14769,13581.25,13234,14259.9,13585.4,14853.4705882353,13749.5625,15016.3333333333,14082.4545454545,112,112,112,112,112,941.988075377062,2019-06-14,2019-06-07,2019-06-14,2019-06-07,74.9007380720648,77.9584444378923
2019-07-06,"Stari Tami","N44 52.140 E20 45.818",123,160,0,283,44.869,20.763633,2019-06-21,"Serbia",2019,6,0.430934286991506,0.0837988826815642,-0.39751146037983,-0.0837988826815642,0.521446704921098,0.192126782809664,-0.463016677560993,-0.192126782809664,0.0764416088276442,0.0892605116967718,0.0478430790136884,0.0892605116967718,15060,14708,13646.8,13139,14277.25,13517.1875,14850.7368421053,13692.9333333333,14944.5384615385,14000.4444444444,121,121,121,121,121,972.653265026915,2019-06-14,2019-06-07,2019-06-14,2019-06-07,113.049391038949,120.227289695002
2019-07-06,"Dolovo","N44 54.215 E20 52.885",130,22,0,152,44.903583,20.881417,2019-06-21,"Serbia",2019,6,0.545389221556886,0.150089126559715,-0.47609242736216,-0.150089126559715,0.524783659222863,0.119280181663148,-0.462631253377088,-0.119280181663148,0.062674390290037,0.0570507289322277,0.0437157896576257,0.0570507289322277,15195,14793,13540.25,13211,14181.2,13568.2631578947,14861.0625,13777.75,15037.3846153846,14081.7,112,112,112,112,112,923.58367286442,2019-06-14,2019-06-07,2019-06-14,2019-06-07,59.5948302908801,62.8212538771331
2019-07-21,"Rit ispod mosta","N44 52.581 E20 37.879",57,3,0,60,44.87635,20.631317,2019-07-06,"Serbia",2019,7,0.391656288916563,0.0632730732635585,-0.350861287398005,-0.0632730732635585,0.481635595178813,0.125720082475259,-0.415163321958996,-0.125720082475259,0.121190059345416,0.110525419649442,0.0706087001415728,0.110525419649442,15282,14688,13563.6666666667,13407.25,14191.3333333333,13660.125,14685.3888888889,13915,14839.7333333333,14178.1,112,112,112,112,112,1047.5454416613,2019-06-29,2019-06-22,2019-06-29,2019-06-22,5.98571623209864,71.8319176719524
2019-07-21,"Karaula","N44 53.400 E20 38.100",145,13,0,158,44.89,20.635,2019-07-06,"Serbia",2019,7,0.60515873015873,0.23723953354999,-0.51817968566737,-0.23723953354999,0.525253317437248,0.160324318348097,-0.454931684487363,-0.160324318348097,0.138058321132677,0.089412092316147,0.095346830409902,0.089412092316147,15384,14676,13616.3333333333,13337.5,14204.6666666667,13638.4666666667,14728.75,13863.8181818182,14862.7142857143,14089.4,141,141,141,141,141,1047.5454416613,2019-06-29,2019-06-22,2019-06-29,2019-06-22,5.98571623209864,71.8319176719524
2019-07-21,"Jabuka ","N44 56.830 E20 36.110",485,7,0,492,44.947167,20.601833,2019-07-06,"Serbia",2019,7,0.725815684029765,0.340595820364606,-0.569495054659032,-0.340595820364606,0.578480733802452,0.186840329884312,-0.475722092396786,-0.186840329884312,0.103860997893752,0.117637863865542,0.0544613087681572,0.117637863865542,15347,14614,13656.5,13438.8,14212.2727272727,13645,14761.6875,13838,14868.6666666667,14121.2222222222,311,311,324,324,311,1047.44900183748,2019-06-29,2019-06-22,2019-06-29,2019-06-22,2.52804414136335,59.1564915046329
2019-07-21,"Glogonj","N44 59 017 E20 31.365",468,5,0,473,44.983617,20.52275,2019-07-06,"Serbia",2019,7,0.467092337917485,0.0704174879053933,-0.425775656324582,-0.0704174879053933,0.47033803156459,0.0764426318918074,-0.411618395682582,-0.0764426318918074,0.0233504709979132,0.0308447407702109,0.0191640110056386,0.0308447407702109,15282,14572,13737,13340.8333333333,14213.6666666667,13638.875,14775.8333333333,13774.75,14892.1428571429,14111,112,112,112,112,112,1041.93257808017,2019-06-29,2019-06-22,2019-06-29,2019-06-22,1.46443733863998,55.3331750656362
2019-07-21,"Ka?arevo ","N44 57.748 E20 42.773",132,0,0,132,44.962467,20.712883,2019-07-06,"Serbia",2019,7,0.654988913525499,0.273285568065507,-0.566093159882501,-0.273285568065507,0.629316692046621,0.248135891027209,-0.555328082666807,-0.248135891027209,0.111742575745295,0.129562922834081,0.0727275790575098,0.129562922834081,15349,14393,13586.8,13252.5,14192.9166666667,13582.9411764706,14841.6666666667,13706.5384615385,15000.5714285714,14032.8,112,112,112,112,112,1035.8101995617,2019-06-29,2019-06-22,2019-06-29,2019-06-22,3.31384199578315,69.5983694624156
