"no","station_id","y","x","street","common name","dt_placement","culex.spp","region","dt_placement_original","year","month","indices_image_date","indices_lat","indices_lon","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_image_date","lst_lat","lst_lon","lst_day","lst_night","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week","acc_rainfall_2week"
21,"Becej",45.612937,20.022146,"Srbobranski put 28 ","Sumarak",2023-07-26,745,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.614204339383,20.0212018948156,0.498069498069498,0.0895050895050895,-0.449451319168807,-0.0895050895050895,0.458264635458825,0.0460786521937337,-0.432288505438205,-0.0460786521937337,0.052842215429173,0.049427636643924,0.0376836288312665,0.049427636643924,2023-07-11,45.614204339383,20.0212018948156,15400,14766,45.614204339383,20.0212018948156,14027.2727272727,13866.6666666667,14047.2857142857,13467.9090909091,14526.4166666667,13757.8181818182,14820.5454545455,13966.2,2023-07-26,45.6502088159665,20.0500917143511,380.349065947474,2023-07-19,2023-07-12,2023-07-19,2023-07-12,43.1042068315874,97.0462472432264
22,"Backa Topola",45.827403,19.631602,"Plitvicka","Plitvicka",2023-07-26,396,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.8253084311511,19.6304347462236,0.422335025380711,0.0858360782794032,-0.398203592814371,-0.0858360782794032,0.434526784219324,0.0893886497228184,-0.403977560507123,-0.0893886497228184,0.0428462388213234,0.067390384231434,0.0305532401142493,0.067390384231434,2023-07-11,45.8253084311511,19.6304347462236,15486,14773,45.8253084311511,19.6304347462236,13954,13764.5714285714,13983.125,13486.2666666667,14260.4,13806.1818181818,14618,13894,2023-07-26,45.8502097308228,19.6500898846384,364.53779154129,2023-07-19,2023-07-12,2023-07-19,2023-07-12,32.6591662249994,90.9894284789916
23,"Backa Topola",45.859583,19.634,"Zobnatica","Ergela",2023-07-26,334,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.8612410425159,19.6349263226442,0.492272612110464,0.146137380813388,-0.468095712861416,-0.146137380813388,0.427637302692137,0.0732935581165939,-0.418893341404089,-0.0732935581165939,0.120018886481666,0.125896114031652,0.0769893025850015,0.125896114031652,2023-07-11,45.8612410425159,19.6349263226442,15411,14744,45.8612410425159,19.6349263226442,13931.7142857143,13701.6666666667,14008,13468.5333333333,14285.5333333333,13814.0769230769,14593,13906.7,2023-07-26,45.8502097308228,19.6500898846384,364.53779154129,2023-07-19,2023-07-12,2023-07-19,2023-07-12,32.6591662249994,90.9894284789916
24,"Mali Idjos",45.709719,19.653719,"Vasarska","Vasarska",2023-07-26,48,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.7085274442155,19.6528926283265,0.418551461245235,0.0300793504336593,-0.420356234096692,-0.0300793504336593,0.391262031684043,0.0228377213532198,-0.407037478081834,-0.0228377213532198,0.0364883982193572,0.0378132465666399,0.0194045479029627,0.0378132465666399,2023-07-11,45.7085274442155,19.6528926283265,15457,14751,45.7085274442155,19.6528926283265,13992.2222222222,13759,14007.7857142857,13459.3333333333,14466.6666666667,13710.9,14716.2727272727,13931.2222222222,2023-07-26,45.7502092733946,19.6500898846384,455.280291060921,2023-07-19,2023-07-12,2023-07-19,2023-07-12,32.9496559629915,107.957130624796
25,"Mali Idjos",45.701111,19.679061,"Lovcenacka","Montel",2023-07-26,518,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.6995442913743,19.6798420868501,0.368519821721792,0.0327491591432112,-0.385419140346711,-0.0327491591432112,0.458032560595641,0.101943940379166,-0.450625538233014,-0.101943940379166,0.0783417507478545,0.0893896245925628,0.0581309717208917,0.0893896245925628,2023-07-11,45.6995442913743,19.6798420868501,15458,14725,45.6995442913743,19.6798420868501,14021.2222222222,13772.8,14080.7142857143,13460.4166666667,14440.3846153846,13740.9090909091,14748.6666666667,13932.4444444444,2023-07-26,45.7502092733946,19.6500898846384,455.280291060921,2023-07-19,2023-07-12,2023-07-19,2023-07-12,32.9496559629915,107.957130624796
26,"Lovcenac",45.67995,19.68145,"Bude Tomanovic","Bude Tomanovic",2023-07-26,512,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.681577985692,19.6798420868501,0.506890503633175,0.130238676940425,-0.48128078817734,-0.130238676940425,0.471176616913165,0.105715860344098,-0.45982886643301,-0.105715860344098,0.0546533104907707,0.0629077063933049,0.0334665843391159,0.0629077063933049,2023-07-11,45.681577985692,19.6798420868501,15504,14732,45.681577985692,19.6798420868501,14025.6666666667,13774.6,14095.8571428571,13451.3846153846,14453.2142857143,13735.5454545455,14759.3333333333,13923.5454545455,2023-07-26,45.6502088159665,19.6500898846384,428.419940560256,2023-07-19,2023-07-12,2023-07-19,2023-07-12,43.7581509965239,122.917289953097
27,"Feketic",45.658136,19.709208,"Marsala Tita","Pipac",2023-07-26,3,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.659120103589,19.7112831217943,0.563913353963342,0.212624584717608,-0.519777931991672,-0.212624584717608,0.47583219348852,0.112921949626702,-0.464048232719078,-0.112921949626702,0.0552605663586046,0.0577403361980906,0.036295488417317,0.0577403361980906,2023-07-11,45.659120103589,19.7112831217943,15424,14759,45.659120103589,19.7112831217943,14040.1,13794.2,14063.8571428571,13470.8461538462,14425.0714285714,13722.6666666667,14609.6923076923,13936.3636363636,2023-07-26,45.6502088159665,19.7500903420665,390.876089426954,2023-07-19,2023-07-12,2023-07-19,2023-07-12,43.4229750984669,114.488038198309
28,"Srbobran",45.53769,19.786532,"Novosadski put","Iza mlina",2023-07-26,315,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.5378475402328,19.7876399209445,0.451549846411617,0.132955536181343,-0.402968960863698,-0.132955536181343,0.529273714470927,0.200976299735276,-0.465465734990556,-0.200976299735276,0.112604451849316,0.0884118513376846,0.0983609316161911,0.0884118513376846,2023-07-11,45.5378475402328,19.7876399209445,15316,14786,45.5378475402328,19.7876399209445,14051.8,13674.75,14060.6666666667,13529.6363636364,14509.4285714286,13785,14806.6,13985.7272727273,2023-07-26,45.5502083585383,19.7500903420665,352.288784625392,2023-07-19,2023-07-12,2023-07-19,2023-07-12,49.5523953217489,102.995474064577
29,"Sirig",45.44494,19.816372,"13 April","Kanalic",2023-07-26,492,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.4435244354003,19.8145893794681,0.459321601632237,0.0886605783866058,-0.44022149509187,-0.0886605783866058,0.465396149471101,0.103179075946763,-0.454087767702469,-0.103179075946763,0.0691580444847063,0.061990720913372,0.0500216760469462,0.061990720913372,2023-07-11,45.4435244354003,19.8145893794681,15272,14753,45.4435244354003,19.8145893794681,14032.3333333333,13722.6666666667,14052.6428571429,13456.6,14567.5714285714,13742.5454545455,14855,13967.8888888889,2023-07-26,45.4502079011101,19.8500907994947,316.731424407706,2023-07-19,2023-07-12,2023-07-19,2023-07-12,43.8090768519323,92.1334029927384
30,"Cenej",45.361843,19.843538,"-","Salas",2023-07-26,296,"Vojvodina",2023-07-11,2023,7,2023-07-25,45.3626760598295,19.8415388379917,0.39833531510107,0.0675381263616558,-0.407708881972708,-0.0675381263616558,0.553730689507471,0.214187742866204,-0.514668534830719,-0.214187742866204,0.102801947961174,0.0954486785307733,0.0537407930840428,0.0954486785307733,2023-07-11,45.3626760598295,19.8415388379917,15286,14770,45.3626760598295,19.8415388379917,14022.9,13721.3333333333,14106.3846153846,13455.4166666667,14577.1428571429,13741.2727272727,14914.75,13927.3636363636,2023-07-26,45.3502074436819,19.8500907994947,347.796808470521,2023-07-19,2023-07-12,2023-07-19,2023-07-12,53.6644009361044,106.201984510757
31,"Temerin",45.391624,19.858687,"Partizanska","Naucni institut",2023-07-28,7,"Vojvodina",2023-07-13,2023,7,2023-07-28,45.3896255183531,19.8595051436741,0.53796041092458,0.135615171137835,-0.508478741705579,-0.135615171137835,0.64798973590844,0.258692847110089,-0.583562601559199,-0.258692847110089,0.121195837622011,0.128908604950938,0.073703694258914,0.128908604950938,2023-07-11,45.3896255183531,19.8595051436741,15301,14752,45.3896255183531,19.8595051436741,14028.9090909091,13718.5,14122.4166666667,13432.1666666667,14588.8333333333,13713.8,14868.5454545455,13927.9090909091,2023-07-28,45.3502074436819,19.8500907994947,347.796808470521,2023-07-21,2023-07-14,2023-07-21,2023-07-14,13.117764079012,76.8744867900386
32,"Palic",46.099172,19.755222,"-","Palic",2023-07-28,248,"Vojvodina",2023-07-13,2023,7,2023-07-28,46.0992945928076,19.7561988860003,0.465777262180974,0.135220125786164,-0.397290572297484,-0.135220125786164,0.264105659621919,0.248036944439432,-0.118522232387901,-0.248036944439432,0.155315046405004,0.0613510956320926,0.210862032472068,0.0613510956320926,2023-07-11,46.0992945928076,19.7561988860003,15348,14756,46.0992945928076,19.7561988860003,13967,13787.75,14018.4117647059,13522.875,14388.4285714286,13742.7692307692,14725.1,13954.1818181818,2023-07-28,46.0502106456792,19.7500903420665,278.574802495525,2023-07-21,2023-07-14,2023-07-21,2023-07-14,13.3510580382135,47.4995973683835
33,"Subotica",46.080117,19.676158,"-","Spartak",2023-07-28,304,"Vojvodina",2023-07-13,2023,7,2023-07-28,46.0813282871252,19.6753505104295,0.280942081230473,0.0600636435958632,-0.273596176821983,-0.0600636435958632,0.298760831435243,0.0413098475258024,-0.295895564881453,-0.0413098475258024,0.0463052027517801,0.0343553275464361,0.0414059827139697,0.0343553275464361,2023-07-11,46.0813282871252,19.6753505104295,15555,14791,46.0813282871252,19.6753505104295,13972.875,13831.3333333333,14031.2352941176,13541,14359.7142857143,13742.1666666667,14652.1,14016.6666666667,2023-07-28,46.0502106456792,19.6500898846384,267.701850617814,2023-07-21,2023-07-14,2023-07-21,2023-07-14,14.0649112210667,45.1907727869402
34,"Subotica",46.089969,19.639352,"-","Hipodrom",2023-07-28,5,"Vojvodina",2023-07-13,2023,7,2023-07-28,46.0903114399664,19.6394178990648,0.176194664321313,-0.0323203087313073,-0.196540411571727,0.0323203087313073,0.236773698741115,0.00716372826662512,-0.247859902598331,-0.00716372826662512,0.0319678893867296,0.0286797006621208,0.0229238491689287,0.0286797006621208,2023-07-11,46.0903114399664,19.6394178990648,15575,14811,46.0903114399664,19.6394178990648,13968.75,13808.5,14034,13509.8,14423.1538461538,13774.1,14748.6666666667,13990.9,2023-07-28,46.0502106456792,19.6500898846384,267.701850617814,2023-07-21,2023-07-14,2023-07-21,2023-07-14,14.0649112210667,45.1907727869402
35,"Bajmok",45.979106,19.4145,"Tri istarske zrtve rata 5","Mesto",2023-07-28,14,"Vojvodina",2023-07-13,2023,7,2023-07-28,45.9780220294514,19.4148390780349,0.429042904290429,0.0522478736330498,-0.405083829096809,-0.0522478736330498,0.389333429444023,0.0202888824990608,-0.383155233146075,-0.0202888824990608,0.0599892707538538,0.0308190200680617,0.0465460374339525,0.0308190200680617,2023-07-11,45.9780220294514,19.4148390780349,15483,14734,45.9780220294514,19.4148390780349,13967.4444444444,13786.3333333333,14057.5625,13438.8181818182,14433.6153846154,13777.1818181818,14691.6666666667,13937.2222222222,2023-07-28,45.950210188251,19.450088969782,308.581731877952,2023-07-21,2023-07-14,2023-07-21,2023-07-14,25.7011806992814,60.2362938625738
