"station_id","DISTANCE_TO_FLOOD"
"GR_12848",95.2643638702273
"GR_12849",676.753565452228
"GR_12850",389.834311837961
"GR_12851",2246.72953772117
"GR_12852",4229.65993456984
"GR_12853",6220.1531948615
"GR_12854",8212.71670316881
"GR_12855",10206.6364680076
"GR_12856",12200.5036950412
"GR_12857",14194.6293678959
"GR_12858",16188.9202761319
"GR_12859",18183.324095126
"GR_12860",20178.3042258356
"GR_12861",22172.8503443381
"GR_12862",24167.4439058022
"GR_12863",26162.0754797787
"GR_12864",28157.2333879041
"GR_12865",30151.9225067285
"GR_12866",32146.6341731008
"GR_12867",34141.3655243061
"GR_12868",36136.1143298384
"GR_12869",38131.373929511
"GR_12870",40126.1527069686
"GR_12871",42120.9446169513
"GR_12872",454.423285003066
"GR_12873",194.497402169721
"GR_12874",144.787911780922
"GR_12875",0
"GR_12876",295.418067385463
"GR_12877",162.679699413117
"GR_12878",73.1719602179589
"GR_12879",481.616130144504
"GR_12880",853.831538411077
"GR_12881",154.720870374831
"GR_12882",181.124983690067
"GR_12883",512.649499269944
"GR_12884",603.287814576983
"GR_12885",1041.46310592997
"GR_12886",452.427265933435
"GR_12887",506.389419211872
"GR_12888",696.704633098823
"GR_12889",870.810796137548
"GR_12890",785.075364473859
"GR_12891",176.065016937256
"GR_12892",0
"GR_12893",0
"GR_12894",108.218395388672
"GR_12895",979.294654283201
"GR_12896",156.61984774588
"GR_12897",1625.73163142948
"GR_12898",1663.0448418938
"GR_12899",2765.77142989458
"GR_12900",4526.70264087201
"GR_12901",6425.77944530421
"GR_12902",8369.4907218289
"GR_12903",10333.1704286664
"GR_12904",12306.5266258903
"GR_12905",14285.8368353261
"GR_12906",16268.9303522898
"GR_12907",18254.5762488097
"GR_12908",20242.5187109947
"GR_12909",22231.2891708643
"GR_12910",24221.0568319604
"GR_12911",26211.5960153769
"GR_12912",28203.2389476282
"GR_12913",30194.87785603
"GR_12914",32186.917050131
"GR_12915",34179.2876296686
"GR_12916",36171.9358642974
"GR_12917",38165.3138992689
"GR_12918",40158.3983782186
"GR_12919",42151.6562718143
"GR_12920",224.829006218731
"GR_12921",0
"GR_12922",55.5943275903878
"GR_12923",1088.16692820071
"GR_12924",908.526386894667
"GR_12925",688.184610477841
"GR_12926",664.801307814742
"GR_12927",350.80862009207
"GR_12928",77.1295815710131
"GR_12929",548.110772588113
"GR_12930",497.901218146931
"GR_12931",669.831079197131
"GR_12932",1004.79880226335
"GR_12933",474.730868119339
"GR_12934",1222.48209216705
"GR_12935",484.578325150824
"GR_12936",371.466898762335
"GR_12937",228.126941315483
"GR_12938",311.535238136683
"GR_12939",0
"GR_12940",154.085631708837
"GR_12941",898.453652209615
"GR_12942",290.339579223905
"GR_12943",291.385074146298
"GR_12944",205.892286943186
"GR_12945",739.038763749386
"GR_12946",2701.69899188536
"GR_12947",4682.59514867853
"GR_12948",6671.75208065963
"GR_12949",8663.48585434132
"GR_12950",10656.8498909802
"GR_12951",12650.3211249175
"GR_12952",14644.1508846938
"GR_12953",16586.5860039988
"GR_12954",18538.1653713666
"GR_12955",20498.5576337888
"GR_12956",22464.6121669112
"GR_12957",24435.3321140336
"GR_12958",26409.6744862962
"GR_12959",28387.3758214111
"GR_12960",30366.8955574516
"GR_12961",32348.3014051146
"GR_12962",34331.2678820262
"GR_12963",36315.5403642965
"GR_12964",38300.0458375167
"GR_12965",40277.347520219
"GR_12966",42256.3051209748
"GR_12967",44236.6972457408
"GR_12968",462.012822958921
"GR_12969",1006.90663844425
"GR_12970",225.013822310826
"GR_12971",351.960454438265
"GR_12972",391.383573200576
"GR_12973",210.00044778638
"GR_12974",579.816237768586
"GR_12975",421.593709745535
"GR_12976",37.7574200322066
"GR_12977",291.377408644505
"GR_12978",826.82614413824
"GR_12979",1212.37107011313
"GR_12980",799.11497451029
"GR_12981",517.740917556111
"GR_12982",1452.89829343023
"GR_12983",1858.70114323457
"GR_12984",379.425370277128
"GR_12985",715.27689587159
"GR_12986",1010.42069996399
"GR_12987",276.779793674183
"GR_12988",782.312582313577
"GR_12989",399.984109251637
"GR_12990",303.41625274786
"GR_12991",259.499502516351
"GR_12992",22.2285684863151
"GR_12993",1438.8695116042
"GR_12994",1152.61434856931
"GR_12995",2820.7184845675
"GR_12996",4747.81208382293
"GR_12997",6714.53985999697
"GR_12998",8643.46949997903
"GR_12999",10521.6556466777
"GR_13000",12435.8852365422
"GR_13001",14372.0421086636
"GR_13002",16322.3273285321
"GR_13003",18282.2219846065
"GR_13004",20249.4266292456
"GR_13005",22221.1552423078
"GR_13006",24196.6716842558
"GR_13007",26175.1197510509
"GR_13008",28156.3746474141
"GR_13009",30138.9978475042
"GR_13010",32123.1375388317
"GR_13011",34108.5301635276
"GR_13012",36094.9700009343
"GR_13013",38082.7875081282
"GR_13014",40070.8655048693
"GR_13015",42059.5911576679
"GR_13016",44048.877590069
"GR_13017",46038.6529183652
"GR_13018",48029.3511733464
"GR_13019",1041.31372962907
"GR_13020",222.492816862176
"GR_13021",82.0975985244573
"GR_13022",820.192230830213
"GR_13023",366.765984400023
"GR_13024",640.998234315325
"GR_13025",176.227465799747
"GR_13026",135.131636638095
"GR_13027",342.686832816887
"GR_13028",696.334678251629
"GR_13029",828.24479834074
"GR_13030",948.720707916024
"GR_13031",1190.93059714592
"GR_13032",1740.89634219726
"GR_13033",190.945639664339
"GR_13034",785.818874675995
"GR_13035",39.8456007054574
"GR_13036",693.439971056931
"GR_13037",1138.29936804082
"GR_13038",130.623425826872
"GR_13039",1144.22431614328
"GR_13040",1619.14857879691
"GR_13041",418.967768210872
"GR_13042",90.893108188706
"GR_13043",419.540368963966
"GR_13044",111.912960951669
"GR_13045",924.317831646975
"GR_13046",2383.48425543239
"GR_13047",4218.37270514057
"GR_13048",6153.56752712925
"GR_13049",8117.65014807432
"GR_13050",10094.2663938836
"GR_13051",12076.5273473572
"GR_13052",14062.3312168445
"GR_13053",16050.3653457739
"GR_13054",18039.8944701535
"GR_13055",20030.9691456259
"GR_13056",22022.3177819665
"GR_13057",24014.2448412744
"GR_13058",26006.6188434431
"GR_13059",27999.8403393381
"GR_13060",29992.8510315997
"GR_13061",31986.0935976271
"GR_13062",33979.52832672
"GR_13063",35973.1243069879
"GR_13064",37967.3519777886
"GR_13065",39961.2020952627
"GR_13066",41955.153655787
"GR_13067",43949.1936989487
"GR_13068",45943.3115139282
"GR_13069",47937.9931379267
"GR_13070",49932.2411504106
"GR_13071",1306.85738792003
"GR_13072",688.628548213176
"GR_13073",782.808351073158
"GR_13074",332.655610937652
"GR_13075",338.879201647276
"GR_13076",719.361131134491
"GR_13077",121.837931566547
"GR_13078",133.905258758542
"GR_13079",907.796546395628
"GR_13080",599.939007571925
"GR_13081",2313.70944269557
"GR_13082",1142.78961100293
"GR_13083",407.991352125559
"GR_13084",328.874426256048
"GR_13085",847.10445566201
"GR_13086",363.496373354584
"GR_13087",564.557154484347
"GR_13088",730.389714833915
"GR_13089",263.505244628582
"GR_13090",398.77414003363
"GR_13091",284.977925716929
"GR_13092",796.590196576936
"GR_13093",550.381203971261
"GR_13094",0
"GR_13095",0
"GR_13096",633.785956389459
"GR_13097",675.543982795468
"GR_13098",2150.48620198564
"GR_13099",4091.47008717234
"GR_13100",6067.43069317722
"GR_13101",8052.66589498858
"GR_13102",10042.1740997831
"GR_13103",12033.096918721
"GR_13104",14025.1178261491
"GR_13105",16017.8294619983
"GR_13106",18011.0046264444
"GR_13107",20005.0014451595
"GR_13108",21998.7431630498
"GR_13109",23992.6663376173
"GR_13110",25986.7306304566
"GR_13111",27981.4021674368
"GR_13112",29975.6698653783
"GR_13113",31970.0127812224
"GR_13114",33964.418759885
"GR_13115",35958.8783427101
"GR_13116",37953.8791017652
"GR_13117",1136.50531393075
"GR_13118",72.9641270216693
"GR_13119",1348.20865790664
"GR_13120",429.230610113682
"GR_13121",406.521293553475
"GR_13122",431.594956508751
"GR_13123",271.122446404272
"GR_13124",700.575195494511
"GR_13125",1001.10896271085
"GR_13126",707.246730423601
"GR_13127",1892.81842390408
"GR_13128",161.917440527263
"GR_13129",78.4248422924392
"GR_13130",1476.10344027972
"GR_13131",237.460351291528
"GR_13132",764.506077419231
"GR_13133",450.816217841786
"GR_13134",1402.26633732354
"GR_13135",1554.02896946755
"GR_13136",283.479001920723
"GR_13137",942.704900945524
"GR_13138",839.699268277927
"GR_13139",174.554381668805
"GR_13140",4.51785036790014
"GR_13141",935.289452180515
"GR_13142",289.931472195214
"GR_13143",688.309945693651
"GR_13144",2418.6277625109
"GR_13145",4238.55280467745
"GR_13146",6167.54395283903
"GR_13147",8128.34501368016
"GR_13148",10102.9454529357
"GR_13149",12083.8466249543
"GR_13150",14068.6722695924
"GR_13151",16055.9693448191
"GR_13152",18044.9233872621
"GR_13153",20035.5368417896
"GR_13154",22026.5075714555
"GR_13155",24018.1192909985
"GR_13156",26010.2261873496
"GR_13157",28003.2184886613
"GR_13158",29996.0304599875
"GR_13159",31989.0990439008
"GR_13160",33982.3801838
"GR_13161",35975.8395829137
"GR_13162",2687.44795846891
"GR_13163",1672.68299065025
"GR_13164",1616.66713021071
"GR_13165",1492.85135587634
"GR_13166",1414.8536331176
"GR_13167",1565.70859692076
"GR_13168",1192.51149740459
"GR_13169",2213.7872495793
"GR_13170",2088.9878465747
"GR_13171",2080.68587327781
"GR_13172",2837.81798490105
"GR_13173",2120.63464129368
"GR_13174",1793.79376658201
"GR_13175",2449.74397225747
"GR_13176",2098.49942808625
"GR_13177",2415.01890199564
"GR_13178",1803.01574738847
"GR_13179",2302.76623373499
"GR_13180",2402.0903902645
"GR_13181",1705.21248395366
"GR_13182",2491.05293444987
"GR_13183",2073.37730544296
"GR_13184",2012.70369891389
"GR_13185",1821.57907597865
"GR_13186",2297.80757658951
"GR_13187",1995.7039210613
"GR_13188",2117.540911257
"GR_13189",3442.2867101488
"GR_13190",5092.25499850646
"GR_13191",6863.93270444151
"GR_13192",8668.48290563173
"GR_13193",10542.2836528697
"GR_13194",12453.4021330021
"GR_13195",14387.2531615753
"GR_13196",16335.7676501373
"GR_13197",18294.2628206408
"GR_13198",20260.3348145313
"GR_13199",22231.1291760646
"GR_13200",24205.8621181301
"GR_13201",26183.643948088
"GR_13202",28164.3254168472
"GR_13203",30146.450209767
"GR_13204",32130.1526671602
"GR_13205",34115.1586695788
"GR_13206",36101.2542239146
"GR_13207",3272.50623430412
"GR_13208",3396.2871057521
"GR_13209",4226.64069374889
"GR_13210",3665.69169244299
"GR_13211",3369.36616918448
"GR_13212",3313.38567503726
"GR_13213",3288.4846997489
"GR_13214",3392.17419786995
"GR_13215",3183.43763952218
"GR_13216",3795.22072217208
"GR_13217",3953.26455081511
"GR_13218",3950.10517417008
"GR_13219",4521.69712618397
"GR_13220",4109.31377791586
"GR_13221",3771.29099374616
"GR_13222",4125.02489825437
"GR_13223",4052.01707118749
"GR_13224",4259.39037202492
"GR_13225",3758.81135655268
"GR_13226",4022.17908052972
"GR_13227",4120.52466469804
"GR_13228",3689.83616776005
"GR_13229",4233.10386935287
"GR_13230",3971.26014818697
"GR_13231",3887.79818368427
"GR_13232",3805.31241814881
"GR_13233",4058.64470154407
"GR_13234",3967.02739186133
"GR_13235",4006.46195761854
"GR_13236",4851.44479434216
"GR_13237",6243.27024600658
"GR_13238",7839.46151013999
"GR_13239",9542.81104665635
"GR_13240",11316.3386273549
"GR_13241",13114.9754962321
"GR_13242",14963.4220136208
"GR_13243",16845.2913173443
"GR_13244",18750.5247516128
"GR_13245",20673.1440299222
"GR_13246",22607.8838875627
"GR_13247",24552.243526609
"GR_13248",26504.1072871002
"GR_13249",28462.4192312766
"GR_13250",30425.0576418516
"GR_13251",32391.6342868637
"GR_13252",34361.4740748895
"GR_13253",36334.0473017494
"GR_13254",5232.01895628296
"GR_13255",5310.77412640225
"GR_13256",6038.59761249374
"GR_13257",5659.74649567705
"GR_13258",5295.56101983242
"GR_13259",5259.76278077141
"GR_13260",5249.87618035988
"GR_13261",5338.67999666101
"GR_13262",5175.20306994858
"GR_13263",5573.56694516349
"GR_13264",5900.78556224881
"GR_13265",5898.2523751259
"GR_13266",6384.00932114932
"GR_13267",6061.07051671064
"GR_13268",5756.61636857954
"GR_13269",5994.94984381703
"GR_13270",6027.69303892986
"GR_13271",6170.63001075026
"GR_13272",5735.94702051971
"GR_13273",5911.48790356473
"GR_13274",5986.45077572713
"GR_13275",5674.94885047381
"GR_13276",6042.97763706847
"GR_13277",5925.9346646253
"GR_13278",5835.12516005989
"GR_13279",5786.25443102176
"GR_13280",5960.63480728209
"GR_13281",5945.61808190443
"GR_13282",5956.05941433781
"GR_13283",6553.95797048184
"GR_13284",7641.41213709705
"GR_13285",9043.56550067104
"GR_13286",10608.3947839136
"GR_13287",12261.7758406236
"GR_13288",13995.4291039076
"GR_13289",15768.7629680231
"GR_13290",17564.3748514176
"GR_13291",19398.9469731256
"GR_13292",21262.8641244006
"GR_13293",23148.2281148621
"GR_13294",25050.5540445663
"GR_13295",26966.25379157
"GR_13296",28893.147832116
"GR_13297",30828.2720769245
"GR_13298",32770.5621129048
"GR_13299",34718.8163918016
"GR_13300",8717.12846921242
"GR_13301",8284.39796365798
"GR_13302",7684.23147073564
"GR_13303",7211.62478859385
"GR_13304",7268.53185892849
"GR_13305",7847.30507470192
"GR_13306",7654.11370325872
"GR_13307",7258.48055549845
"GR_13308",7231.96968004749
"GR_13309",7228.70950934982
"GR_13310",7310.02022373014
"GR_13311",7167.17186136495
"GR_13312",7459.48899456975
"GR_13313",7870.0816088861
"GR_13314",7867.74069356756
"GR_13315",8305.67994510458
"GR_13316",8001.1165145868
"GR_13317",7743.83906129279
"GR_13318",7922.9652438129
"GR_13319",8009.45283335695
"GR_13320",8087.15640317287
"GR_13321",7718.12655573631
"GR_13322",7849.035337204
"GR_13323",7894.23158147579
"GR_13324",7660.25547866468
"GR_13325",7937.10084514669
"GR_13326",7895.42451572822
"GR_13327",7800.86415564752
"GR_13328",7768.27004809352
"GR_13329",7902.59615381206
"GR_13330",7926.13061033929
"GR_13331",7921.75296323015
"GR_13332",8380.14359578652
"GR_13333",9255.0800789507
"GR_13334",10442.426408205
"GR_13335",11848.6366596039
"GR_13336",13388.687289514
"GR_13337",15013.9795190385
"GR_13338",16700.0332205389
"GR_13339",18447.7932759254
"GR_13340",20221.1147427907
"GR_13341",22015.3404911797
"GR_13342",23841.0944375329
"GR_13343",25692.0040375773
"GR_13344",27563.0033226165
"GR_13345",29450.7350216154
"GR_13346",31351.3262191422
"GR_13347",33262.9603567956
"GR_13348",10626.0048107217
"GR_13349",10273.5347412547
"GR_13350",9577.9470882405
"GR_13351",9198.74366161171
"GR_13352",9242.97573227507
"GR_13353",9704.94615758699
"GR_13354",9648.98439941651
"GR_13355",9235.11797404716
"GR_13356",9213.84416858564
"GR_13357",9214.13691153096
"GR_13358",9290.78193406147
"GR_13359",9159.59566361434
"GR_13360",9389.64785100949
"GR_13361",9848.48057808017
"GR_13362",9846.15370793365
"GR_13363",10239.5185816881
"GR_13364",9961.01954294323
"GR_13365",9732.18042917105
"GR_13366",9875.48272460727
"GR_13367",9994.06077446304
"GR_13368",9999.13917983359
"GR_13369",9702.64196282418
"GR_13370",9806.64832093805
"GR_13371",9833.30743729037
"GR_13372",9646.01934080664
"GR_13373",9866.85725060976
"GR_13374",9871.24702752229
"GR_13375",9774.29341665206
"GR_13376",9751.25429164575
"GR_13377",9861.32051558921
"GR_13378",9907.79479734373
"GR_13379",9894.3343832578
"GR_13380",10264.568667758
"GR_13381",10990.0832923154
"GR_13382",12006.6867884198
"GR_13383",13247.5382489912
"GR_13384",14656.1586178461
"GR_13385",16179.0833191166
"GR_13386",17781.6812930345
"GR_13387",19434.5309976548
"GR_13388",21144.2593243606
"GR_13389",22900.5933595839
"GR_13390",24673.8108970879
"GR_13391",26466.3498013865
"GR_13392",28285.9893584304
"GR_13393",30128.2803131198
"GR_13394",17672.0820190858
"GR_13395",16308.595147215
"GR_13396",15086.223202616
"GR_13397",14015.6817963702
"GR_13398",13158.5351083291
"GR_13399",12562.1711616971
"GR_13400",12131.7891742832
"GR_13401",11503.9855162757
"GR_13402",11188.8111784103
"GR_13403",11224.7438508881
"GR_13404",11608.2277741664
"GR_13405",11584.2732219156
"GR_13406",11217.6635716351
"GR_13407",11199.6938330251
"GR_13408",11202.0906059037
"GR_13409",11275.4384936783
"GR_13410",11151.6677168452
"GR_13411",11340.9271149059
"GR_13412",11830.8451393425
"GR_13413",11828.4425504056
"GR_13414",12157.8022166992
"GR_13415",11930.4284629564
"GR_13416",11720.4990792071
"GR_13417",11839.8206626369
"GR_13418",11979.5259459035
"GR_13419",11935.4746530193
"GR_13420",11687.7327174414
"GR_13421",11773.7562515217
"GR_13422",11787.6823001062
"GR_13423",11631.4361300886
"GR_13424",11814.7612503062
"GR_13425",11849.6633850872
"GR_13426",11750.9697666265
"GR_13427",11734.1448122284
"GR_13428",11827.915596484
"GR_13429",11889.4612449947
"GR_13430",11869.7990241756
"GR_13431",12179.6753810401
"GR_13432",12796.6357352542
"GR_13433",13679.2285176295
"GR_13434",14779.9467313614
"GR_13435",16054.323977489
"GR_13436",17463.8298648207
"GR_13437",18974.8260565618
"GR_13438",20552.7725159247
"GR_13439",22187.4110600715
"GR_13440",23866.8570330714
"GR_13441",25591.267500689
"GR_13442",27352.4735319029
"GR_13443",29125.5455919439
"GR_13444",19126.6726514325
"GR_13445",17874.1122457052
"GR_13446",16751.5385982881
"GR_13447",15790.88947877
"GR_13448",15034.8424683668
"GR_13449",14515.3074662163
"GR_13450",13997.0427526433
"GR_13451",13450.1140679438
"GR_13452",13181.0857063798
"GR_13453",13211.1328105557
"GR_13454",13538.2525364866
"GR_13455",13517.3479210943
"GR_13456",13204.0487388984
"GR_13457",13188.3160919076
"GR_13458",13192.0221227885
"GR_13459",13262.835260653
"GR_13460",13144.1419063553
"GR_13461",13304.623567798
"GR_13462",13755.6691949018
"GR_13463",13813.538803953
"GR_13464",14096.130625464
"GR_13465",13896.3012431461
"GR_13466",13709.4052222779
"GR_13467",13811.1239907338
"GR_13468",13966.0854715305
"GR_13469",13886.5690580485
"GR_13470",13673.7474008295
"GR_13471",13746.8793464878
"GR_13472",13751.4273558715
"GR_13473",13617.2562417026
"GR_13474",13773.706872221
"GR_13475",13830.1599522491
"GR_13476",13730.0887240488
"GR_13477",13717.5814968081
"GR_13478",13799.6130579983
"GR_13479",13866.3272393694
"GR_13480",13847.5120076952
"GR_13481",14113.5665064704
"GR_13482",14648.8549448442
"GR_13483",15425.4055442
"GR_13484",16409.0044461511
"GR_13485",17565.2116297573
"GR_13486",18861.7981410359
"GR_13487",20272.0639066323
"GR_13488",21773.9333094899
"GR_13489",23333.004880098
"GR_13490",24953.2225401829
"GR_13491",26607.0583720172
"GR_13492",28304.8851882545
"GR_13493",30039.2459494506
"GR_13494",21946.9386655076
"GR_13495",20672.1168273209
"GR_13496",19512.7953925504
"GR_13497",18480.1465065583
"GR_13498",17613.5895019409
"GR_13499",16938.6359642574
"GR_13500",16478.761680408
"GR_13501",15890.6441849243
"GR_13502",15408.8175360194
"GR_13503",15174.0805757504
"GR_13504",15199.7149291609
"GR_13505",15484.4175257342
"GR_13506",15465.6931682871
"GR_13507",15192.1513567937
"GR_13508",15178.0046411337
"GR_13509",15182.5368636415
"GR_13510",15251.2840562018
"GR_13511",15136.242284398
"GR_13512",15275.3379575636
"GR_13513",15669.2993447198
"GR_13514",15799.7626889805
"GR_13515",16046.9454528162
"GR_13516",15862.0085683155
"GR_13517",15698.0538433992
"GR_13518",15786.4883954023
"GR_13519",15952.707069365
"GR_13520",15846.3584079
"GR_13521",15659.7138387074
"GR_13522",15723.1352931141
"GR_13523",15720.4160268957
"GR_13524",15602.705582815
"GR_13525",15738.9573574341
"GR_13526",15811.3343892594
"GR_13527",15710.1077782326
"GR_13528",15700.7369274649
"GR_13529",15773.8815848117
"GR_13530",15842.956285255
"GR_13531",15826.0103321082
"GR_13532",16058.8463574578
"GR_13533",16530.8046985169
"GR_13534",17222.2657751887
"GR_13535",18108.1048012754
"GR_13536",19161.6648961716
"GR_13537",20356.4454588339
"GR_13538",21669.3034165957
"GR_13539",23080.0995771908
"GR_13540",24571.9719155776
"GR_13541",26119.3523835721
"GR_13542",27720.7806650366
"GR_13543",29359.7931318592
"GR_13544",31035.0013871394
"GR_13545",23477.259643397
"GR_13546",22289.7387630296
"GR_13547",21205.0312491211
"GR_13548",20258.3943162039
"GR_13549",19470.6908333085
"GR_13550",18861.8445026009
"GR_13551",18436.7091701324
"GR_13552",17806.7461592783
"GR_13553",17376.091269469
"GR_13554",17167.7952352613
"GR_13555",17189.9790162262
"GR_13556",17441.7545517496
"GR_13557",17424.4336371294
"GR_13558",17181.6251820017
"GR_13559",17168.638823289
"GR_13560",17173.6822809452
"GR_13561",17235.3905687566
"GR_13562",17128.3494643121
"GR_13563",17250.9136058297
"GR_13564",17600.2427986638
"GR_13565",17786.9909116842
"GR_13566",18006.4400615934
"GR_13567",17832.9436040021
"GR_13568",17686.7859861968
"GR_13569",17764.8431767967
"GR_13570",17939.6259213635
"GR_13571",17812.2242684098
"GR_13572",17645.9019870226
"GR_13573",17701.7276350482
"GR_13574",17693.1495979752
"GR_13575",17588.1629951905
"GR_13576",17708.6652052409
"GR_13577",17793.2145438293
"GR_13578",17690.9781280765
"GR_13579",17683.9595440592
"GR_13580",17750.116416573
"GR_13581",17820.8343987403
"GR_13582",17805.2863702525
"GR_13583",18012.0765420239
"GR_13584",18433.6265971417
"GR_13585",19055.7141102871
"GR_13586",19859.5055351794
"GR_13587",20824.2305788885
"GR_13588",21928.2173417065
"GR_13589",23151.7431323487
"GR_13590",24476.8900022876
"GR_13591",25888.0589361246
"GR_13592",27372.3262058154
"GR_13593",28909.4294695096
"GR_13594",30494.5462755717
"GR_13595",32121.8922917755
"GR_13596",25073.9368031528
"GR_13597",23953.8389138959
"GR_13598",22946.8975342304
"GR_13599",22074.6419757743
"GR_13600",21353.5848059995
"GR_13601",20799.4579007962
"GR_13602",20311.7186690548
"GR_13603",19737.8086740402
"GR_13604",19349.7025215156
"GR_13605",19162.3897765639
"GR_13606",19181.78579056
"GR_13607",19407.2632525156
"GR_13608",19390.7991667042
"GR_13609",19172.4274155932
"GR_13610",19160.3081087085
"GR_13611",19165.6460561108
"GR_13612",19217.308013356
"GR_13613",19120.8456397179
"GR_13614",19230.2343434704
"GR_13615",19543.7442066797
"GR_13616",19775.3042552068
"GR_13617",19972.4395264533
"GR_13618",19807.9270953968
"GR_13619",19675.9600063698
"GR_13620",19745.6717325174
"GR_13621",19927.1364812509
"GR_13622",19782.7355728311
"GR_13623",19632.6277714629
"GR_13624",19682.3339135012
"GR_13625",19668.882556107
"GR_13626",19574.009058067
"GR_13627",19681.8730300483
"GR_13628",19775.9707157949
"GR_13629",19672.8249265233
"GR_13630",19667.6116366473
"GR_13631",19728.108260729
"GR_13632",19799.9690639465
"GR_13633",19785.4887066536
"GR_13634",19971.3028122255
"GR_13635",20351.8381133758
"GR_13636",20916.4921321912
"GR_13637",21650.8666066546
"GR_13638",22538.6176136485
"GR_13639",23562.0043601426
"GR_13640",24704.3550709342
"GR_13641",25949.9653031146
"GR_13642",27284.698075138
"GR_13643",28696.480349839
"GR_13644",30173.8505543612
"GR_13645",31702.6871238679
"GR_13646",33274.0402965252
"GR_13647",26719.0185886233
"GR_13648",25664.9089151657
"GR_13649",24727.3081292061
"GR_13650",23919.6148062269
"GR_13651",23255.3695915994
"GR_13652",22747.1435934875
"GR_13653",22205.898351626
"GR_13654",21680.44224361
"GR_13655",21327.2361866713
"GR_13656",21156.954425409
"GR_13657",21174.0396894435
"GR_13658",21378.0361270281
"GR_13659",21362.0303364829
"GR_13660",21163.5232915662
"GR_13661",21152.060024437
"GR_13662",21157.5368497682
"GR_13663",21200.8772699795
"GR_13664",21112.960547915
"GR_13665",21211.5949333697
"GR_13666",21495.7496681889
"GR_13667",21763.7431239087
"GR_13668",21942.5388721125
"GR_13669",21785.1995510545
"GR_13670",21664.7922164953
"GR_13671",21727.6376257514
"GR_13672",21914.4150503712
"GR_13673",21755.973057455
"GR_13674",21619.0819084738
"GR_13675",21663.7422456669
"GR_13676",21646.1355828281
"GR_13677",21559.4758455013
"GR_13678",21656.9668220751
"GR_13679",21758.7028086332
"GR_13680",21654.7202235519
"GR_13681",21650.9147975193
"GR_13682",21706.7178055723
"GR_13683",21779.3580396211
"GR_13684",21765.704591063
"GR_13685",21934.2638148052
"GR_13686",22280.8205632171
"GR_13687",22797.279207706
"GR_13688",23472.4296171284
"GR_13689",24293.2669851872
"GR_13690",25245.2012289092
"GR_13691",26314.1763939853
"GR_13692",27486.5419999881
"GR_13693",28749.6539709667
"GR_13694",30092.430757309
"GR_13695",31504.0665913203
"GR_13696",32976.0028600015
"GR_13697",34497.8444342002
"GR_13698",27415.2583875642
"GR_13699",26539.1236455113
"GR_13700",25787.7828883905
"GR_13701",25172.4140715238
"GR_13702",24703.1816738715
"GR_13703",24117.0204191547
"GR_13704",23632.4503782957
"GR_13705",23308.3597778275
"GR_13706",23152.1671096594
"GR_13707",23167.2949529789
"GR_13708",23353.4045447165
"GR_13709",23337.558362179
"GR_13710",23155.5062736882
"GR_13711",23144.5425981188
"GR_13712",23150.0429291374
"GR_13713",23186.3415530083
"GR_13714",23105.462116872
"GR_13715",23195.1391748267
"GR_13716",23454.7949886225
"GR_13717",23752.9469364965
"GR_13718",23916.3911020975
"GR_13719",23764.8573350482
"GR_13720",23654.0395029652
"GR_13721",23711.1245255407
"GR_13722",23902.190712838
"GR_13723",23731.9230899212
"GR_13724",23606.0027585301
"GR_13725",23646.4194698742
"GR_13726",23625.1941737641
"GR_13727",23545.3285571114
"GR_13728",23634.1403062997
"GR_13729",23742.086108008
"GR_13730",23637.3204040849
"GR_13731",23634.6258609507
"GR_13732",23686.4580716614
"GR_13733",23759.6061141371
"GR_13734",23746.5991759911
"GR_13735",23900.7034008418
"GR_13736",24218.6555073899
"GR_13737",24694.1461429568
"GR_13738",25318.3028225096
"GR_13739",26080.6613493421
"GR_13740",26969.1457119318
"GR_13741",27971.8976679839
"GR_13742",29077.0992694944
"GR_13743",30273.5335527802
"GR_13744",31551.150907522
"GR_13745",32899.900445981
"GR_13746",34311.6671015687
"GR_13747",35778.9931049171
"GR_13748",29197.2099150177
"GR_13749",28375.6974454527
"GR_13750",27673.8016753924
"GR_13751",27100.8191627603
"GR_13752",26628.547597189
"GR_13753",26040.2415137067
"GR_13754",25591.0210625406
"GR_13755",25291.5550300866
"GR_13756",25147.1951968666
"GR_13757",25160.6357468314
"GR_13758",25331.620362586
"GR_13759",25315.7042600679
"GR_13760",25147.4881252826
"GR_13761",25136.9045406612
"GR_13762",25142.3404396827
"GR_13763",25172.5768896633
"GR_13764",25097.5808403465
"GR_13765",25179.6759950191
"GR_13766",25418.5840246981
"GR_13767",25742.0596420117
"GR_13768",25892.4633659439
"GR_13769",25745.6743557422
"GR_13770",25642.9268684729
"GR_13771",25695.1033594417
"GR_13772",25889.6701592191
"GR_13773",25709.285620222
"GR_13774",25592.6040863952
"GR_13775",25629.3947240416
"GR_13776",25604.964456704
"GR_13777",25530.8001345334
"GR_13778",25612.2371856609
"GR_13779",25725.2930530625
"GR_13780",25619.7854834383
"GR_13781",25617.3147100451
"GR_13782",25666.3917678107
"GR_13783",25739.8389547217
"GR_13784",25727.3394826803
"GR_13785",25869.1559997108
"GR_13786",26162.7113754684
"GR_13787",26603.0001710876
"GR_13788",27182.8950216543
"GR_13789",27893.8838967653
"GR_13790",28725.8979316558
"GR_13791",29668.9056810573
"GR_13792",30712.6864055596
"GR_13793",31847.334651198
"GR_13794",33063.8092653232
