x,y,dt_placement,month,year,region,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_day,lst_night,lst_jan_mean,lst_feb_mean,lst_mar_mean,lst_apr_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan
-3.998833,5.325333,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,79.4,102.9,1628.8
-3.999389,5.325167,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,79.4,102.9,1628.8
-3.999389,5.325417,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,79.4,102.9,1628.8
-3.999667,5.325722,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,79.4,102.9,1628.8
-3.999667,5.326306,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,79.4,102.9,1628.8
-4.000056,5.325611,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.000056,5.326083,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-3.999944,5.326861,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,79.4,102.9,1628.8
-3.999833,5.327444,2022-11-07,11,2022,Ivory Coast,0.238071446415189,0.0508905852417303,-0.202328966521106,-0.0508905852417303,0.150207997344693,0.0335656137767553,-0.126882603508143,-0.0335656137767553,0.101676302496327,0.0731555204351124,0.092940650614087,0.0731555204351124,,14816,15171.75,15132,15367,15326,79.4,102.9,1628.8
-3.999917,5.3275,2022-11-07,11,2022,Ivory Coast,0.238071446415189,0.0508905852417303,-0.202328966521106,-0.0508905852417303,0.150207997344693,0.0335656137767553,-0.126882603508143,-0.0335656137767553,0.101676302496327,0.0731555204351124,0.092940650614087,0.0731555204351124,,14816,15171.75,15132,15367,15326,79.4,102.9,1628.8
-4.000417,5.32725,2022-11-07,11,2022,Ivory Coast,0.238071446415189,0.0508905852417303,-0.202328966521106,-0.0508905852417303,0.150207997344693,0.0335656137767553,-0.126882603508143,-0.0335656137767553,0.101676302496327,0.0731555204351124,0.092940650614087,0.0731555204351124,,14816,15171.75,15132,15367,15326,74.2,99.9,1624.2
-4.000306,5.326722,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.000444,5.32675,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.00075,5.325333,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.001,5.325417,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.001,5.325694,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.001139,5.326222,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.000972,5.326917,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.000944,5.327528,2022-11-07,11,2022,Ivory Coast,0.238071446415189,0.0508905852417303,-0.202328966521106,-0.0508905852417303,0.150207997344693,0.0335656137767553,-0.126882603508143,-0.0335656137767553,0.101676302496327,0.0731555204351124,0.092940650614087,0.0731555204351124,,14816,15171.75,15132,15367,15326,74.2,99.9,1624.2
-4.001139,5.3275,2022-11-07,11,2022,Ivory Coast,0.238071446415189,0.0508905852417303,-0.202328966521106,-0.0508905852417303,0.150207997344693,0.0335656137767553,-0.126882603508143,-0.0335656137767553,0.101676302496327,0.0731555204351124,0.092940650614087,0.0731555204351124,,14816,15171.75,15132,15367,15326,74.2,99.9,1624.2
-4.001361,5.327139,2022-11-07,11,2022,Ivory Coast,0.238071446415189,0.0508905852417303,-0.202328966521106,-0.0508905852417303,0.150207997344693,0.0335656137767553,-0.126882603508143,-0.0335656137767553,0.101676302496327,0.0731555204351124,0.092940650614087,0.0731555204351124,,14816,15171.75,15132,15367,15326,74.2,99.9,1624.2
-4.001333,5.326917,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.001389,5.326361,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.001556,5.325722,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.001583,5.325444,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.001861,5.325444,2022-11-07,11,2022,Ivory Coast,0.0120011163829193,-0.0125272331154684,-0.00110436223081174,0.0125272331154684,0.064929646127894,0.060605376694975,-0.0511053724699445,-0.060605376694975,0.128729554352778,0.0684879352399293,0.111802816110497,0.0684879352399293,,,,,,,74.2,99.9,1624.2
-4.005944,5.3095,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007194,5.309111,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008333,5.308667,2022-11-07,11,2022,Ivory Coast,-0.0180232558139535,-0.142421934501142,0.00967458223394906,0.142421934501142,0.015899176707471,-0.102412548482627,-0.0243507579066531,0.102412548482627,0.0423594123406462,0.0412113312207556,0.047401665158682,0.0412113312207556,,14850,15275.5555555556,15354.5,15572,15567,74.2,99.9,1624.2
-4.010611,5.307917,2022-11-07,11,2022,Ivory Coast,-0.0180232558139535,-0.142421934501142,0.00967458223394906,0.142421934501142,0.015899176707471,-0.102412548482627,-0.0243507579066531,0.102412548482627,0.0423594123406462,0.0412113312207556,0.047401665158682,0.0412113312207556,,14850,15275.5555555556,15354.5,15572,15567,74.2,99.9,1624.2
-4.011833,5.307389,2022-11-07,11,2022,Ivory Coast,0.000482625482625496,-0.156802928615009,-0.0242094861660079,0.156802928615009,0.0177503808667533,-0.0925400210926021,-0.0238026519846396,0.0925400210926021,0.0377820249004921,0.0652695180476019,0.0339835451050926,0.0652695180476019,,14826,15243.375,15347.5,15435,15510.5,74.2,99.9,1624.2
-4.011694,5.307917,2022-11-07,11,2022,Ivory Coast,0.000482625482625496,-0.156802928615009,-0.0242094861660079,0.156802928615009,0.0177503808667533,-0.0925400210926021,-0.0238026519846396,0.0925400210926021,0.0377820249004921,0.0652695180476019,0.0339835451050926,0.0652695180476019,,14826,15243.375,15347.5,15435,15510.5,74.2,99.9,1624.2
-4.010417,5.308306,2022-11-07,11,2022,Ivory Coast,-0.0180232558139535,-0.142421934501142,0.00967458223394906,0.142421934501142,0.015899176707471,-0.102412548482627,-0.0243507579066531,0.102412548482627,0.0423594123406462,0.0412113312207556,0.047401665158682,0.0412113312207556,,14850,15275.5555555556,15354.5,15572,15567,74.2,99.9,1624.2
-4.008667,5.308944,2022-11-07,11,2022,Ivory Coast,-0.0180232558139535,-0.142421934501142,0.00967458223394906,0.142421934501142,0.015899176707471,-0.102412548482627,-0.0243507579066531,0.102412548482627,0.0423594123406462,0.0412113312207556,0.047401665158682,0.0412113312207556,,14850,15275.5555555556,15354.5,15572,15567,74.2,99.9,1624.2
-4.007333,5.309444,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005944,5.310028,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007917,5.309694,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009972,5.309028,2022-11-07,11,2022,Ivory Coast,-0.0180232558139535,-0.142421934501142,0.00967458223394906,0.142421934501142,0.015899176707471,-0.102412548482627,-0.0243507579066531,0.102412548482627,0.0423594123406462,0.0412113312207556,0.047401665158682,0.0412113312207556,,14850,15275.5555555556,15354.5,15572,15567,74.2,99.9,1624.2
-4.011306,5.3085,2022-11-07,11,2022,Ivory Coast,0.000482625482625496,-0.156802928615009,-0.0242094861660079,0.156802928615009,0.0177503808667533,-0.0925400210926021,-0.0238026519846396,0.0925400210926021,0.0377820249004921,0.0652695180476019,0.0339835451050926,0.0652695180476019,,14826,15243.375,15347.5,15435,15510.5,74.2,99.9,1624.2
-4.012583,5.308333,2022-11-07,11,2022,Ivory Coast,0.000482625482625496,-0.156802928615009,-0.0242094861660079,0.156802928615009,0.0177503808667533,-0.0925400210926021,-0.0238026519846396,0.0925400210926021,0.0377820249004921,0.0652695180476019,0.0339835451050926,0.0652695180476019,,14826,15243.375,15347.5,15435,15510.5,74.2,99.9,1624.2
-4.011556,5.308806,2022-11-07,11,2022,Ivory Coast,0.000482625482625496,-0.156802928615009,-0.0242094861660079,0.156802928615009,0.0177503808667533,-0.0925400210926021,-0.0238026519846396,0.0925400210926021,0.0377820249004921,0.0652695180476019,0.0339835451050926,0.0652695180476019,,14826,15243.375,15347.5,15435,15510.5,74.2,99.9,1624.2
-4.010167,5.309333,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009,5.309667,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007694,5.310194,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007472,5.310833,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008278,5.310583,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009972,5.309972,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.010778,5.309667,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.012222,5.309194,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.013111,5.309778,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.012,5.310278,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.011167,5.3105,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.01025,5.31075,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009528,5.311083,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008722,5.311306,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007694,5.311611,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008389,5.310833,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008944,5.310833,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009972,5.310444,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.010889,5.310056,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.011806,5.309806,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.012111,5.310167,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.013556,5.309722,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014194,5.3095,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014556,5.309417,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014944,5.30925,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.015167,5.309722,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.015389,5.310083,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.011417,5.311,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.010889,5.311167,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.010611,5.311278,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009889,5.311528,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009583,5.311667,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009333,5.311806,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008861,5.311944,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008528,5.311583,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006778,5.310917,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006222,5.310667,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005833,5.311056,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005389,5.310889,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
