x,y,dt_placement,month,year,region,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_day,lst_night,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean_new,lst_mar_day_mean,lst_mar_night_mean_new,lst_apr_day_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan
-3.059861,5.296472,2023-02-05,2,2023,Ivory Coast,0.268222176336981,-0.0136502328569134,-0.274273858921162,0.0136502328569134,0.369329633479669,0.0953883500183356,-0.310801555056289,-0.0953883500183356,0.103906671637251,0.06215377903222,0.0900059890677291,0.06215377903222,14971,14838,14985.2,14760.2,,14798.5,,,,,30.4,104.4,199.9
-3.059472,5.295333,2023-02-05,2,2023,Ivory Coast,0.408450704225352,0.124310564276623,-0.345860843067547,-0.124310564276623,0.363896656021385,0.120309044850898,-0.296987201835577,-0.120309044850898,0.109189025131059,0.0828310970465727,0.0850748432471296,0.0828310970465727,14971,14838,14985.2,14760.2,,14798.5,,,,,30.4,104.4,199.9
-3.051194,5.288083,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.050667,5.287528,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.049833,5.288111,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.048889,5.288278,2023-02-05,2,2023,Ivory Coast,0.41244019138756,0.115646258503401,-0.353507565337001,-0.115646258503401,0.324958347927894,0.116186376832937,-0.28886619473158,-0.116186376832937,0.0908004124971472,0.108111076223035,0.0558783101586153,0.108111076223035,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.048028,5.287361,2023-02-05,2,2023,Ivory Coast,0.41244019138756,0.115646258503401,-0.353507565337001,-0.115646258503401,0.324958347927894,0.116186376832937,-0.28886619473158,-0.116186376832937,0.0908004124971472,0.108111076223035,0.0558783101586153,0.108111076223035,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.048083,5.288611,2023-02-05,2,2023,Ivory Coast,0.41244019138756,0.115646258503401,-0.353507565337001,-0.115646258503401,0.324958347927894,0.116186376832937,-0.28886619473158,-0.116186376832937,0.0908004124971472,0.108111076223035,0.0558783101586153,0.108111076223035,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.046639,5.288611,2023-02-05,2,2023,Ivory Coast,0.41244019138756,0.115646258503401,-0.353507565337001,-0.115646258503401,0.324958347927894,0.116186376832937,-0.28886619473158,-0.116186376832937,0.0908004124971472,0.108111076223035,0.0558783101586153,0.108111076223035,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.046139,5.289722,2023-02-05,2,2023,Ivory Coast,0.41244019138756,0.115646258503401,-0.353507565337001,-0.115646258503401,0.324958347927894,0.116186376832937,-0.28886619473158,-0.116186376832937,0.0908004124971472,0.108111076223035,0.0558783101586153,0.108111076223035,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.050333,5.288611,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.056694,5.285139,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.056833,5.285,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.057028,5.284778,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.055333,5.284306,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.055472,5.284111,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.055694,5.283667,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.055667,5.283556,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.055694,5.282806,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.053278,5.282222,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.053333,5.282083,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.053056,5.281694,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.053167,5.281028,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.053361,5.280528,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.052083,5.283778,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.051917,5.283611,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.05175,5.283333,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.051417,5.28275,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.051278,5.282139,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.0515,5.285639,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.051278,5.285444,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.051,5.285306,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.050278,5.284361,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.050278,5.283639,2023-02-05,2,2023,Ivory Coast,0.367194004995837,0.0307595731324545,-0.33063209076175,-0.0307595731324545,0.373121298969925,0.0894640897229416,-0.330850522300395,-0.0894640897229416,0.0978644885978108,0.0885216667660067,0.0623518475366924,0.0885216667660067,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.054,5.287667,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.053611,5.287611,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.053083,5.287778,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.052889,5.287889,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.056556,5.288583,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.056556,5.289139,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.056556,5.289861,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.056139,5.2905,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.055583,5.291472,2023-02-05,2,2023,Ivory Coast,0.258426966292135,0.0913879378456676,-0.214892993257109,-0.0913879378456676,0.28881847350088,0.0935472356889185,-0.24710227420927,-0.0935472356889185,0.0891508403211879,0.0952295573711772,0.0663430497838657,0.0952295573711772,14971,14838,14985.2,14760.2,,14798.5,,,,,30.4,104.4,199.9
-3.054278,5.291278,2023-02-05,2,2023,Ivory Coast,0.258426966292135,0.0913879378456676,-0.214892993257109,-0.0913879378456676,0.28881847350088,0.0935472356889185,-0.24710227420927,-0.0935472356889185,0.0891508403211879,0.0952295573711772,0.0663430497838657,0.0952295573711772,14971,14838,14985.2,14760.2,,14798.5,,,,,30.4,104.4,199.9
-3.053472,5.290972,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.052417,5.290222,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.050472,5.288528,2023-02-05,2,2023,Ivory Coast,0.200275529533322,0.00809950824414231,-0.219170893825433,-0.00809950824414231,0.302280128023869,0.0650844994469273,-0.278048975610938,-0.0650844994469273,0.0689082400206423,0.0739923159246407,0.0539272878165095,0.0739923159246407,14982,14819,14987.1666666667,14756.8,,14790,,,,,30.4,104.4,199.9
-3.057361,5.287944,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.057444,5.288139,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.057361,5.287583,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.05775,5.289056,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.057806,5.289111,2023-02-05,2,2023,Ivory Coast,0.294868238557559,0.0263852242744064,-0.270549809471965,-0.0263852242744064,0.328971311557894,0.0911898484663255,-0.283721281642883,-0.0911898484663255,0.0901046079996825,0.114800647737327,0.0520080281960636,0.114800647737327,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.058944,5.28525,2023-02-05,2,2023,Ivory Coast,0.421686746987952,0.298606016140866,-0.28680479825518,-0.298606016140866,0.428309671780856,0.166625295120335,-0.338903301821993,-0.166625295120335,0.0771210745538905,0.112429814454616,0.0421310887662656,0.112429814454616,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.059222,5.285028,2023-02-05,2,2023,Ivory Coast,0.421686746987952,0.298606016140866,-0.28680479825518,-0.298606016140866,0.428309671780856,0.166625295120335,-0.338903301821993,-0.166625295120335,0.0771210745538905,0.112429814454616,0.0421310887662656,0.112429814454616,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.059667,5.284694,2023-02-05,2,2023,Ivory Coast,0.421686746987952,0.298606016140866,-0.28680479825518,-0.298606016140866,0.428309671780856,0.166625295120335,-0.338903301821993,-0.166625295120335,0.0771210745538905,0.112429814454616,0.0421310887662656,0.112429814454616,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.060083,5.28425,2023-02-05,2,2023,Ivory Coast,0.421686746987952,0.298606016140866,-0.28680479825518,-0.298606016140866,0.428309671780856,0.166625295120335,-0.338903301821993,-0.166625295120335,0.0771210745538905,0.112429814454616,0.0421310887662656,0.112429814454616,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.06075,5.284,2023-02-05,2,2023,Ivory Coast,0.421686746987952,0.298606016140866,-0.28680479825518,-0.298606016140866,0.428309671780856,0.166625295120335,-0.338903301821993,-0.166625295120335,0.0771210745538905,0.112429814454616,0.0421310887662656,0.112429814454616,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.058722,5.282889,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.058972,5.282611,2023-02-05,2,2023,Ivory Coast,0.421686746987952,0.298606016140866,-0.28680479825518,-0.298606016140866,0.428309671780856,0.166625295120335,-0.338903301821993,-0.166625295120335,0.0771210745538905,0.112429814454616,0.0421310887662656,0.112429814454616,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.059389,5.28225,2023-02-05,2,2023,Ivory Coast,0.421686746987952,0.298606016140866,-0.28680479825518,-0.298606016140866,0.428309671780856,0.166625295120335,-0.338903301821993,-0.166625295120335,0.0771210745538905,0.112429814454616,0.0421310887662656,0.112429814454616,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.060139,5.281917,2023-02-05,2,2023,Ivory Coast,0.455809334657398,0.217270965956269,-0.354064039408867,-0.217270965956269,0.421320295936675,0.179800524685343,-0.325183067637687,-0.179800524685343,0.0728085886880059,0.112165409712102,0.0559857537308712,0.112165409712102,15073,14812,14987.5,14730.3333333333,15073,14783.5,,,,,30.4,104.4,199.9
-3.0555,5.282583,2023-02-05,2,2023,Ivory Coast,0.344163959010247,-0.0308163633087043,-0.329542645241038,0.0308163633087043,0.375311892494444,0.120914450385121,-0.313655387797844,-0.120914450385121,0.0862586916396333,0.119600583479308,0.0467063388380157,0.119600583479308,14973,14822,14977.8333333333,14735.5,,14788,,,,,30.4,104.4,199.9
-3.055694,5.28175,2023-02-05,2,2023,Ivory Coast,0.347311297483966,0.0589375727025979,-0.307950191570881,-0.0589375727025979,0.402624227872471,0.143966936764446,-0.324969143228493,-0.143966936764446,0.0627685887824026,0.114364609380016,0.061019778649317,0.114364609380016,15073,14812,14987.5,14730.3333333333,15073,14783.5,,,,,30.4,104.4,199.9
-3.055806,5.281611,2023-02-05,2,2023,Ivory Coast,0.347311297483966,0.0589375727025979,-0.307950191570881,-0.0589375727025979,0.402624227872471,0.143966936764446,-0.324969143228493,-0.143966936764446,0.0627685887824026,0.114364609380016,0.061019778649317,0.114364609380016,15073,14812,14987.5,14730.3333333333,15073,14783.5,,,,,30.4,104.4,199.9
-3.056111,5.281056,2023-02-05,2,2023,Ivory Coast,0.347311297483966,0.0589375727025979,-0.307950191570881,-0.0589375727025979,0.402624227872471,0.143966936764446,-0.324969143228493,-0.143966936764446,0.0627685887824026,0.114364609380016,0.061019778649317,0.114364609380016,15073,14812,14987.5,14730.3333333333,15073,14783.5,,,,,30.4,104.4,199.9
-3.055833,5.280028,2023-02-05,2,2023,Ivory Coast,0.347311297483966,0.0589375727025979,-0.307950191570881,-0.0589375727025979,0.402624227872471,0.143966936764446,-0.324969143228493,-0.143966936764446,0.0627685887824026,0.114364609380016,0.061019778649317,0.114364609380016,15073,14812,14987.5,14730.3333333333,15073,14783.5,,,,,30.4,104.4,199.9
-3.053417,5.280444,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.053583,5.279417,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.053528,5.278639,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.053556,5.278,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.051194,5.281722,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.051139,5.281111,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.051194,5.281028,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.050222,5.278389,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.051222,5.278806,2023-02-05,2,2023,Ivory Coast,0.483789738747246,0.20010183299389,-0.38687849367461,-0.20010183299389,0.433990313199061,0.113361269756157,-0.372032762353478,-0.113361269756157,0.0991637475385601,0.0820240133401592,0.072192380279287,0.0820240133401592,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.049333,5.281972,2023-02-05,2,2023,Ivory Coast,0.558365186709791,0.245886224729666,-0.452054794520548,-0.245886224729666,0.489165344614343,0.190232998950838,-0.402883907000817,-0.190232998950838,0.081051656555464,0.0793573930363046,0.0582161107797634,0.0793573930363046,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.049056,5.281444,2023-02-05,2,2023,Ivory Coast,0.558365186709791,0.245886224729666,-0.452054794520548,-0.245886224729666,0.489165344614343,0.190232998950838,-0.402883907000817,-0.190232998950838,0.081051656555464,0.0793573930363046,0.0582161107797634,0.0793573930363046,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
-3.049194,5.280056,2023-02-05,2,2023,Ivory Coast,0.558365186709791,0.245886224729666,-0.452054794520548,-0.245886224729666,0.489165344614343,0.190232998950838,-0.402883907000817,-0.190232998950838,0.081051656555464,0.0793573930363046,0.0582161107797634,0.0793573930363046,14966,14812,14999.5,14747.6,,14791.5,,,,,30.4,104.4,199.9
