site,method,point,dt_placement,day,week,month,year,altitude,latitude,longitude,x,y,genus,total_all_aedes,total_aedes_aegypti,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,ndbi,ndmi,ndvi,ndwi,ndi_mission,ndi_acquisition,ndi_dates_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,ndi_measures_mission,ndi_measures_acquisition,ndi_measures_dates_diff,lst_day,lst_day_mission,lst_day_acquisition,lst_day_diff,lst_night,lst_night_mission,lst_night_acquisition,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1km,coast_mean_dist_1km,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km
Ehania-V1,double net trap,e-dnt-hr2,2016-04-04,1,14,4,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14764,modis,2016-04-04,0,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,19.7,77.5,198.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-04-04,1,14,4,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14763,modis,2016-04-04,0,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,14.2,57.8,208.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-04-04,1,14,4,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,4,4,,,,,,,,,,,,,,,,,,,0.045833142030621,0.045833142030621,0.085279591950357,0.084896702496571,-0.31451883304734,0.31451883304734,0.494346978019773,-0.353544763643527,sentinel2_level1C_scene,2016-03-26,9,,,,,14743,modis,2016-04-04,0,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,19.7,77.5,198.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-04-05,2,14,4,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,6,6,,,,,,,,,,,,-0.004970823427707,0.004970823427707,0.314301865460712,-0.287731930213237,sentinel2_level1C_scene,2016-03-26,10,0.003869479818847,0.003869479818847,0.00985978551714,0.004338535270407,-0.22274174679238,0.22274174679238,0.282936708594063,-0.22771575864763,sentinel2_level1C_scene,2016-04-05,0,,,,,14748,modis,2016-04-04,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,17.6,77.6,198.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-04-05,2,14,4,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14764,modis,2016-04-04,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,17.6,77.6,198.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-04-05,2,14,4,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14763,modis,2016-04-04,1,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,10.9,56.1,208.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-04-05,2,14,4,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,0,0,,,,,,,,,,,,,,,,,,,0.045833142030621,0.045833142030621,0.085279591950357,0.084896702496571,-0.31451883304734,0.31451883304734,0.494346978019773,-0.353544763643527,sentinel2_level1C_scene,2016-03-26,10,,,,,14743,modis,2016-04-04,1,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,17.6,77.6,198.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-04-06,3,14,4,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,3,3,,,,,,,,,,,,-0.004970823427707,0.004970823427707,0.314301865460712,-0.287731930213237,sentinel2_level1C_scene,2016-03-26,11,0.003869479818847,0.003869479818847,0.00985978551714,0.004338535270407,-0.22274174679238,0.22274174679238,0.282936708594063,-0.22771575864763,sentinel2_level1C_scene,2016-04-05,1,,,,,14748,modis,2016-04-04,2,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,18.6,78.2,199.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-04-06,3,14,4,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14764,modis,2016-04-04,2,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,18.6,78.2,199.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-04-06,3,14,4,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14763,modis,2016-04-04,2,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,11,56.2,209.1,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-04-06,3,14,4,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,0,0,,,,,,,,,,,,,,,,,,,0.045833142030621,0.045833142030621,0.085279591950357,0.084896702496571,-0.31451883304734,0.31451883304734,0.494346978019773,-0.353544763643527,sentinel2_level1C_scene,2016-03-26,11,,,,,14743,modis,2016-04-04,2,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,18.6,78.2,199.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-05-05,1,18,5,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,7,7,,,,,,,,,,,,-0.10076726342711,0.10076726342711,0.362025316455696,-0.338031088082902,sentinel2_level1C_scene,2016-05-05,0,0.095564145429538,0.095564145429538,0.116019774206409,0.081814477019672,-0.198925357422207,0.198925357422207,0.459074927680609,-0.397676344456641,sentinel2_level1C_scene,2016-05-05,0,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,68.6,73.7,309.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-05-05,1,18,5,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,68.6,73.7,309.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-05-05,1,18,5,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,-0.210526315789474,0.210526315789474,0.316129032258064,-0.254545454545455,sentinel2_level1C_scene,2016-04-25,10,,,,,,,,,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,71.8,74.9,333,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-05-05,1,18,5,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,3,3,,,,,,,,,,,,-0.298086407575459,0.298086407575459,0.590140164330595,-0.493757094211124,sentinel2_level1C_scene,2016-05-05,0,0.051787632337025,0.051787632337025,0.078553156791064,0.078366023370783,-0.304804069073803,0.304804069073803,0.520516078100468,-0.427836854477702,sentinel2_level1C_scene,2016-05-05,0,,,,,,,,,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,68.6,73.7,309.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-05-06,2,18,5,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,5,5,,,,,,,,,,,,-0.10076726342711,0.10076726342711,0.362025316455696,-0.338031088082902,sentinel2_level1C_scene,2016-05-05,1,0.095564145429538,0.095564145429538,0.116019774206409,0.081814477019672,-0.198925357422207,0.198925357422207,0.459074927680609,-0.397676344456641,sentinel2_level1C_scene,2016-05-05,1,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-05-06,2,18,5,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-05-06,2,18,5,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,5,5,,,,,,,,,,,,,,,,,,,0,0,0,0,-0.210526315789474,0.210526315789474,0.316129032258064,-0.254545454545455,sentinel2_level1C_scene,2016-04-25,11,,,,,,,,,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,10.7,75.6,336.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-05-06,2,18,5,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,2,2,,,,,,,,,,,,-0.298086407575459,0.298086407575459,0.590140164330595,-0.493757094211124,sentinel2_level1C_scene,2016-05-05,1,0.051787632337025,0.051787632337025,0.078553156791064,0.078366023370783,-0.304804069073803,0.304804069073803,0.520516078100468,-0.427836854477702,sentinel2_level1C_scene,2016-05-05,1,,,,,,,,,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-05-07,3,18,5,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,10,10,,,,,,,,,,,,-0.10076726342711,0.10076726342711,0.362025316455696,-0.338031088082902,sentinel2_level1C_scene,2016-05-05,2,0.095564145429538,0.095564145429538,0.116019774206409,0.081814477019672,-0.198925357422207,0.198925357422207,0.459074927680609,-0.397676344456641,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-05-07,3,18,5,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-05-07,3,18,5,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,-0.210526315789474,0.210526315789474,0.316129032258064,-0.254545454545455,sentinel2_level1C_scene,2016-04-25,12,,,,,,,,,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,10.3,75.7,336.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-05-07,3,18,5,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,6,6,,,,,,,,,,,,-0.298086407575459,0.298086407575459,0.590140164330595,-0.493757094211124,sentinel2_level1C_scene,2016-05-05,2,0.051787632337025,0.051787632337025,0.078553156791064,0.078366023370783,-0.304804069073803,0.304804069073803,0.520516078100468,-0.427836854477702,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-06-03,1,22,6,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,18,16,,,,,,,,,,,,-0.087817638266069,0.087817638266069,0.459513662572073,-0.421039785208689,sentinel2_level1C_scene,2016-05-15,19,0.122891834898255,0.122891834898255,0.138686044398775,0.091152743778403,-0.190269106450443,0.190269106450443,0.588481840963474,-0.507038303199922,sentinel2_level1C_scene,2016-05-15,19,,,,,14775,modis,2016-06-02,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-06-03,1,22,6,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,19,8,,,,,,,,,,,,-0.034068136272545,0.034068136272545,0.382367267413541,-0.365736284889317,sentinel2_level1C_scene,2016-05-15,19,0.076432122843216,0.076432122843216,0.09716656490458,0.073791170814167,-0.156484333793566,0.156484333793566,0.528107272486584,-0.449995132549712,sentinel2_level1C_scene,2016-05-15,19,,,,,14769,modis,2016-06-02,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-06-03,1,22,6,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,8,5,,,,,,,,,,,,-0.235790245691236,0.235790245691236,0.487202118270079,-0.355046240450342,sentinel2_level1C_scene,2016-05-15,19,0.108848894531022,0.108848894531022,0.098952300824292,0.090362526663772,-0.183683849809075,0.183683849809075,0.484506892196677,-0.389244338221459,sentinel2_level1C_scene,2016-05-15,19,,,,,14778,modis,2016-06-02,1,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,15.4,91.2,554.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-06-03,1,22,6,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,4,4,,,,,,,,,,,,-0.39501312335958,0.39501312335958,0.49507735583685,-0.300305810397554,sentinel2_level1C_scene,2016-05-15,19,0.094108030038787,0.094108030038787,0.106497329311404,0.121180848163104,-0.347171335523653,0.347171335523653,0.665053642652542,-0.522533555996936,sentinel2_level1C_scene,2016-05-15,19,,,,,14761,modis,2016-06-02,1,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-06-04,2,22,6,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,22,19,,,,,,,,,,,,-0.089340490797546,0.089340490797546,0.458793324775353,-0.419435423432426,sentinel2_level1C_scene,2016-06-04,0,0.122035980715719,0.122035980715719,0.128762044338764,0.083033902988079,-0.212011023656539,0.212011023656539,0.590209567211135,-0.501787762649688,sentinel2_level1C_scene,2016-06-04,0,,,,,14787,modis,2016-06-04,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,11.2,105.2,547.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-06-04,2,22,6,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,18,14,,,,,,,,,,,,-0.050516431924883,0.050516431924883,0.375122910521141,-0.356450048496605,sentinel2_level1C_scene,2016-06-04,0,0.079963383871182,0.079963383871182,0.111645549539995,0.075339114852455,-0.181361013104957,0.181361013104957,0.568924694277796,-0.485226586882731,sentinel2_level1C_scene,2016-06-04,0,,,,,14786,modis,2016-06-04,0,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,11.2,105.2,547.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-06-04,2,22,6,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,19,16,,,,,,,,,,,,-0.209464416727806,0.209464416727806,0.638260869565217,-0.53921568627451,sentinel2_level1C_scene,2016-06-04,0,0.092731271496346,0.092731271496346,0.110587273130368,0.076540918769766,-0.203084985973128,0.203084985973128,0.560336912987889,-0.471775393883478,sentinel2_level1C_scene,2016-06-04,0,,,,,14791,modis,2016-06-04,0,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,14.5,91.2,554.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-06-04,2,22,6,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,9,9,,,,,,,,,,,,-0.322690506598553,0.322690506598553,0.72180659462455,-0.596608427543679,sentinel2_level1C_scene,2016-06-04,0,0.055048373556029,0.055048373556029,0.056983329799827,0.046748315284094,-0.321145884185718,0.321145884185718,0.697854395653635,-0.580538942105775,sentinel2_level1C_scene,2016-06-04,0,,,,,14778,modis,2016-06-04,0,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,11.2,105.2,547.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-06-05,3,22,6,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,23,22,,,,,,,,,,,,-0.089340490797546,0.089340490797546,0.458793324775353,-0.419435423432426,sentinel2_level1C_scene,2016-06-04,1,0.122035980715719,0.122035980715719,0.128762044338764,0.083033902988079,-0.212011023656539,0.212011023656539,0.590209567211135,-0.501787762649688,sentinel2_level1C_scene,2016-06-04,1,,,,,14787,modis,2016-06-04,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,13.8,101.9,550,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-06-05,3,22,6,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,18,14,,,,,,,,,,,,-0.050516431924883,0.050516431924883,0.375122910521141,-0.356450048496605,sentinel2_level1C_scene,2016-06-04,1,0.079963383871182,0.079963383871182,0.111645549539995,0.075339114852455,-0.181361013104957,0.181361013104957,0.568924694277796,-0.485226586882731,sentinel2_level1C_scene,2016-06-04,1,,,,,14786,modis,2016-06-04,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,13.8,101.9,550,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-06-05,3,22,6,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,1,0,,,,,,,,,,,,-0.209464416727806,0.209464416727806,0.638260869565217,-0.53921568627451,sentinel2_level1C_scene,2016-06-04,1,0.092731271496346,0.092731271496346,0.110587273130368,0.076540918769766,-0.203084985973128,0.203084985973128,0.560336912987889,-0.471775393883478,sentinel2_level1C_scene,2016-06-04,1,,,,,14791,modis,2016-06-04,1,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,16,88.7,556.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-06-05,3,22,6,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,26,26,,,,,,,,,,,,-0.322690506598553,0.322690506598553,0.72180659462455,-0.596608427543679,sentinel2_level1C_scene,2016-06-04,1,0.055048373556029,0.055048373556029,0.056983329799827,0.046748315284094,-0.321145884185718,0.321145884185718,0.697854395653635,-0.580538942105775,sentinel2_level1C_scene,2016-06-04,1,,,,,14778,modis,2016-06-04,1,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,13.8,101.9,550,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-07-10,1,27,7,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,26,23,,,,,,,,,,,,,,,,,,,0,0,0,0,-0.232331781633517,0.232331781633517,0.217391304347826,-0.134398130112972,sentinel2_level1C_scene,2016-06-24,16,,,,,14617,modis,2016-07-08,2,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,9.4,12.8,814.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-07-10,1,27,7,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,44,18,,,,,,,,,,,,-0.147640791476408,0.147640791476408,0.187775677378702,-0.141732283464567,sentinel2_level1C_scene,2016-06-24,16,0.035539650537244,0.035539650537244,0.134617146717749,0.119204423108428,-0.170964718288866,0.170964718288866,0.374977246931432,-0.307206317901215,sentinel2_level1C_scene,2016-06-24,16,,,,,14610,modis,2016-07-08,2,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,9.4,12.8,814.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-07-10,1,27,7,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,14,14,,,,,,,,,,,,-0.149839743589744,0.149839743589744,0.344262295081967,-0.293375394321767,sentinel2_level1C_scene,2016-06-24,16,0.076590702624581,0.076590702624581,0.144169513742268,0.124451006833011,-0.197842255220527,0.197842255220527,0.423475469377295,-0.339571758406782,sentinel2_level1C_scene,2016-06-24,16,,,,,,,,,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,12,15,811.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-07-10,1,27,7,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14625,modis,2016-07-08,2,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,9.4,12.8,814.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-07-11,2,28,7,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,16,15,,,,,,,,,,,,,,,,,,,0,0,0,0,-0.232331781633517,0.232331781633517,0.217391304347826,-0.134398130112972,sentinel2_level1C_scene,2016-06-24,17,,,,,14617,modis,2016-07-08,3,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,4.1,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-07-11,2,28,7,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,18,16,,,,,,,,,,,,-0.147640791476408,0.147640791476408,0.187775677378702,-0.141732283464567,sentinel2_level1C_scene,2016-06-24,17,0.035539650537244,0.035539650537244,0.134617146717749,0.119204423108428,-0.170964718288866,0.170964718288866,0.374977246931432,-0.307206317901215,sentinel2_level1C_scene,2016-06-24,17,,,,,14610,modis,2016-07-08,3,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,4.1,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-07-11,2,28,7,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,3,3,,,,,,,,,,,,-0.149839743589744,0.149839743589744,0.344262295081967,-0.293375394321767,sentinel2_level1C_scene,2016-06-24,17,0.076590702624581,0.076590702624581,0.144169513742268,0.124451006833011,-0.197842255220527,0.197842255220527,0.423475469377295,-0.339571758406782,sentinel2_level1C_scene,2016-06-24,17,,,,,,,,,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,8.3,17,813.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-07-11,2,28,7,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14625,modis,2016-07-08,3,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,4.1,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-07-12,3,28,7,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,19,19,,,,,,,,,,,,,,,,,,,0,0,0,0,-0.232331781633517,0.232331781633517,0.217391304347826,-0.134398130112972,sentinel2_level1C_scene,2016-06-24,18,14944,modis,2016-07-12,0,14617,modis,2016-07-08,4,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,3.3,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-07-12,3,28,7,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,18,18,,,,,,,,,,,,-0.147640791476408,0.147640791476408,0.187775677378702,-0.141732283464567,sentinel2_level1C_scene,2016-06-24,18,0.035539650537244,0.035539650537244,0.134617146717749,0.119204423108428,-0.170964718288866,0.170964718288866,0.374977246931432,-0.307206317901215,sentinel2_level1C_scene,2016-06-24,18,14944,modis,2016-07-12,0,14610,modis,2016-07-08,4,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,3.3,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-07-12,3,28,7,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,12,7,,,,,,,,,,,,-0.149839743589744,0.149839743589744,0.344262295081967,-0.293375394321767,sentinel2_level1C_scene,2016-06-24,18,0.076590702624581,0.076590702624581,0.144169513742268,0.124451006833011,-0.197842255220527,0.197842255220527,0.423475469377295,-0.339571758406782,sentinel2_level1C_scene,2016-06-24,18,14944,modis,2016-07-12,0,,,,,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,4.2,16.1,813.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-07-12,3,28,7,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14625,modis,2016-07-08,4,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,3.3,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-08-05,1,31,8,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14671,modis,2016-08-05,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,,4.7,829,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-08-05,1,31,8,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,0,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,,4.7,829,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-08-05,1,31,8,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14663,modis,2016-08-05,0,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,0.2,8.8,827.9,,,,,,,,,,,,
