x,y,dt_placement,month,year,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,region,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_day,lst_night,lst_jan_mean,lst_feb_mean,lst_mar_mean,lst_apr_mean
-3.055806,5.281611,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14715,15000.9,,15129,15003
-3.056111,5.281056,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14715,15000.9,,15129,15003
-3.055833,5.280028,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14715,15000.9,,15129,15003
-3.053417,5.280444,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.053583,5.279417,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.053528,5.278639,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.053556,5.278,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.051194,5.281722,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.051139,5.281111,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.051194,5.281028,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.050222,5.278389,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.051222,5.278806,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.049333,5.281972,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.049056,5.281444,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.049194,5.280056,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.049278,5.278694,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.048694,5.282111,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14717,15042.5555555556,,15215.5,15269
-3.047944,5.282056,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.047306,5.281889,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.046806,5.28175,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14714,15038.3333333333,,15138,15027
-3.044694,5.28125,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14710,15048.5,,15127,15042.5
-3.062,5.299778,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,14977,14713,15034.4285714286,14871,15181,15238
-3.046694,5.299944,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.048083,5.298944,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.048778,5.298861,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.050056,5.2975,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.051306,5.296111,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.051889,5.295028,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.052111,5.29425,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.051917,5.294167,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15081,14871,15242,
-3.058639,5.289444,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.060083,5.28975,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.0605,5.289944,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.060917,5.290278,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.060306,5.286083,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.0605,5.286083,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.060861,5.285861,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.061139,5.285861,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.057806,5.284028,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.058139,5.283778,2022-09-10,9,2022,0.1,12.4,1082.7,Ivory Coast,,,,,,,,,,,,,,14716,15006.2857142857,,15186.5,15209
-3.998417,5.325222,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998333,5.325139,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999528,5.325056,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.997944,5.324389,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.997778,5.324028,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998194,5.324056,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998472,5.324361,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998639,5.32475,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998778,5.325,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998361,5.323389,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998722,5.323111,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998806,5.323083,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999056,5.322944,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999278,5.322778,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999806,5.322528,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000556,5.322278,2022-09-10,9,2022,,26,1371.5,Ivory Coast,-0.159629248197734,0.0901803607214429,0.218016291327264,-0.0901803607214429,-0.0409909378415556,0.0444205307595956,0.0850129795455185,-0.0444205307595956,0.142233308670461,0.138059667007132,0.172722721855803,0.138059667007132,,,,,,
-4.000667,5.322139,2022-09-10,9,2022,,26,1371.5,Ivory Coast,-0.159629248197734,0.0901803607214429,0.218016291327264,-0.0901803607214429,-0.0409909378415556,0.0444205307595956,0.0850129795455185,-0.0444205307595956,0.142233308670461,0.138059667007132,0.172722721855803,0.138059667007132,,,,,,
-4.001528,5.321917,2022-09-10,9,2022,,26,1371.5,Ivory Coast,-0.159629248197734,0.0901803607214429,0.218016291327264,-0.0901803607214429,-0.0409909378415556,0.0444205307595956,0.0850129795455185,-0.0444205307595956,0.142233308670461,0.138059667007132,0.172722721855803,0.138059667007132,,,,,,
-4.002139,5.321944,2022-09-10,9,2022,,26,1371.5,Ivory Coast,-0.21806167400881,0.162981162981163,0.275879653238144,-0.162981162981163,-0.0772166056640012,0.0425342300869386,0.111895653542942,-0.0425342300869386,0.136661615755973,0.143261867426151,0.168941003820082,0.143261867426151,,,,,,
-4.002139,5.322278,2022-09-10,9,2022,,26,1371.5,Ivory Coast,-0.21806167400881,0.162981162981163,0.275879653238144,-0.162981162981163,-0.0772166056640012,0.0425342300869386,0.111895653542942,-0.0425342300869386,0.136661615755973,0.143261867426151,0.168941003820082,0.143261867426151,,,,,,
-4.001833,5.322333,2022-09-10,9,2022,,26,1371.5,Ivory Coast,-0.159629248197734,0.0901803607214429,0.218016291327264,-0.0901803607214429,-0.0409909378415556,0.0444205307595956,0.0850129795455185,-0.0444205307595956,0.142233308670461,0.138059667007132,0.172722721855803,0.138059667007132,,,,,,
-4.001472,5.322417,2022-09-10,9,2022,,26,1371.5,Ivory Coast,-0.159629248197734,0.0901803607214429,0.218016291327264,-0.0901803607214429,-0.0409909378415556,0.0444205307595956,0.0850129795455185,-0.0444205307595956,0.142233308670461,0.138059667007132,0.172722721855803,0.138059667007132,,,,,,
-4.001194,5.322583,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000917,5.322639,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000639,5.322833,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000306,5.323,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000222,5.323056,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.9995,5.323333,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999333,5.323444,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999306,5.324278,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999444,5.324028,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999722,5.324,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999889,5.323972,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000389,5.323694,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000806,5.323528,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.001389,5.323111,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.001778,5.323,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.002306,5.322806,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.2,-0.0967073928349555,-0.200330214639516,0.0967073928349555,0.0517074695579406,0.0169532353724489,-0.0255624312086186,-0.0169532353724489,0.211055671660735,0.132023867644676,0.223947196800085,0.132023867644676,,,,,,
-4.002028,5.323472,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.2,-0.0967073928349555,-0.200330214639516,0.0967073928349555,0.0517074695579406,0.0169532353724489,-0.0255624312086186,-0.0169532353724489,0.211055671660735,0.132023867644676,0.223947196800085,0.132023867644676,,,,,,
-4.001556,5.323611,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.00075,5.324222,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000167,5.324333,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999611,5.324389,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000611,5.324694,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.001333,5.324083,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.001056,5.324167,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000556,5.324472,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-4.000278,5.324667,2022-09-10,9,2022,,26,1371.5,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999917,5.324917,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999389,5.325111,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.997722,5.325444,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.997833,5.325722,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.997889,5.326056,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998056,5.326694,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998417,5.326861,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998444,5.326528,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998472,5.326222,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998278,5.326056,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.99825,5.325667,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998028,5.325444,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998361,5.325361,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998444,5.325528,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998722,5.326111,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998972,5.32675,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999028,5.326889,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.998972,5.327139,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.281294351405052,-0.0218851570964247,-0.252844851512628,0.0218851570964247,0.200708553106345,-0.0556180734715341,-0.185067395960623,0.0556180734715341,0.0837624466502951,0.0918387682631677,0.0859437427766308,0.0918387682631677,15273,14758,15171.75,15132,15367,15326
-3.999,5.327444,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.281294351405052,-0.0218851570964247,-0.252844851512628,0.0218851570964247,0.200708553106345,-0.0556180734715341,-0.185067395960623,0.0556180734715341,0.0837624466502951,0.0918387682631677,0.0859437427766308,0.0918387682631677,15273,14758,15171.75,15132,15367,15326
-3.999278,5.326972,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.0698005698005698,-0.200212992545261,-0.113142292490119,0.200212992545261,0.100319067666611,0.0014136703269038,-0.0693452169293517,-0.0014136703269038,0.18749532460077,0.115918915076783,0.203565213718013,0.115918915076783,,,,,,
-3.999333,5.327028,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.281294351405052,-0.0218851570964247,-0.252844851512628,0.0218851570964247,0.200708553106345,-0.0556180734715341,-0.185067395960623,0.0556180734715341,0.0837624466502951,0.0918387682631677,0.0859437427766308,0.0918387682631677,15273,14758,15171.75,15132,15367,15326
-3.999444,5.327028,2022-09-10,9,2022,0.6,15.8,1369.4,Ivory Coast,0.281294351405052,-0.0218851570964247,-0.252844851512628,0.0218851570964247,0.200708553106345,-0.0556180734715341,-0.185067395960623,0.0556180734715341,0.0837624466502951,0.0918387682631677,0.0859437427766308,0.0918387682631677,15273,14758,15171.75,15132,15367,15326
