id,dt_placement,week,month,year,method,health district,site,longitude,latitude,x,y,altitude,genus,total,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,ndbi,ndmi,ndvi,ndwi,ndi_mission,ndi_acquisition,ndi_dates_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,ndi_measures_mission,ndi_measures_acquisition,ndi_measures_dates_diff,lst_day,lst_day_mission,lst_day_acquisition,lst_day_diff,lst_night,lst_night_mission,lst_night_acquisition,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1km,coast_mean_dist_1km,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km
B4.1,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,401621,591451,-3.887915,5.350244,18,Aedes,6,,,,,,,,,,,,0.17403915881073198,-0.17403915881073198,0.087350835322196,-0.137862137862138,sentinel2_level1C_scene,2020-09-01,23.0,0.0,0.0,0.0,0.0,-0.0480109739369,0.0480109739369,0.066046511627907,-0.04039945528824299,sentinel2_level1C_scene,2020-09-11,13,,,,,14601,modis,2020-09-18,6,15091.083333333301,15298.571428571398,15384.333333333301,15536.0,14801.428571428602,14866.785714285701,14835.714285714299,14862.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.2,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,402056,591536,-3.8839900000000003,5.351018,28,Aedes,1,,,,,,,,,,,,0.063120118218282,-0.063120118218282,0.180633147113594,-0.17812582957260395,sentinel2_level1C_scene,2020-09-01,23.0,0.039596503499505,0.039596503499505,0.04590185032009,0.045397012519681,0.130576111230862,-0.130576111230862,0.12143295239916099,-0.152568111112814,sentinel2_level1C_scene,2020-09-01,23,,,,,14598,modis,2020-09-18,6,15108.5,15308.571428571398,15413.333333333301,15428.5,14800.0952380952,14864.285714285701,14837.0,14849.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.3,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,401850,591465,-3.885848,5.350373,24,Aedes,2,,,,,,,,,,,,0.17403915881073198,-0.17403915881073198,0.087350835322196,-0.137862137862138,sentinel2_level1C_scene,2020-09-01,23.0,0.0,0.0,0.0,0.0,-0.0480109739369,0.0480109739369,0.066046511627907,-0.04039945528824299,sentinel2_level1C_scene,2020-09-11,13,,,,,14601,modis,2020-09-18,6,15091.083333333301,15298.571428571398,15384.333333333301,15536.0,14801.428571428602,14866.785714285701,14835.714285714299,14862.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.4,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,401711,591593,-3.887104,5.351529,20,Aedes,1,,,,,,,,,,,,0.17403915881073198,-0.17403915881073198,0.087350835322196,-0.137862137862138,sentinel2_level1C_scene,2020-09-01,23.0,0.0,0.0,0.0,0.0,-0.0480109739369,0.0480109739369,0.066046511627907,-0.04039945528824299,sentinel2_level1C_scene,2020-09-11,13,,,,,14601,modis,2020-09-18,6,15091.083333333301,15298.571428571398,15384.333333333301,15536.0,14801.428571428602,14866.785714285701,14835.714285714299,14862.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.5,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,401686,591537,-3.8873290000000003,5.351022,22,Aedes,4,,,,,,,,,,,,0.17403915881073198,-0.17403915881073198,0.087350835322196,-0.137862137862138,sentinel2_level1C_scene,2020-09-01,23.0,0.0,0.0,0.0,0.0,-0.0480109739369,0.0480109739369,0.066046511627907,-0.04039945528824299,sentinel2_level1C_scene,2020-09-11,13,,,,,14601,modis,2020-09-18,6,15091.083333333301,15298.571428571398,15384.333333333301,15536.0,14801.428571428602,14866.785714285701,14835.714285714299,14862.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.6,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,401739,591494,-3.886851,5.3506339999999994,24,Aedes,1,,,,,,,,,,,,0.17403915881073198,-0.17403915881073198,0.087350835322196,-0.137862137862138,sentinel2_level1C_scene,2020-09-01,23.0,0.0,0.0,0.0,0.0,-0.0480109739369,0.0480109739369,0.066046511627907,-0.04039945528824299,sentinel2_level1C_scene,2020-09-11,13,,,,,14601,modis,2020-09-18,6,15091.083333333301,15298.571428571398,15384.333333333301,15536.0,14801.428571428602,14866.785714285701,14835.714285714299,14862.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.7,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,401587,591586,-3.8882230000000004,5.351464,14,Aedes,0,,,,,,,,,,,,0.17403915881073198,-0.17403915881073198,0.087350835322196,-0.137862137862138,sentinel2_level1C_scene,2020-09-01,23.0,0.0,0.0,0.0,0.0,-0.0480109739369,0.0480109739369,0.066046511627907,-0.04039945528824299,sentinel2_level1C_scene,2020-09-11,13,,,,,14601,modis,2020-09-18,6,15091.083333333301,15298.571428571398,15384.333333333301,15536.0,14801.428571428602,14866.785714285701,14835.714285714299,14862.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.8,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,401650,591538,-3.887654,5.351031,13,Aedes,4,,,,,,,,,,,,0.17403915881073198,-0.17403915881073198,0.087350835322196,-0.137862137862138,sentinel2_level1C_scene,2020-09-01,23.0,0.0,0.0,0.0,0.0,-0.0480109739369,0.0480109739369,0.066046511627907,-0.04039945528824299,sentinel2_level1C_scene,2020-09-11,13,,,,,14601,modis,2020-09-18,6,15091.083333333301,15298.571428571398,15384.333333333301,15536.0,14801.428571428602,14866.785714285701,14835.714285714299,14862.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.9,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,402026,591519,-3.884261,5.350864,23,Aedes,6,,,,,,,,,,,,0.063120118218282,-0.063120118218282,0.180633147113594,-0.17812582957260395,sentinel2_level1C_scene,2020-09-01,23.0,0.039596503499505,0.039596503499505,0.04590185032009,0.045397012519681,0.130576111230862,-0.130576111230862,0.12143295239916099,-0.152568111112814,sentinel2_level1C_scene,2020-09-01,23,,,,,14598,modis,2020-09-18,6,15108.5,15308.571428571398,15413.333333333301,15428.5,14800.0952380952,14864.285714285701,14837.0,14849.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
B4.10,2020-09-24,39,9,2020,Prokopack aspirtor,Bingerville,Gbagba,402025,591521,-3.88427,5.350882,27,Aedes,3,,,,,,,,,,,,0.063120118218282,-0.063120118218282,0.180633147113594,-0.17812582957260395,sentinel2_level1C_scene,2020-09-01,23.0,0.039596503499505,0.039596503499505,0.04590185032009,0.045397012519681,0.130576111230862,-0.130576111230862,0.12143295239916099,-0.152568111112814,sentinel2_level1C_scene,2020-09-01,23,,,,,14598,modis,2020-09-18,6,15108.5,15308.571428571398,15413.333333333301,15428.5,14800.0952380952,14864.285714285701,14837.0,14849.0,9.5,26.5,1152.0831230000001,,,,,,,,,,,,
C4.1,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392644,591153,-3.968925,5.3474260000000005,54,Aedes,3,,,,,,,,,,,,0.235792850595784,-0.235792850595784,0.036357986326911,-0.07981220657277,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.2,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392581,591026,-3.9694910000000005,5.3462760000000005,36,Aedes,1,,,,,,,,,,,,0.235792850595784,-0.235792850595784,0.036357986326911,-0.07981220657277,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.3,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392612,591014,-3.969211,5.346168,42,Aedes,0,,,,,,,,,,,,0.235792850595784,-0.235792850595784,0.036357986326911,-0.07981220657277,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.4,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392454,590939,-3.9706360000000003,5.345487,48,Aedes,0,,,,,,,,,,,,0.207383582715704,-0.207383582715704,0.019241143679195,-0.060033663736675,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.5,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392498,591159,-3.970242,5.347478,45,Aedes,3,,,,,,,,,,,,0.235792850595784,-0.235792850595784,0.036357986326911,-0.07981220657277,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.6,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392543,590812,-3.9698309999999997,5.34434,42,Aedes,5,,,,,,,,,,,,0.20453686200378102,-0.20453686200378102,0.08397733127253999,-0.114800423878488,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.7,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392479,591040,-3.970412,5.346401,47,Aedes,0,,,,,,,,,,,,0.235792850595784,-0.235792850595784,0.036357986326911,-0.07981220657277,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.8,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,388920,586102,-4.002458,5.301685,50,Aedes,0,,,,,,,,,,,,0.09056342896647099,-0.09056342896647099,-0.018100391864154,0.0011389521640089999,sentinel2_level1C_scene,2020-09-16,2.0,0.018511132285313,0.018511132285313,0.002493565362735,0.010038992278427,0.084035567854968,-0.084035567854968,-0.017063292714408998,0.003478512591979,sentinel2_level1C_scene,2020-09-16,2,,,,,14772,modis,2020-09-17,1,15185.25,15377.75,15495.75,15469.666666666699,14860.428571428602,14899.6,14866.0,14885.5,12.15,23.9,1142.183424,,,,,,,,,,,,
C4.9,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392539,590980,-3.96987,5.345859,47,Aedes,1,,,,,,,,,,,,0.235792850595784,-0.235792850595784,0.036357986326911,-0.07981220657277,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
C4.10,2020-09-18,38,9,2020,Prokopack aspirtor,Cocody,Aïba,392616,590864,-3.9691730000000005,5.344811,39,Aedes,4,,,,,,,,,,,,0.20453686200378102,-0.20453686200378102,0.08397733127253999,-0.114800423878488,sentinel2_level1C_scene,2020-09-11,7.0,0.0,0.0,0.0,0.0,0.11820802838766901,-0.11820802838766901,0.000503271263211,-0.0017636684303350002,sentinel2_level1C_scene,2020-09-16,2,,,,,14617,modis,2020-09-18,0,15186.9230769231,15218.25,15340.0,15484.4,14847.95,14903.285714285701,14857.833333333301,14893.5,14.8,27.65,1211.466649,,,,,,,,,,,,
