id,dt_placement,week,month,year,method,health district,site,longitude,latitude,x,y,altitude,genus,total,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,ndbi,ndmi,ndvi,ndwi,ndi_mission,ndi_acquisition,ndi_dates_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,ndi_measures_mission,ndi_measures_acquisition,ndi_measures_dates_diff,lst_day,lst_day_mission,lst_day_acquisition,lst_day_diff,lst_night,lst_night_mission,lst_night_acquisition,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1km,coast_mean_dist_1km,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km,point,day,total_all_aedes,methods,sampling point,ecozone,aedesspecies,aedesfemale,aedesmale,station_id
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'12.0"" ","N 05°16'55.5"" ",-3.053333,5.282083,178,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157.0,modis,2014-04-01,2.0,14719.0,modis,2014-03-30,4.0,15042.3333333333,15166.5,15099.0,15193.4,14755.25,14670.375,14714.6,14721.0,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd2.50,peridomestic,,0.0,0.0,97
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'11.0"" ","N 05°16'54.1"" ",-3.053056,5.281694,177,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157.0,modis,2014-04-01,2.0,14719.0,modis,2014-03-30,4.0,15042.3333333333,15166.5,15099.0,15193.4,14755.25,14670.375,14714.6,14721.0,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd4.50,peridomestic,Aedes aegypti,0.0,0.0,98
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'11.4"" ","N 05°16'51.7"" ",-3.053167,5.281028,185,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157.0,modis,2014-04-01,2.0,14719.0,modis,2014-03-30,4.0,15042.3333333333,15166.5,15099.0,15193.4,14755.25,14670.375,14714.6,14721.0,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd1.100,peridomestic,Aedes aegypti,13.0,1.0,99
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'12.1"" ","N 05°16'49.9"" ",-3.053361,5.280528,165,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157.0,modis,2014-04-01,2.0,14719.0,modis,2014-03-30,4.0,15042.3333333333,15166.5,15099.0,15193.4,14755.25,14670.375,14714.6,14721.0,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd2.100,peridomestic,Aedes aegypti,0.0,1.0,100
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'07.5"" ","N 05°17'01.6"" ",-3.052083,5.283778,240,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd4.100,peridomestic,Aedes aegypti,3.0,0.0,101
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'06.9"" ","N 05°17'01.0"" ",-3.051917,5.283611,253,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd1.200,peridomestic,Aedes aegypti,5.0,4.0,102
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'06.3"" ","N 05°17'00.0"" ",-3.05175,5.283333,209,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd2.200,peridomestic,Aedes aegypti,6.0,9.0,103
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'05.1"" ","N 05°16'57.9"" ",-3.051417,5.28275,226,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd1.300,peridomestic,,0.0,0.0,104
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'04.6"" ","N 05°16'55.7"" ",-3.051278,5.282139,235,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd2.300,peridomestic,,0.0,0.0,105
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'05.4"" ","N 05°17'08.3"" ",-3.0515,5.285639,238,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd6.25,peridomestic,,0.0,0.0,106
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'04.6"" ","N 05°17'07.6"" ",-3.051278,5.285444,232,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd7.25,peridomestic,,0.0,0.0,107
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'03.6"" ","N 05°17'07.1"" ",-3.051,5.285306,216,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd8.25,peridomestic,Aedes africanus,2.0,4.0,108
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'01.0"" ","N 05°17'03.7"" ",-3.050278,5.284361,220,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd9.25,peridomestic,Aedes aegypti,2.0,0.0,109
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'01.0"" ","N 05°17'01.1"" ",-3.050278,5.283639,239,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd10.25,peridomestic,,0.0,0.0,110
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'14.4"" ","N 05°17'15.6"" ",-3.054,5.287667,200,,9,,,,,,,,,,,,,,,,,,,0.005940154436157,0.005940154436157,0.051950590101514,0.053653446499792,-0.29053014775978,0.29053014775978,0.351159880081009,0.005321731454798,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd6.50,peridomestic,Aedes africanus,3.0,6.0,111
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'14.2"" ","N 05°17'15.5"" ",-3.053944,5.287639,201,,11,,,,,,,,,,,,,,,,,,,0.005940154436157,0.005940154436157,0.051950590101514,0.053653446499792,-0.29053014775978,0.29053014775978,0.351159880081009,0.005321731454798,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd8.50,peridomestic,Aedes aegypti,3.0,8.0,34
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'13.0"" ","N 05°17'15.4"" ",-3.053611,5.287611,196,,0,,,,,,,,,,,,,,,,,,,0.035576002855193,0.035576002855193,0.042632372579007,0.065058105342689,-0.315451307002504,0.315451307002504,0.354182846376847,0.039332236130386,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd9.50,peridomestic,,0.0,0.0,112
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'11.1"" ","N 05°17'16.0"" ",-3.053083,5.287778,266,,0,,,,,,,,,,,,,,,,,,,0.035576002855193,0.035576002855193,0.042632372579007,0.065058105342689,-0.315451307002504,0.315451307002504,0.354182846376847,0.039332236130386,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd10.50,peridomestic,,0.0,0.0,113
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'10.4"" ","N 05°17'16.4"" ",-3.052889,5.287889,251,,0,,,,,,,,,,,,,,,,,,,0.035576002855193,0.035576002855193,0.042632372579007,0.065058105342689,-0.315451307002504,0.315451307002504,0.354182846376847,0.039332236130386,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd5.100,peridomestic,,0.0,0.0,114
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'23.6"" ","N 05°17'18.9"" ",-3.056556,5.288583,220,,0,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd6.100,peridomestic,,0.0,0.0,115
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'23.6"" ","N 05°17'20.9"" ",-3.056556,5.289139,223,,0,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd7.100,peridomestic,,0.0,0.0,116
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'23.6"" ","N 05°17'23.5"" ",-3.056556,5.289861,220,,1,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd8.100,peridomestic,Aedes aegypti,0.0,1.0,117
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'22.1"" ","N 05°17'25.8"" ",-3.056139,5.2905,187,,2,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd9.100,peridomestic,Aedes africanus,0.0,2.0,118
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'20.1"" ","N 05°17'29.3"" ",-3.055583,5.291472,200,,0,,,,,,,,,,,,-0.284589993323623,0.284589993323623,0.403110470182523,-0.048331715044994,ls8_level1_scene,2014-03-20,14.0,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15142.0,modis,2014-04-01,2.0,14736.0,modis,2014-03-30,4.0,15118.3333333333,15205.0,15111.5,15178.5,14768.7857142857,14703.2857142857,14715.8,14728.7142857143,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd10.100,peridomestic,,0.0,0.0,119
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'15.4"" ","N 05°17'28.6"" ",-3.054278,5.291278,218,,4,,,,,,,,,,,,-0.284589993323623,0.284589993323623,0.403110470182523,-0.048331715044994,ls8_level1_scene,2014-03-20,14.0,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15142.0,modis,2014-04-01,2.0,14736.0,modis,2014-03-30,4.0,15118.3333333333,15205.0,15111.5,15178.5,14768.7857142857,14703.2857142857,14715.8,14728.7142857143,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd5.200,peridomestic,Aedes africanus,1.0,3.0,120
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'12.5"" ","N 05°17'27.5"" ",-3.053472,5.290972,205,,0,,,,,,,,,,,,,,,,,,,0.035576002855193,0.035576002855193,0.042632372579007,0.065058105342689,-0.315451307002504,0.315451307002504,0.354182846376847,0.039332236130386,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd6.200,peridomestic,,0.0,0.0,121
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'08.7"" ","N 05°17'24.8"" ",-3.052417,5.290222,271,,0,,,,,,,,,,,,,,,,,,,0.035576002855193,0.035576002855193,0.042632372579007,0.065058105342689,-0.315451307002504,0.315451307002504,0.354182846376847,0.039332236130386,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd7.200,peridomestic,,0.0,0.0,122
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'05.4"" ","N 05°17'22.2"" ",-3.0515,5.2895,287,,0,,,,,,,,,,,,,,,,,,,0.035576002855193,0.035576002855193,0.042632372579007,0.065058105342689,-0.315451307002504,0.315451307002504,0.354182846376847,0.039332236130386,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd9.200,peridomestic,,0.0,0.0,35
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'01.7"" ","N 05°17'18.7"" ",-3.050472,5.288528,299,,0,,,,,,,,,,,,,,,,,,,0.035576002855193,0.035576002855193,0.042632372579007,0.065058105342689,-0.315451307002504,0.315451307002504,0.354182846376847,0.039332236130386,ls8_level1_scene,2014-03-20,14.0,15165.0,modis,2014-04-01,2.0,14730.0,modis,2014-03-30,4.0,15106.0,15183.5,15170.5,15202.6,14761.5,14678.125,14716.4,14731.8571428571,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd10.200,peridomestic,,0.0,0.0,123
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'26.5"" ","N 05°17'16.6"" ",-3.057361,5.287944,243,,8,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd5.300,peridomestic,Aedes aegypti,5.0,3.0,124
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'26.8"" ","N 05°17'17.3"" ",-3.057444,5.288139,239,,14,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd6.300,peridomestic,Aedes dendrophilus,9.0,5.0,125
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'26.5"" ","N 05°17'15.3"" ",-3.057361,5.287583,337,,0,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd9.300,peridomestic,,0.0,0.0,126
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'27.9"" ","N 05°17'20.6"" ",-3.05775,5.289056,220,,11,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd10.300,peridomestic,Aedes africanus,8.0,3.0,127
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'28.1"" ","N 05°17'20.8"" ",-3.057806,5.289111,295,,0,,,,,,,,,,,,,,,,,,,0.011207636413934,0.011207636413934,0.083783912900575,0.07058017940565,-0.297674638323727,0.297674638323727,0.402250493307253,-0.033809033364777,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd5.25,peridomestic,,0.0,0.0,128
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'32.2"" ","N 05°17'06.9"" ",-3.058944,5.28525,258,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd5.50,peridomestic,,0.0,0.0,129
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'33.2"" ","N 05°17'06.1"" ",-3.059222,5.285028,235,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd7.50,peridomestic,,0.0,0.0,130
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'34.8"" ","N 05°17'04.9"" ",-3.059667,5.284694,209,,14,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd8.200,peridomestic,Aedes dendrophilus,4.0,10.0,131
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'36.3"" ","N 05°17'03.3"" ",-3.060083,5.28425,163,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd7.300,peridomestic,,0.0,0.0,132
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'38.7"" ","N 05°17'02.4"" ",-3.06075,5.284,151,,5,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzpd8.300,peridomestic,Aedes aegypti,1.0,4.0,133
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'30.3"" ","N 05°17'01.6"" ",-3.058417,5.283778,183,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzs3.400,sylvatic,,0.0,0.0,30
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'31.4"" ","N 05°16'58.4"" ",-3.058722,5.282889,175,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzs4.400,sylvatic,,0.0,0.0,134
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'32.3"" ","N 05°16'57.4"" ",-3.058972,5.282611,159,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzs3.500,sylvatic,,0.0,0.0,135
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'33.8"" ","N 05°16'56.1"" ",-3.059389,5.28225,157,,1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzs4.500,sylvatic,Aedes aegypti,0.0,1.0,136
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'36.5"" ","N 05°16'54.9"" ",-3.060139,5.281917,128,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.458763411366901,0.458763411366901,0.446252820654133,0.179189039967553,ls8_level1_scene,2014-03-20,14.0,15152.0,modis,2014-04-01,2.0,14721.0,modis,2014-03-30,4.0,15034.6666666667,15167.0,15103.0,15126.6666666667,14748.9375,14666.25,14708.8,14720.3333333333,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzs3.600,sylvatic,,0.0,0.0,137
,2014-04-03,14,4,2014,,,Ehania,"W 003°03'19.8"" ","N 05°16'57.3"" ",-3.0555,5.282583,149,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15153.0,modis,2014-04-01,2.0,14724.0,modis,2014-03-30,4.0,15097.6666666667,15170.5,15099.0,15154.6,14754.7333333333,14676.125,14711.4,14734.1428571429,24.2,92.0,200.9,,,,,,,,,,,,,,,,BG-Sentinel Trap,eppzs4.600,sylvatic,,0.0,0.0,138
