x,y
22.350556,40.814872
22.181483,40.56197
22.144826,40.765124
22.252344,40.761879
22.596381,40.822208
22.857543,40.686118
22.626512,40.750378
23.283022,41.177054
22.222977,40.752724
22.205334,40.562964
22.526204,40.643984
22.452268,40.547171
22.512702,40.658757
22.861879,40.701506
22.583261,40.568921
22.333204,40.586533
22.448943,40.751627
21.261286,37.976563
22.459111,40.636942
22.590356,40.7795
23.312435,40.09814
22.917477,40.839002
22.738311,40.920196
22.900399,40.665141
22.201753,40.54251
22.193242,40.666464
22.184768,40.817472
23.768044,40.88302
23.207819,41.148233
22.977853,40.613748
25.142963,35.342807
20.80506,38.870754
21.231982,38.452619
21.373979,38.541382
21.164111,38.864111
21.404054,38.624749
21.649916,37.488165
21.615914,37.590645
21.627861,37.644894
21.442155,37.675867
21.59606,37.543096
21.754934,38.21921
21.745221,38.274484
21.346408,37.796321
21.268122,37.903871
21.725117,38.225182
21.671759,38.16396
22.147225,38.218225
24.688872,35.412997
21.762848,38.332944
22.263475,40.551394
22.713618,40.772837
22.941643,40.659462
23.019113,40.542225
22.902194,40.66595
22.869254,40.741163
22.560441,39.720985
23.522596,40.016718
22.568079,40.052013
22.733283,40.815384
23.021722,40.336575
23.057759,40.524737
22.976537,40.5923
22.39776,40.597781
22.48428,40.60078
22.535136,40.813629
22.32806,40.80165
22.421187,40.789502
22.247332,40.588991
22.43866,40.631042
22.435062,40.195277
22.752847,40.910899
22.979418,40.66203
22.865867,40.497118
23.22419,40.260701
23.090834,40.309344
23.01357,40.594651
22.949375,40.656864
22.731836,40.712761
23.479631,40.919108
22.491961,40.556
22.399081,40.515584
22.552072,40.566042
23.123003,40.480969
