x,y
99.448818,13.678811
99.448818,13.696778
99.448818,13.714744
99.448818,13.732711
99.448818,13.750678
99.448818,13.768644
99.448818,13.786611
99.467268,13.175744
99.467268,13.19371
99.467268,13.211677
99.467268,13.229644
99.467268,13.24761
99.467268,13.265577
99.467268,13.283544
99.467268,13.30151
99.467268,13.319477
99.467268,13.337444
99.467268,13.355411
99.467268,13.373377
99.467268,13.391344
99.467268,13.409311
99.467268,13.427277
99.467268,13.445244
99.467268,13.463211
99.467268,13.481177
99.467268,13.499144
99.467268,13.517111
99.467268,13.535077
99.467268,13.553044
99.467268,13.571011
99.467268,13.588978
99.467268,13.606944
99.467268,13.624911
99.467268,13.642878
99.467268,13.660844
99.467268,13.678811
99.467268,13.696778
99.467268,13.714744
99.467268,13.732711
99.467268,13.750678
99.467268,13.768644
99.467268,13.786611
99.467268,13.804578
99.485718,13.19371
99.485718,13.211677
99.485718,13.229644
99.485718,13.24761
99.485718,13.265577
99.485718,13.283544
99.485718,13.30151
99.485718,13.319477
99.485718,13.337444
99.485718,13.355411
99.485718,13.373377
99.485718,13.391344
99.485718,13.409311
99.485718,13.427277
99.485718,13.445244
99.485718,13.463211
99.485718,13.481177
99.485718,13.499144
99.485718,13.517111
99.485718,13.535077
99.485718,13.553044
99.485718,13.571011
99.485718,13.588978
99.485718,13.606944
99.485718,13.624911
99.485718,13.642878
99.485718,13.660844
99.485718,13.678811
99.485718,13.696778
99.485718,13.714744
99.485718,13.732711
99.485718,13.750678
99.485718,13.768644
99.485718,13.786611
99.485718,13.804578
99.504169,13.175744
99.504169,13.19371
99.504169,13.211677
99.504169,13.229644
99.504169,13.24761
99.504169,13.265577
99.504169,13.283544
99.504169,13.30151
99.504169,13.319477
99.504169,13.337444
99.504169,13.355411
99.504169,13.373377
99.504169,13.391344
99.504169,13.409311
99.504169,13.427277
99.504169,13.445244
99.504169,13.463211
99.504169,13.481177
